home_grid,ses,avg_dis
160264,95,5.895
160267,85,6.401
160268,82,6.087
160269,93,6.223
160270,85,4.91
160271,85,5.655
160272,93,5.178
160274,94,5.773
160275,91,6.566
160276,91,7.768
160277,64,7.227
160278,90,6.217
160280,83,6.062
160281,79,6.366
160282,54,6.465
160283,60,4.806
160284,60,5.454
160285,55,6.157
160287,59,6.684
160291,54,5.509
160292,54,5.256
160293,81,5.144
160294,81,6.188
160319,30,6.793
160320,30,7.228
160321,24,6.319
160322,19,5.848
160354,12,14.049
160355,13,9.987
160884,1,12.034
160885,1,8.879
160886,1,9.725
160891,3,8.869
160938,86,8.849
160941,60,7.387
160942,88,7.222
160943,87,6.329
160946,91,5.384
160947,89,5.6
160948,83,7.361
160949,82,6.804
160950,83,7.429
160951,87,6.315
160952,73,6.554
160953,75,7.483
160954,78,8.453
160955,89,8.007
160956,71,6.928
160957,84,6.972
160958,78,5.988
160959,72,5.166
160960,69,5.704
160963,82,4.854
160964,72,5.855
160965,71,5.132
160966,89,6.142
160967,67,6.437
160968,68,6.138
160969,70,5.278
160970,70,6.642
160971,75,6.144
160972,91,6.044
160973,97,6.979
160974,99,7.702
160975,96,6.992
160976,99,6.322
160977,96,6.231
160978,95,7.424
160979,99,7.05
160980,92,6.708
160981,83,7.622
160982,86,7.052
160983,85,6.641
160984,86,5.909
160985,85,5.301
160990,90,13.235
160991,92,7.516
160992,90,6.929
160993,55,8.228
160994,83,7.197
160995,57,7.203
160996,37,7.421
160997,51,6.901
160998,47,5.71
160999,54,5.129
161000,53,6.465
161002,48,4.326
161005,54,5.035
161006,54,5.33
161007,81,6.576
161008,81,6.44
161014,99,6.629
161015,96,4.837
161016,96,4.372
161033,29,6.532
161035,27,6.094
161036,22,7.396
161037,22,6.271
161601,8,9.654
161603,3,8.155
161623,54,8.768
161652,59,6.608
161655,88,4.466
161656,68,6.341
161657,84,6.482
161660,91,5.902
161661,91,4.53
161662,72,6.44
161663,91,7.312
161664,83,7.401
161665,87,6.472
161666,87,7.694
161667,78,7.518
161668,78,7.65
161669,88,7.194
161670,16,7.073
161671,92,6.151
161673,73,5.737
161674,67,5.427
161677,82,4.948
161678,66,5.334
161679,66,5.023
161680,89,5.492
161682,67,6.959
161683,70,6.467
161684,72,5.954
161685,70,7.14
161686,89,6.172
161687,98,7.146
161688,100,7.536
161689,93,7.152
161690,100,7.461
161691,97,7.025
161692,98,7.491
161693,94,7.835
161694,94,7.374
161695,89,7.142
161698,75,6.608
161699,55,6.174
161703,92,7.966
161704,90,8.136
161705,93,7.425
161706,56,6.768
161707,59,7.23
161709,59,7.229
161710,56,6.527
161711,44,8.059
161712,47,7.532
161714,53,6.867
161715,52,6.407
161716,48,5.619
161717,35,6.008
161718,35,5.836
161721,82,4.788
161722,24,5.209
161728,52,6.255
161729,72,5.306
161730,96,6.157
161743,29,6.395
161744,29,5.913
162311,1,9.653
162312,1,8.457
162313,1,10.632
162351,100,8.482
162352,71,7.405
162353,79,6.393
162355,79,13.674
162367,11,6.245
162369,68,5.473
162370,68,5.68
162371,89,7.245
162372,97,6.358
162373,97,5.625
162376,91,6.266
162377,91,6.875
162378,82,6.665
162381,81,7.726
162384,71,4.929
162385,71,5.671
162386,82,5.188
162387,77,6.435
162388,75,6.131
162389,90,5.71
162390,91,5.344
162391,90,5.458
162392,72,4.863
162394,66,5.557
162395,82,5.823
162396,67,5.716
162397,66,5.983
162398,73,6.123
162399,71,7.133
162400,75,7.616
162401,97,7.117
162402,98,6.842
162403,97,6.371
162404,96,6.925
162406,84,7.355
162407,97,7.003
162408,90,6.288
162409,93,5.64
162411,84,6.824
162412,80,8.285
162414,92,6.335
162415,91,6.408
162416,91,6.209
162417,90,6.479
162418,89,6.667
162419,97,6.684
162420,80,6.91
162421,49,6.493
162422,68,7.13
162423,55,6.872
162424,48,6.575
162426,50,6.012
162428,52,6.344
162429,52,7.166
162430,49,6.708
162431,46,7.386
162432,50,6.392
162435,82,5.894
162442,52,6.621
162443,35,6.778
162444,35,5.592
162456,30,6.278
162457,22,5.956
162458,29,6.409
162461,20,7.982
163024,1,12.31
163025,1,12.214
163026,1,8.443
163027,1,9.309
163030,6,12.51
163065,98,6.46
163066,69,5.692
163067,77,7.084
163069,90,6.372
163081,58,7.007
163084,81,6.019
163091,82,7.038
163092,82,6.811
163100,92,5.733
163101,78,6.217
163102,77,5.892
163103,68,6.971
163107,74,6.177
163108,76,5.294
163109,82,4.996
163112,67,6.267
163113,73,6.567
163114,96,7.0
163115,100,7.735
163116,97,7.468
163117,96,7.118
163118,98,6.143
163125,84,6.442
163126,88,6.447
163127,84,5.643
163128,86,6.719
163129,91,6.343
163130,91,5.868
163131,90,6.05
163132,88,6.807
163133,91,6.317
163134,57,6.298
163135,59,6.681
163136,59,5.879
163137,55,6.566
163138,30,6.477
163139,30,5.721
163140,46,6.314
163141,50,6.429
163144,47,7.325
163145,56,7.484
163146,50,6.565
163149,89,3.945
163154,42,5.869
163155,52,5.733
163156,34,6.819
163157,43,6.674
163158,50,6.523
163159,31,6.139
163171,22,6.139
163172,49,6.194
163173,49,6.056
163174,49,8.164
163175,20,7.901
163183,17,8.849
163184,23,8.964
163185,23,9.337
163186,23,9.209
163738,1,14.118
163739,1,11.678
163743,17,19.502
163744,5,13.342
163785,89,6.239
163786,89,5.658
163794,66,6.276
163795,58,5.789
163796,72,5.815
163797,81,6.969
163798,92,7.234
163799,88,6.44
163800,88,6.395
163802,99,6.55
163803,99,5.963
163804,95,7.13
163805,87,7.057
163810,79,7.627
163811,75,6.309
163812,80,6.995
163816,68,6.736
163817,71,5.541
163818,75,6.138
163819,77,5.964
163823,72,6.359
163824,72,5.595
163828,97,6.232
163829,93,6.86
163830,96,6.136
163831,97,6.996
163832,98,7.312
163833,96,6.908
163834,72,7.781
163839,61,5.308
163840,72,6.99
163841,84,6.426
163842,87,7.201
163843,77,5.595
163844,91,6.301
163845,89,6.058
163847,62,5.811
163848,63,7.118
163849,58,6.694
163850,61,6.428
163851,56,7.198
163853,64,5.748
163854,48,6.241
163855,27,6.05
163856,79,5.176
163867,62,5.971
163868,32,6.319
163869,52,6.349
163870,33,6.049
163871,33,5.943
163872,42,6.675
163873,31,6.354
163874,39,5.227
163883,21,5.527
163884,17,5.988
163885,17,5.925
163891,31,6.796
163892,21,5.978
163940,15,13.785
164452,1,14.154
164457,30,12.134
164458,3,12.289
164486,84,9.218
164487,84,8.102
164499,53,6.645
164510,81,6.582
164511,81,6.675
164512,92,7.375
164513,95,16.539
164514,97,7.129
164516,100,7.4
164517,98,6.728
164518,94,6.469
164519,93,6.511
164522,72,7.361
164525,90,7.423
164526,71,6.956
164527,93,6.607
164528,84,5.725
164531,69,6.724
164532,75,6.202
164535,76,7.183
164536,74,6.498
164541,73,5.265
164542,92,5.732
164543,97,5.929
164544,98,6.581
164545,100,6.641
164546,81,7.04
164547,100,7.493
164548,95,7.422
164550,52,5.488
164551,63,5.842
164552,68,7.532
164553,68,8.131
164554,56,6.357
164555,90,6.472
164556,78,7.021
164557,64,6.754
164558,53,5.742
164559,62,6.024
164560,62,6.178
164561,65,6.401
164562,61,6.416
164563,71,7.454
164564,56,7.174
164565,55,6.309
164566,55,6.182
164568,48,6.346
164569,45,5.795
164570,89,5.412
164571,91,6.074
164578,94,5.857
164582,28,5.509
164585,44,5.575
164586,31,6.154
164587,21,6.003
164596,46,5.291
164597,46,6.787
164598,55,5.888
164599,55,6.139
164600,48,5.352
164601,48,6.43
164602,51,6.546
164603,16,15.622
164604,20,12.697
164605,26,5.715
164609,58,7.358
164654,15,17.488
165166,1,7.902
165225,97,10.94
165226,97,11.363
165227,97,7.369
165230,99,7.573
165231,98,6.771
165232,97,6.519
165233,92,6.662
165234,71,6.53
165235,67,5.91
165236,77,6.753
165238,68,5.515
165239,52,7.909
165240,55,8.147
165241,78,7.067
165242,36,6.668
165243,81,6.394
165245,73,5.507
165249,71,6.444
165251,81,6.153
165252,83,5.951
165253,89,7.474
165254,61,6.763
165255,75,5.363
165256,70,5.851
165257,97,5.235
165258,97,6.889
165259,99,6.912
165260,98,6.644
165261,96,7.191
165262,96,7.308
165263,64,7.383
165264,68,6.588
165265,65,6.947
165267,57,8.272
165268,57,6.102
165269,82,5.032
165270,85,7.011
165271,68,8.751
165272,70,6.076
165277,70,6.637
165278,52,6.66
165280,56,6.604
165281,57,5.969
165283,53,6.067
165285,56,5.481
165286,76,5.223
165293,84,6.073
165294,69,5.832
165295,69,6.256
165297,31,5.323
165298,31,5.757
165299,25,5.946
165300,25,6.858
165301,27,6.169
165302,79,5.682
165310,61,6.393
165311,84,6.334
165312,56,6.175
165313,59,5.381
165315,51,5.463
165316,51,6.411
165317,61,9.833
165318,18,12.875
165319,18,8.824
165917,41,15.963
165926,72,8.247
165927,72,7.31
165940,76,15.345
165941,76,8.852
165944,99,6.815
165945,93,6.328
165947,92,7.097
165948,78,6.351
165949,78,5.955
165950,79,5.71
165951,79,4.784
165953,85,7.433
165954,86,9.605
165955,77,7.127
165956,73,6.565
165957,73,5.934
165963,70,5.203
165964,67,5.287
165965,84,5.92
165966,74,6.37
165968,62,5.799
165969,62,6.106
165970,77,5.639
165971,77,5.627
165972,72,7.005
165973,97,6.734
165974,92,6.184
165975,96,6.521
165976,97,4.71
165978,65,6.891
165979,45,6.249
165980,45,6.646
165983,35,5.858
165984,85,6.292
165985,65,6.472
165986,56,6.195
165987,64,6.018
165989,61,4.782
165990,54,5.6
165991,70,6.512
165993,52,6.224
165994,56,6.209
165995,57,6.11
165997,78,5.846
165999,81,5.904
166000,76,4.982
166006,49,5.696
166007,84,5.35
166008,72,6.21
166009,78,5.886
166010,45,5.927
166024,78,6.079
166025,75,6.622
166026,75,6.705
166027,56,6.713
166030,61,6.093
166032,89,8.227
166033,89,5.878
166641,85,10.777
166661,86,6.112
166662,79,5.891
166667,85,6.599
166669,83,6.374
166670,85,5.401
166671,80,6.047
166674,91,5.632
166676,84,9.543
166677,72,6.862
166678,71,6.536
166682,74,5.954
166683,72,6.584
166684,85,5.564
166685,79,6.524
166686,80,6.987
166688,62,6.844
166691,96,6.636
166693,45,7.569
166694,45,6.934
166695,30,7.179
166696,90,5.582
166697,69,5.962
166698,64,5.784
166699,63,5.836
166702,58,6.152
166703,56,7.059
166707,58,6.567
166708,63,6.943
166710,94,5.466
166711,80,5.814
166712,89,6.117
166721,64,7.293
166722,40,6.854
166723,60,7.359
166724,43,6.057
166730,57,4.275
166738,35,3.824
166739,59,6.116
167371,100,5.973
167373,98,5.506
167374,69,6.078
167375,83,6.399
167376,78,6.165
167377,69,5.496
167379,96,4.654
167380,96,6.357
167381,88,5.649
167382,87,6.387
167384,81,5.309
167385,83,5.922
167386,87,6.554
167387,71,5.84
167390,80,8.623
167391,70,5.782
167392,83,6.718
167393,83,6.294
167395,90,6.172
167396,70,6.533
167397,75,7.182
167398,85,6.557
167399,77,6.28
167400,84,6.686
167402,64,6.877
167403,79,6.911
167404,63,8.196
167405,86,7.049
167408,51,6.624
167409,30,8.123
167410,60,6.22
167411,64,5.605
167412,88,6.173
167413,58,6.139
167416,54,6.574
167422,70,6.386
167423,93,6.478
167424,76,5.763
167425,68,6.003
167426,89,5.449
167435,45,5.285
167436,45,6.867
167437,32,7.524
167438,28,6.092
167444,57,5.843
167445,57,4.851
167453,73,6.655
168089,85,5.67
168090,85,4.862
168091,91,3.488
168093,96,6.435
168094,96,5.269
168095,77,2.978
168097,92,3.624
168098,98,3.403
168099,83,4.19
168100,83,3.139
168101,84,4.128
168102,74,3.732
168103,74,4.467
168104,81,4.991
168105,90,3.808
168106,83,5.554
168107,83,4.286
168108,75,4.598
168110,67,4.82
168111,75,3.566
168112,80,4.097
168113,76,4.557
168114,83,4.492
168116,81,4.966
168117,82,3.72
168125,78,4.89
168126,72,4.156
168127,61,5.183
168129,62,4.22
168130,62,4.285
168136,70,2.354
168138,84,5.012
168139,68,4.436
168150,44,3.765
168151,50,6.787
168158,30,5.074
168773,40,3.307
168804,63,3.164
168805,76,3.503
168806,78,3.31
168807,66,5.224
168809,43,3.157
168810,91,2.335
168814,72,2.247
168815,80,2.279
168818,80,3.208
168819,81,3.12
168821,79,3.18
168822,76,3.36
168823,73,2.314
168824,81,3.033
168826,81,3.014
168827,78,2.049
168828,78,2.362
168830,64,2.537
168839,49,2.383
168840,55,2.401
168841,62,3.202
168843,80,2.385
168844,92,2.496
168847,69,3.478
168848,65,2.198
168850,99,1.965
168864,57,4.598
168865,30,2.23
169483,43,3.315
169484,43,10.763
169486,98,4.797
169487,98,3.359
169498,67,4.039
169499,67,3.322
169517,88,3.637
169518,79,2.952
169519,67,4.215
169521,66,3.637
169522,97,2.995
169524,96,2.868
169526,96,3.339
169527,88,3.251
169528,62,2.912
169529,86,2.869
169538,94,2.852
169539,77,3.194
169540,76,2.923
169541,74,2.434
169542,70,2.986
169543,68,2.278
169544,60,3.044
169545,75,2.145
169546,75,2.722
169553,55,3.886
169554,56,2.87
169555,69,2.563
169556,66,2.375
169557,65,2.799
169558,58,2.648
169559,55,2.672
169560,64,2.423
169561,64,3.026
169562,64,3.21
169563,98,2.929
169564,99,2.08
169571,49,2.363
169572,48,2.675
169573,47,2.287
169574,47,2.877
169576,1,2.945
169577,40,2.759
169578,40,2.71
169579,57,2.671
169580,28,2.985
169581,26,3.003
169582,39,2.684
169583,39,3.671
170200,98,4.5
170201,98,4.245
170230,87,2.582
170231,87,3.23
170232,79,2.743
170233,67,4.499
170236,94,3.219
170237,96,2.786
170238,93,2.908
170239,93,2.297
170240,95,2.158
170241,92,2.777
170242,92,2.463
170243,95,2.892
170244,78,2.1
170249,79,2.404
170250,79,4.453
170251,73,3.276
170252,77,2.859
170253,72,2.976
170254,76,3.001
170255,85,2.8
170256,74,2.986
170257,51,2.81
170258,63,3.345
170259,69,2.587
170260,36,2.948
170266,58,3.485
170267,59,2.678
170268,80,2.8
170269,67,2.153
170271,60,3.249
170274,77,2.659
170275,65,3.282
170276,62,2.916
170277,64,2.264
170283,66,2.568
170286,47,2.248
170287,47,2.289
170288,50,2.68
170290,58,3.811
170292,39,2.664
170293,32,2.632
170294,32,2.736
170295,26,3.887
170296,39,2.59
170945,76,3.035
170946,84,2.337
170950,94,3.698
170951,96,2.562
170952,95,3.139
170953,93,2.928
170954,95,2.121
170955,64,3.955
170966,78,2.609
170969,93,2.676
170971,51,2.693
170972,60,2.651
170973,64,3.076
170974,70,3.336
170981,59,2.744
170982,57,2.725
170983,53,2.695
170984,47,2.808
170985,59,2.998
170986,51,3.251
170987,58,4.065
170989,66,2.848
170990,66,2.862
170991,64,2.827
171002,50,2.865
171004,31,3.372
171005,52,3.828
171008,23,3.055
171009,32,3.31
171658,73,2.396
171659,73,2.951
171660,84,1.814
171662,76,2.513
171664,96,3.167
171665,96,2.553
171667,92,2.45
171668,92,2.505
171673,71,2.805
171685,69,2.26
171686,74,2.555
171687,59,2.343
171695,57,2.729
171696,60,3.321
171697,61,3.111
171698,61,2.981
171699,63,2.769
171700,63,4.035
171701,66,3.247
171702,57,3.511
171703,57,3.228
171704,61,3.262
171712,48,2.42
171713,46,2.632
171714,45,2.571
171715,45,2.725
171716,43,2.329
171717,46,2.849
171718,43,3.3
171719,45,2.791
171720,61,2.89
171722,26,3.021
172372,81,2.944
172378,96,3.032
172379,96,3.402
172381,92,2.149
172382,93,2.281
172383,96,3.369
172384,90,2.664
172385,80,2.867
172386,71,2.41
172387,66,2.813
172395,75,2.127
172396,75,3.192
172399,53,2.522
172401,53,2.937
172411,70,4.716
172412,55,3.726
172413,54,3.142
172414,51,3.241
172415,65,2.957
172417,57,3.739
172425,66,2.321
172427,49,3.002
172428,50,2.672
172429,48,2.735
172430,44,3.656
172431,45,3.128
172432,42,3.333
172433,9,2.909
172441,25,3.411
173061,55,4.038
173083,88,3.344
173086,81,3.047
173095,87,2.531
173096,87,3.818
173097,93,2.626
173098,92,3.062
173099,83,2.958
173100,73,2.614
173109,61,3.027
173110,61,3.234
173111,71,3.021
173113,53,3.923
173114,55,4.79
173115,54,4.545
173123,56,3.235
173124,58,2.825
173125,52,3.052
173126,74,3.408
173127,61,3.352
173128,38,4.292
173130,52,3.559
173131,83,2.841
173132,39,3.029
173133,93,2.415
173138,61,2.408
173139,41,2.978
173140,53,3.109
173141,63,2.656
173142,65,2.643
173143,66,3.055
173144,45,3.736
173145,44,3.732
173148,8,3.121
173155,25,3.126
173219,3,8.315
173220,3,4.235
173765,38,9.499
173768,42,8.98
173775,55,5.777
173794,78,5.97
173797,81,14.759
173798,81,9.81
173809,94,4.839
173810,94,6.005
173811,55,14.248
173812,94,6.532
173814,73,5.571
173820,81,6.884
173821,81,5.643
173822,68,6.146
173823,68,6.638
173827,55,7.055
173828,61,6.741
173835,53,6.51
173836,53,6.844
173837,61,6.689
173838,59,6.559
173839,59,6.692
173840,69,6.942
173841,57,6.851
173842,59,7.634
173844,59,6.602
173845,76,6.045
173846,68,7.291
173847,39,5.909
173851,46,6.081
173852,56,6.565
173853,43,6.897
173854,47,5.901
173855,79,5.806
173856,77,6.165
173857,68,6.474
173858,34,5.832
173863,68,5.69
173867,27,4.066
173930,47,22.103
174478,53,10.503
174479,38,10.935
174482,43,9.142
174511,67,7.509
174512,67,8.678
174513,93,7.999
174527,68,6.237
174536,68,6.634
174541,53,6.416
174542,53,6.949
174549,53,6.735
174550,37,7.01
174552,57,6.496
174553,57,6.366
174554,46,6.487
174555,62,6.608
174556,47,6.274
174557,53,6.201
174558,51,5.951
174559,58,5.697
174565,46,4.588
174566,46,7.531
174567,64,5.268
174568,64,6.694
174569,52,5.956
174570,63,6.737
174572,34,5.87
174573,55,5.856
174574,55,3.979
174577,66,5.196
174578,66,5.944
175196,43,9.91
175201,46,8.077
175225,67,7.344
175226,67,6.755
175227,97,6.094
175232,95,6.394
175240,83,4.734
175241,70,5.469
175242,74,5.718
175243,78,4.686
175250,78,5.513
175251,78,5.305
175253,55,6.537
175254,88,6.638
175255,64,5.959
175256,83,6.159
175257,68,6.058
175262,77,5.056
175263,75,5.545
175264,74,6.004
175265,42,6.287
175266,64,6.929
175267,65,6.957
175268,61,6.67
175269,62,6.767
175270,57,6.967
175271,72,6.122
175280,75,6.227
175281,47,6.562
175282,62,6.868
175283,62,6.78
175284,11,6.334
175285,37,6.906
175286,46,6.013
175291,84,5.786
175292,91,6.646
175293,96,6.244
175946,95,5.669
175955,70,4.836
175956,70,5.517
175959,65,6.461
175960,71,5.237
175963,61,6.054
175964,65,6.296
175967,62,6.332
175968,57,7.457
175971,70,5.399
175976,88,6.513
175977,68,4.594
175978,64,6.562
175979,63,6.025
175980,63,6.425
175981,63,6.193
175982,63,6.155
175983,84,6.995
175984,60,6.73
175985,68,6.065
175986,71,5.835
175994,75,5.489
175996,53,6.325
175997,53,6.205
175998,58,6.412
176001,47,5.045
176002,47,5.178
176003,66,5.27
176004,62,5.279
176005,63,5.696
176006,39,5.151
176643,67,6.248
176672,87,6.28
176673,79,5.766
176681,71,6.707
176682,57,6.167
176683,62,6.436
176684,76,5.855
176690,88,5.273
176692,73,5.631
176693,63,6.025
176694,63,6.114
176695,56,6.06
176697,70,6.145
176698,70,4.791
176699,80,6.175
176700,69,4.982
176709,47,5.936
176710,48,5.521
176711,62,6.606
176712,42,6.626
176713,39,6.386
176714,45,5.839
176716,65,5.55
176717,55,4.696
176718,62,4.849
176719,91,4.748
177386,87,7.704
177387,65,6.445
177388,80,6.355
177389,80,7.003
177393,54,7.29
177404,64,5.042
177405,59,5.082
177406,53,5.458
177407,54,6.167
177408,68,5.665
177409,7,6.602
177412,51,5.267
177413,64,5.058
177425,59,6.635
177426,42,7.048
177427,40,6.568
177428,44,6.827
177429,46,6.282
177430,46,6.246
177431,69,5.606
177433,91,6.332
178078,69,5.542
178079,69,6.518
178098,76,5.274
178099,76,6.188
178100,71,6.563
178101,75,6.735
178102,80,6.424
178103,80,5.653
178107,54,6.286
178108,55,8.077
178109,55,6.589
178110,93,6.132
178119,50,5.676
178120,51,6.637
178121,48,6.809
178122,70,7.157
178123,7,6.454
178124,53,4.832
178138,88,6.436
178139,88,7.714
178140,91,6.836
178142,59,6.058
178145,87,5.885
178146,87,6.673
178209,7,15.819
178210,16,13.239
178211,16,12.792
178793,76,6.194
178812,79,4.466
178814,65,5.206
178820,59,6.677
178822,62,9.267
178823,60,7.248
178824,93,6.392
178825,93,6.098
178833,53,5.606
178834,53,5.856
178836,60,6.031
178837,57,5.62
178838,53,5.399
178848,51,5.394
178852,60,6.621
178853,60,7.462
178855,68,5.623
178856,68,5.282
178858,52,7.12
178924,6,17.184
179507,69,7.946
179526,68,4.854
179527,68,4.96
179528,74,5.472
179529,60,6.111
179530,42,6.277
179534,53,4.821
179535,58,5.956
179536,74,5.34
179537,48,6.364
179550,100,5.912
179551,100,6.377
179556,79,4.785
179559,62,5.034
179566,60,5.038
179567,60,6.799
179568,67,6.104
179587,16,7.215
180216,69,6.741
180217,69,6.715
180221,69,5.692
180232,94,4.818
180233,93,5.35
180241,61,4.938
180242,79,5.484
180243,79,5.922
180244,58,5.892
180245,64,5.67
180246,78,6.951
180247,4,5.485
180248,4,4.523
180249,58,5.221
180250,61,6.198
180251,86,4.855
180270,79,3.323
180273,59,5.564
180280,69,3.852
180281,69,7.013
180282,57,6.747
180283,37,6.958
180284,37,7.068
180319,62,7.571
180932,93,7.246
180933,90,6.069
180946,94,5.622
180947,97,6.753
180954,66,4.632
180955,66,4.967
180956,65,6.117
180959,69,5.186
180960,64,5.314
180961,30,6.004
180962,58,5.708
180963,56,6.708
180964,87,5.864
180965,87,5.448
180980,61,5.334
180981,61,6.399
180983,58,6.013
180984,92,4.516
180997,37,6.19
181644,82,7.316
181645,82,7.065
181660,91,5.976
181661,97,5.314
181668,66,4.981
181669,66,5.132
181676,64,6.743
181677,80,6.477
181678,81,6.25
181679,89,6.497
181709,62,7.441
182358,64,8.053
182359,64,7.365
182361,73,7.116
182375,99,4.288
182393,89,7.612
182422,93,7.614
182423,87,6.909
182424,87,6.942
183071,68,7.011
183072,68,8.307
183073,63,7.204
183075,64,6.069
183076,69,6.779
183080,71,5.195
183126,43,7.131
183137,62,7.407
183153,30,7.147
183785,68,7.591
183786,68,7.972
183787,61,8.153
183789,64,6.797
183794,78,5.961
183815,39,5.412
183834,59,6.703
183835,20,6.636
183836,63,8.449
183837,63,7.359
183840,43,6.535
183841,83,6.788
183842,71,7.895
183852,61,6.386
183867,30,6.933
183868,78,6.928
183908,3,10.155
184500,64,7.469
184501,61,6.766
184508,78,7.02
184523,54,4.006
184524,40,5.086
184525,56,4.758
184527,58,6.394
184529,45,5.226
184530,45,4.429
184548,62,6.18
184549,47,7.325
184550,63,6.904
184551,56,6.89
184554,34,6.239
184555,34,6.824
184556,47,7.199
184582,78,7.252
184622,3,8.767
184623,3,10.212
185213,72,7.935
185215,64,6.721
185220,71,5.798
185221,84,6.098
185222,84,5.752
185228,24,6.661
185229,91,6.295
185230,78,3.809
185235,93,4.641
185236,93,6.515
185237,60,5.297
185238,48,4.781
185239,65,5.192
185240,65,6.221
185241,58,6.517
185243,48,5.465
185244,64,5.399
185263,47,7.296
185265,44,7.816
185267,41,5.759
185268,41,5.386
185270,47,5.086
185335,2,8.301
185927,72,6.571
185928,61,4.305
185929,61,6.452
185931,86,5.616
185932,88,6.009
185933,60,6.152
185934,60,6.268
185935,84,6.689
185936,84,5.912
185942,24,6.079
185943,83,5.477
185944,83,4.505
185946,66,5.924
185947,70,6.187
185948,63,5.606
185949,95,4.827
185950,54,5.283
185951,54,5.33
185952,50,5.496
185953,50,6.037
185955,52,6.408
185956,56,6.564
185957,50,5.604
185958,63,6.754
185963,63,7.283
185976,71,5.437
185977,34,7.666
185978,40,7.743
185979,40,6.512
185985,43,7.648
186022,75,7.801
186050,2,8.647
186641,71,6.066
186645,86,6.967
186646,88,7.672
186647,69,6.683
186648,65,6.611
186649,61,6.092
186655,80,6.213
186656,89,7.11
186657,94,5.468
186658,94,5.571
186660,64,4.226
186661,62,5.601
186662,66,5.383
186663,95,4.753
186664,98,5.672
186665,53,6.315
186666,51,5.363
186667,51,5.558
186668,44,6.482
186669,59,5.911
186670,56,6.086
186671,58,6.624
186672,56,6.2
186673,56,5.961
186675,51,6.994
186676,60,8.281
186677,65,6.701
186687,66,7.196
186688,52,5.781
186690,62,6.294
186691,42,7.151
186692,40,10.632
186693,62,7.561
186694,46,7.144
186698,32,6.384
186699,30,6.353
187334,32,7.508
187335,32,6.784
187336,47,7.971
187359,64,5.996
187367,97,5.184
187368,97,5.996
187371,94,6.439
187372,94,6.216
187373,93,6.083
187374,62,5.093
187378,96,6.146
187379,91,6.603
187380,65,5.206
187382,58,6.383
187386,56,5.4
187387,56,5.099
187389,51,7.397
187391,66,7.544
187401,44,7.254
187402,55,8.152
187404,62,6.816
187405,67,7.529
187406,40,7.76
187407,40,7.533
187408,51,7.391
187410,45,5.582
187411,45,4.771
187412,32,5.555
187414,50,6.206
188050,47,8.013
188053,36,8.979
188086,72,6.276
188087,69,5.885
188090,65,6.66
188091,52,6.612
188092,57,6.723
188095,58,7.884
188096,54,10.893
188097,53,8.834
188098,62,7.695
188099,62,4.619
188100,44,6.411
188101,44,6.168
188103,52,7.088
188104,63,6.672
188105,63,7.213
188113,62,5.847
188116,55,6.672
188118,47,6.635
188119,47,6.087
188120,49,8.492
188121,39,8.74
188122,47,5.737
188123,48,6.489
188124,45,5.074
188125,45,5.636
188127,64,6.315
188128,58,5.795
188783,93,7.144
188790,59,6.181
188791,57,7.847
188800,66,6.309
188801,66,6.144
188804,65,4.644
188806,61,6.543
188808,45,6.338
188809,52,6.235
188810,50,8.665
188811,58,5.784
188812,59,5.649
188813,62,6.376
188817,52,6.669
188818,63,4.737
188819,63,5.327
188831,77,5.981
188832,77,6.142
188833,23,6.309
188835,42,5.554
188836,33,5.918
188837,32,5.719
188838,32,5.688
188839,60,4.311
188841,64,6.443
188875,86,8.802
188894,11,6.446
188895,11,9.353
189470,39,8.015
189471,39,9.132
189495,84,6.376
189504,59,10.625
189505,57,10.657
189514,74,6.655
189515,59,5.885
189521,54,6.295
189522,54,5.852
189523,47,7.219
189525,97,6.728
189526,91,6.753
189527,74,6.839
189544,20,6.164
189545,77,5.42
189546,26,6.454
189547,56,5.448
189549,31,5.415
189550,31,5.331
189551,28,5.826
189608,3,7.569
189609,5,8.02
190209,88,8.276
190219,72,5.928
190220,72,6.82
190227,64,5.676
190228,69,6.71
190230,82,6.304
190232,50,5.282
190233,50,4.987
190235,72,5.983
190236,53,8.824
190237,72,8.516
190238,72,7.657
190239,97,6.58
190240,74,5.686
190241,74,6.346
190256,28,7.093
190257,22,6.501
190258,16,5.701
190261,56,6.687
190262,43,5.766
190263,29,5.827
190264,27,6.457
190321,5,10.976
190322,7,9.375
190323,7,8.793
190324,6,8.192
190325,7,8.385
190894,37,6.927
190896,51,8.878
190944,82,6.446
190946,57,6.254
190947,50,4.486
190948,61,4.547
190949,72,5.016
190953,71,6.3
190954,95,5.051
190970,23,7.143
190971,22,6.261
190972,28,6.071
190975,44,5.366
190976,44,5.738
190983,70,7.47
190984,70,6.546
191010,82,9.101
191028,67,9.828
191034,3,10.801
191035,2,8.48
191036,7,8.775
191037,4,9.018
191038,5,8.902
191602,43,9.435
191607,37,8.528
191633,74,6.704
191638,67,6.911
191639,71,11.385
191653,46,6.834
191654,73,7.281
191655,73,7.173
191659,52,5.139
191662,61,4.91
191684,19,5.573
191686,28,6.667
191692,63,6.178
191694,59,7.756
191696,74,7.072
191697,80,7.458
191698,80,6.438
191724,64,8.348
191740,33,5.905
191749,4,9.819
191750,6,8.961
191751,5,7.889
192350,78,8.587
192351,67,7.796
192352,66,9.009
192353,67,6.734
