visit_grid,ses1_fre,ses2_fre,ses3_fre,ses4_fre
219519,45.0,10.0,12.0,34.0
219520,17.0,22.0,10.0,6.0
219521,10.0,12.0,5.0,4.0
219522,19.0,7.0,1.0,3.0
219523,18.0,14.0,5.0,0.0
219524,50.0,43.0,20.0,2.0
219525,31.0,3.0,9.0,21.0
219526,22.0,1.0,10.0,15.0
219527,26.0,5.0,3.0,2.0
219528,20.0,6.0,5.0,10.0
219529,6.0,4.0,2.0,3.0
219530,18.0,7.0,16.0,6.0
219531,6.0,4.0,0.0,4.0
219532,169.0,214.0,155.0,146.0
219533,62.0,131.0,56.0,45.0
219534,40.0,15.0,11.0,7.0
219535,26.0,16.0,40.0,12.0
219536,47.0,0.0,36.0,72.0
219537,8.0,7.0,4.0,5.0
219538,50.0,10.0,7.0,32.0
219539,145.0,60.0,5.0,74.0
219540,91.0,53.0,37.0,64.0
219541,80.0,64.0,31.0,29.0
219542,108.0,87.0,170.0,66.0
219543,180.0,179.0,169.0,61.0
219544,7.0,3.0,7.0,0.0
219545,23.0,1.0,2.0,22.0
219546,14.0,3.0,6.0,5.0
219547,8.0,6.0,0.0,6.0
219548,7.0,2.0,4.0,2.0
219549,6.0,8.0,6.0,2.0
219550,23.0,11.0,10.0,6.0
219551,16.0,8.0,12.0,11.0
219552,635.0,522.0,577.0,634.0
219553,403.0,233.0,275.0,179.0
219554,29.0,93.0,34.0,28.0
219555,5.0,9.0,14.0,12.0
219556,7.0,19.0,17.0,12.0
219557,49.0,31.0,24.0,20.0
219558,29.0,74.0,30.0,35.0
219559,29.0,40.0,83.0,42.0
219560,13.0,29.0,13.0,5.0
219561,111.0,80.0,130.0,111.0
219562,103.0,81.0,77.0,32.0
219563,81.0,133.0,129.0,124.0
219564,62.0,38.0,87.0,55.0
219565,8.0,7.0,11.0,10.0
219566,82.0,73.0,203.0,46.0
219567,10.0,6.0,4.0,6.0
219568,20.0,3.0,5.0,2.0
219569,5.0,8.0,1.0,4.0
219570,8.0,1.0,1.0,4.0
219571,36.0,15.0,12.0,7.0
219572,6.0,25.0,19.0,10.0
219573,5.0,4.0,3.0,1.0
219574,122.0,70.0,51.0,50.0
219575,7.0,14.0,13.0,16.0
219576,9.0,7.0,17.0,17.0
219577,23.0,99.0,32.0,36.0
219578,50.0,57.0,66.0,52.0
219579,47.0,24.0,34.0,39.0
219580,34.0,31.0,22.0,16.0
219581,27.0,4.0,5.0,4.0
219582,10.0,5.0,5.0,3.0
219583,37.0,28.0,2.0,3.0
219584,28.0,11.0,2.0,1.0
219585,103.0,66.0,47.0,45.0
219586,25.0,55.0,4.0,5.0
219587,22.0,2.0,4.0,3.0
219588,21.0,0.0,5.0,0.0
219589,33.0,1.0,5.0,6.0
219590,4.0,5.0,4.0,20.0
219591,5.0,3.0,34.0,18.0
219592,24.0,38.0,9.0,1.0
219593,62.0,29.0,34.0,22.0
219594,18.0,40.0,1.0,27.0
219595,7.0,10.0,11.0,4.0
219596,22.0,8.0,9.0,5.0
219597,34.0,16.0,6.0,6.0
219598,13.0,12.0,10.0,13.0
219599,26.0,13.0,5.0,5.0
219600,29.0,14.0,18.0,20.0
219601,64.0,21.0,18.0,51.0
219602,451.0,139.0,214.0,147.0
219603,212.0,103.0,109.0,46.0
219604,399.0,276.0,332.0,246.0
219605,412.0,121.0,114.0,207.0
219606,121.0,32.0,138.0,75.0
220161,0.0,3.0,2.0,4.0
220162,1.0,12.0,1.0,0.0
220163,4.0,1.0,0.0,14.0
220164,5.0,13.0,19.0,37.0
220165,78.0,68.0,33.0,51.0
220166,0.0,2.0,4.0,3.0
220167,55.0,3.0,0.0,3.0
220168,5.0,2.0,3.0,25.0
220169,10.0,12.0,22.0,7.0
220170,6.0,14.0,6.0,7.0
220171,3.0,1.0,0.0,4.0
220172,4.0,13.0,2.0,2.0
220173,1.0,19.0,0.0,2.0
220175,21.0,21.0,7.0,1.0
220176,1.0,4.0,10.0,10.0
220177,10.0,63.0,17.0,13.0
220178,48.0,118.0,55.0,32.0
220179,9.0,14.0,6.0,17.0
220180,18.0,8.0,12.0,10.0
220181,15.0,6.0,85.0,17.0
220182,67.0,69.0,44.0,17.0
220183,91.0,43.0,119.0,8.0
220184,31.0,27.0,8.0,104.0
220185,6.0,8.0,12.0,3.0
220186,95.0,15.0,36.0,109.0
220187,82.0,52.0,46.0,32.0
220188,24.0,15.0,8.0,19.0
220189,4.0,20.0,6.0,5.0
220190,10.0,36.0,3.0,3.0
220191,6.0,12.0,32.0,9.0
220192,542.0,393.0,505.0,292.0
220193,27.0,20.0,23.0,8.0
220194,66.0,15.0,14.0,31.0
220195,143.0,67.0,42.0,12.0
220196,308.0,73.0,54.0,33.0
220197,230.0,126.0,275.0,86.0
220198,101.0,27.0,80.0,20.0
220199,150.0,70.0,59.0,73.0
220200,238.0,79.0,235.0,42.0
220201,391.0,97.0,111.0,148.0
220202,233.0,91.0,148.0,153.0
220203,215.0,86.0,62.0,106.0
220204,99.0,33.0,54.0,22.0
220205,142.0,50.0,136.0,79.0
220206,130.0,132.0,83.0,82.0
220207,155.0,51.0,41.0,73.0
220208,70.0,53.0,67.0,82.0
220209,91.0,26.0,58.0,56.0
220210,78.0,43.0,28.0,19.0
220211,113.0,66.0,29.0,32.0
220212,105.0,30.0,74.0,60.0
220213,188.0,25.0,47.0,53.0
220214,140.0,49.0,33.0,34.0
220215,84.0,89.0,36.0,57.0
220216,44.0,44.0,47.0,47.0
220217,24.0,26.0,35.0,21.0
220218,114.0,50.0,53.0,24.0
220219,284.0,132.0,206.0,174.0
220220,46.0,36.0,14.0,21.0
220221,65.0,79.0,23.0,55.0
220222,162.0,32.0,51.0,23.0
220223,101.0,28.0,49.0,16.0
220224,50.0,14.0,25.0,18.0
220225,66.0,48.0,50.0,58.0
220226,130.0,48.0,32.0,38.0
220227,32.0,34.0,44.0,10.0
220228,70.0,25.0,8.0,7.0
220229,61.0,19.0,16.0,24.0
220230,12.0,4.0,13.0,5.0
220231,11.0,29.0,11.0,4.0
220232,67.0,56.0,27.0,10.0
220233,20.0,20.0,10.0,14.0
220234,6.0,10.0,4.0,4.0
220235,9.0,4.0,3.0,2.0
220236,18.0,18.0,4.0,6.0
220237,3.0,5.0,1.0,8.0
220238,29.0,6.0,6.0,2.0
220239,8.0,4.0,6.0,11.0
220240,2.0,6.0,3.0,10.0
220241,6.0,7.0,6.0,6.0
220242,15.0,17.0,18.0,16.0
220243,4.0,0.0,2.0,1.0
220244,5.0,3.0,3.0,1.0
220245,16.0,3.0,1.0,1.0
220246,74.0,8.0,40.0,19.0
220247,135.0,79.0,98.0,36.0
220248,103.0,135.0,66.0,44.0
220249,46.0,21.0,15.0,25.0
220250,86.0,37.0,37.0,84.0
220251,21.0,68.0,3.0,83.0
220252,29.0,6.0,19.0,1.0
220253,47.0,19.0,22.0,15.0
220254,23.0,2.0,27.0,5.0
220255,25.0,21.0,39.0,53.0
220256,65.0,9.0,6.0,5.0
220257,78.0,43.0,25.0,66.0
220258,3.0,31.0,3.0,3.0
220259,4.0,8.0,7.0,6.0
220260,4.0,8.0,8.0,1.0
220261,12.0,9.0,1.0,2.0
220262,2.0,5.0,0.0,0.0
220263,2.0,3.0,3.0,6.0
220264,15.0,2.0,1.0,1.0
220265,12.0,10.0,3.0,0.0
220266,8.0,14.0,25.0,8.0
220267,56.0,36.0,55.0,69.0
220268,71.0,29.0,27.0,15.0
220269,13.0,26.0,17.0,19.0
220270,17.0,28.0,32.0,41.0
220271,78.0,24.0,39.0,22.0
220272,40.0,42.0,71.0,77.0
220273,55.0,64.0,121.0,41.0
220274,14.0,24.0,19.0,7.0
220275,15.0,18.0,20.0,10.0
220276,61.0,64.0,34.0,29.0
220277,22.0,30.0,22.0,30.0
220278,51.0,16.0,30.0,59.0
220279,52.0,86.0,103.0,83.0
220280,19.0,15.0,6.0,3.0
220281,3.0,1.0,4.0,0.0
220282,0.0,0.0,1.0,4.0
220283,1.0,0.0,12.0,1.0
220284,5.0,1.0,4.0,2.0
220285,101.0,100.0,78.0,39.0
220286,39.0,1.0,12.0,32.0
220287,11.0,38.0,13.0,37.0
220288,11.0,27.0,5.0,6.0
220289,2.0,29.0,13.0,38.0
220290,24.0,25.0,33.0,5.0
220291,137.0,56.0,25.0,34.0
220292,16.0,12.0,12.0,15.0
220293,59.0,70.0,77.0,41.0
220294,19.0,20.0,11.0,7.0
220295,91.0,56.0,47.0,105.0
220296,8.0,8.0,9.0,12.0
220297,20.0,12.0,2.0,3.0
220298,16.0,26.0,15.0,15.0
220299,46.0,31.0,38.0,4.0
220300,38.0,46.0,16.0,11.0
220301,26.0,8.0,11.0,13.0
220302,10.0,5.0,5.0,1.0
220303,5.0,2.0,6.0,2.0
220304,4.0,1.0,4.0,0.0
220305,10.0,28.0,4.0,8.0
220306,1.0,2.0,15.0,2.0
220307,2.0,0.0,1.0,1.0
220308,3.0,3.0,5.0,0.0
220309,15.0,5.0,3.0,2.0
220310,19.0,7.0,10.0,11.0
220311,22.0,7.0,10.0,10.0
220312,21.0,16.0,7.0,12.0
220313,31.0,9.0,14.0,11.0
220314,32.0,26.0,24.0,9.0
220315,27.0,14.0,14.0,3.0
220316,72.0,52.0,16.0,43.0
220317,69.0,36.0,36.0,37.0
220318,198.0,46.0,85.0,107.0
220319,292.0,220.0,173.0,173.0
220875,2.0,0.0,4.0,0.0
220876,21.0,17.0,36.0,32.0
220877,7.0,2.0,1.0,3.0
220878,8.0,2.0,1.0,3.0
220879,2.0,2.0,1.0,2.0
220880,8.0,17.0,91.0,43.0
220881,2.0,45.0,4.0,0.0
220882,9.0,28.0,11.0,1.0
220883,1.0,0.0,1.0,1.0
220884,1.0,12.0,0.0,5.0
220885,1.0,21.0,0.0,2.0
220886,1.0,0.0,0.0,3.0
220887,4.0,17.0,13.0,1.0
220888,8.0,7.0,19.0,24.0
220889,3.0,3.0,8.0,11.0
220890,5.0,11.0,11.0,4.0
220891,105.0,93.0,143.0,83.0
220892,11.0,17.0,11.0,37.0
220893,35.0,9.0,57.0,14.0
220894,12.0,2.0,5.0,26.0
220895,117.0,33.0,8.0,8.0
220896,47.0,10.0,34.0,3.0
220897,50.0,19.0,65.0,29.0
220898,116.0,41.0,109.0,48.0
220899,113.0,127.0,80.0,64.0
220900,6.0,9.0,4.0,19.0
220901,36.0,14.0,32.0,5.0
220902,6.0,5.0,10.0,14.0
220903,5.0,3.0,25.0,5.0
220904,43.0,7.0,32.0,16.0
220905,28.0,7.0,75.0,22.0
220906,31.0,15.0,25.0,76.0
220907,190.0,48.0,36.0,16.0
220908,196.0,23.0,35.0,20.0
220909,132.0,25.0,71.0,43.0
220910,231.0,85.0,74.0,126.0
220911,121.0,53.0,69.0,108.0
220912,104.0,38.0,32.0,47.0
220913,181.0,64.0,57.0,59.0
220914,346.0,232.0,167.0,134.0
220915,249.0,96.0,106.0,110.0
220916,196.0,171.0,156.0,167.0
220917,203.0,179.0,130.0,93.0
220918,469.0,194.0,305.0,335.0
220919,460.0,234.0,283.0,293.0
220920,236.0,124.0,144.0,154.0
220921,175.0,65.0,106.0,37.0
220922,332.0,219.0,156.0,164.0
220923,180.0,197.0,136.0,132.0
220924,269.0,66.0,118.0,110.0
220925,153.0,73.0,171.0,89.0
220926,282.0,159.0,81.0,84.0
220927,114.0,43.0,54.0,24.0
220928,42.0,49.0,32.0,53.0
220929,67.0,67.0,33.0,75.0
220930,70.0,38.0,29.0,15.0
220931,66.0,66.0,44.0,71.0
220932,355.0,153.0,175.0,102.0
220933,140.0,49.0,35.0,57.0
220934,91.0,26.0,13.0,12.0
220935,56.0,13.0,12.0,5.0
220936,76.0,27.0,24.0,32.0
220937,49.0,16.0,11.0,5.0
220938,41.0,30.0,8.0,4.0
220939,81.0,47.0,45.0,9.0
220940,101.0,62.0,21.0,38.0
220941,40.0,16.0,13.0,3.0
220942,87.0,13.0,5.0,8.0
220943,13.0,6.0,7.0,3.0
220944,22.0,6.0,2.0,1.0
220945,39.0,1.0,5.0,4.0
220946,23.0,0.0,0.0,3.0
220947,51.0,2.0,2.0,4.0
220948,22.0,15.0,5.0,33.0
220949,6.0,2.0,9.0,8.0
220950,6.0,9.0,4.0,9.0
220951,5.0,5.0,2.0,3.0
220952,7.0,14.0,15.0,4.0
220953,10.0,5.0,6.0,3.0
220954,9.0,3.0,5.0,2.0
220955,15.0,10.0,20.0,7.0
220956,14.0,12.0,18.0,13.0
220957,8.0,11.0,7.0,4.0
220958,18.0,5.0,2.0,3.0
220959,17.0,1.0,2.0,2.0
220960,48.0,7.0,40.0,13.0
220961,113.0,104.0,45.0,41.0
220962,33.0,18.0,39.0,32.0
220963,81.0,26.0,112.0,27.0
220964,512.0,337.0,442.0,478.0
220965,29.0,21.0,113.0,12.0
220966,7.0,52.0,15.0,32.0
220967,35.0,23.0,59.0,33.0
220968,126.0,14.0,25.0,3.0
220969,58.0,17.0,11.0,38.0
220970,18.0,5.0,13.0,9.0
220971,76.0,15.0,6.0,5.0
220972,43.0,58.0,4.0,26.0
220973,5.0,9.0,1.0,5.0
220974,19.0,0.0,9.0,12.0
220975,9.0,3.0,7.0,4.0
220976,5.0,4.0,4.0,2.0
220977,4.0,3.0,0.0,1.0
220978,10.0,9.0,8.0,0.0
220979,16.0,5.0,10.0,11.0
220980,57.0,46.0,68.0,84.0
220981,24.0,42.0,17.0,18.0
220982,28.0,18.0,59.0,9.0
220983,40.0,16.0,10.0,11.0
220984,34.0,28.0,84.0,5.0
220985,5.0,36.0,16.0,11.0
220986,59.0,64.0,87.0,106.0
220987,27.0,7.0,4.0,5.0
220988,16.0,20.0,15.0,17.0
220989,10.0,6.0,9.0,4.0
220990,6.0,12.0,7.0,8.0
220991,106.0,37.0,46.0,66.0
220992,32.0,11.0,30.0,16.0
220993,110.0,18.0,19.0,12.0
220994,47.0,20.0,5.0,24.0
220995,7.0,2.0,8.0,1.0
220996,0.0,2.0,0.0,3.0
220997,11.0,2.0,2.0,3.0
220998,3.0,2.0,6.0,2.0
220999,20.0,33.0,28.0,10.0
221000,5.0,25.0,70.0,27.0
221001,32.0,32.0,37.0,16.0
221002,9.0,12.0,18.0,17.0
221003,29.0,3.0,32.0,5.0
221004,6.0,30.0,4.0,17.0
221005,290.0,153.0,123.0,70.0
221006,55.0,2.0,45.0,10.0
221007,37.0,12.0,30.0,14.0
221008,13.0,5.0,12.0,9.0
221009,15.0,29.0,27.0,35.0
221010,42.0,24.0,22.0,33.0
221011,56.0,8.0,16.0,16.0
221012,63.0,58.0,100.0,85.0
221013,46.0,32.0,12.0,20.0
221014,30.0,24.0,60.0,28.0
221015,35.0,5.0,28.0,17.0
221016,30.0,54.0,30.0,18.0
221017,7.0,4.0,8.0,1.0
221018,3.0,5.0,3.0,0.0
221019,3.0,1.0,3.0,4.0
221020,0.0,2.0,5.0,3.0
221021,0.0,3.0,0.0,3.0
221022,9.0,2.0,3.0,0.0
221023,4.0,2.0,2.0,15.0
221024,6.0,7.0,6.0,0.0
221025,12.0,11.0,7.0,4.0
221026,22.0,18.0,22.0,13.0
221027,23.0,22.0,15.0,9.0
221028,92.0,24.0,15.0,13.0
221029,95.0,44.0,23.0,20.0
221030,146.0,48.0,43.0,47.0
221031,136.0,94.0,59.0,33.0
221032,61.0,50.0,63.0,49.0
221590,4.0,4.0,5.0,3.0
221591,15.0,10.0,7.0,18.0
221592,2.0,0.0,1.0,4.0
221593,8.0,0.0,22.0,2.0
221594,8.0,10.0,2.0,29.0
221595,4.0,4.0,0.0,6.0
221596,0.0,19.0,3.0,0.0
221597,13.0,12.0,1.0,0.0
221598,1.0,17.0,1.0,2.0
221599,2.0,1.0,6.0,1.0
221601,1.0,1.0,1.0,1.0
221602,4.0,7.0,4.0,13.0
221603,1.0,1.0,2.0,8.0
221604,1.0,13.0,4.0,3.0
221605,19.0,11.0,43.0,13.0
221606,31.0,4.0,11.0,12.0
221607,9.0,0.0,3.0,4.0
221608,2.0,4.0,11.0,2.0
221609,3.0,11.0,35.0,1.0
221610,7.0,15.0,7.0,2.0
221611,16.0,11.0,5.0,2.0
221612,66.0,27.0,50.0,48.0
221613,87.0,75.0,9.0,119.0
221614,27.0,14.0,3.0,3.0
221615,39.0,52.0,96.0,27.0
221616,8.0,10.0,4.0,17.0
221617,42.0,29.0,4.0,41.0
221618,5.0,7.0,13.0,20.0
221619,18.0,12.0,14.0,13.0
221620,75.0,66.0,38.0,32.0
221621,73.0,44.0,51.0,24.0
221622,368.0,191.0,139.0,86.0
221623,564.0,291.0,248.0,213.0
221624,242.0,142.0,148.0,91.0
221625,166.0,90.0,72.0,43.0
221626,189.0,45.0,71.0,20.0
221627,185.0,45.0,44.0,84.0
221628,77.0,36.0,45.0,39.0
221629,213.0,51.0,160.0,54.0
221630,208.0,79.0,96.0,88.0
221631,260.0,109.0,120.0,79.0
221632,296.0,90.0,135.0,108.0
221633,499.0,194.0,246.0,155.0
221634,328.0,128.0,197.0,134.0
221635,552.0,487.0,479.0,309.0
221636,1110.0,603.0,923.0,431.0
221637,889.0,403.0,583.0,304.0
221638,299.0,275.0,282.0,161.0
221639,195.0,87.0,105.0,98.0
221640,152.0,145.0,71.0,63.0
221641,179.0,28.0,21.0,19.0
221642,174.0,69.0,34.0,41.0
221643,47.0,33.0,51.0,20.0
221644,184.0,94.0,38.0,96.0
221645,156.0,58.0,94.0,89.0
221646,249.0,117.0,107.0,116.0
221647,45.0,24.0,45.0,3.0
221648,119.0,25.0,18.0,22.0
221649,103.0,41.0,22.0,10.0
221650,46.0,15.0,24.0,2.0
221651,9.0,8.0,9.0,2.0
221652,47.0,25.0,28.0,43.0
221653,24.0,14.0,4.0,6.0
221654,54.0,46.0,37.0,38.0
221655,94.0,6.0,26.0,11.0
221656,15.0,6.0,27.0,1.0
221657,26.0,1.0,5.0,0.0
221658,20.0,12.0,11.0,21.0
221659,32.0,8.0,22.0,1.0
221660,7.0,1.0,6.0,5.0
221661,30.0,6.0,1.0,1.0
221662,1.0,1.0,7.0,1.0
221663,9.0,14.0,10.0,7.0
221664,3.0,0.0,2.0,2.0
221665,12.0,10.0,2.0,5.0
221666,8.0,2.0,6.0,6.0
221667,5.0,13.0,19.0,3.0
221668,39.0,68.0,25.0,44.0
221669,60.0,54.0,73.0,46.0
221670,14.0,14.0,12.0,29.0
221671,13.0,1.0,0.0,0.0
221672,82.0,24.0,40.0,8.0
221673,8.0,5.0,2.0,3.0
221674,13.0,16.0,6.0,3.0
221675,77.0,17.0,41.0,35.0
221676,68.0,57.0,67.0,68.0
221677,97.0,64.0,42.0,56.0
221678,169.0,134.0,124.0,70.0
221679,60.0,23.0,144.0,44.0
221680,27.0,8.0,3.0,13.0
221681,391.0,108.0,321.0,218.0
221682,89.0,75.0,59.0,10.0
221683,92.0,14.0,9.0,77.0
221684,34.0,80.0,46.0,25.0
221685,6.0,10.0,1.0,4.0
221686,10.0,23.0,10.0,6.0
221687,113.0,24.0,50.0,17.0
221688,3.0,1.0,2.0,3.0
221689,1.0,4.0,2.0,6.0
221690,11.0,2.0,1.0,3.0
221691,7.0,26.0,6.0,1.0
221692,9.0,14.0,0.0,10.0
221693,13.0,14.0,9.0,2.0
221694,52.0,57.0,131.0,56.0
221695,42.0,31.0,36.0,34.0
221696,109.0,44.0,93.0,47.0
221697,8.0,19.0,8.0,7.0
221698,58.0,50.0,63.0,7.0
221699,50.0,10.0,8.0,5.0
221700,10.0,11.0,12.0,17.0
221701,32.0,9.0,17.0,4.0
221702,18.0,26.0,20.0,10.0
221703,26.0,8.0,13.0,6.0
221704,14.0,5.0,17.0,18.0
221705,6.0,1.0,8.0,2.0
221706,84.0,46.0,26.0,11.0
221707,7.0,11.0,20.0,22.0
221708,3.0,8.0,4.0,10.0
221709,2.0,1.0,1.0,4.0
221710,4.0,0.0,0.0,2.0
221711,4.0,9.0,3.0,7.0
221712,9.0,0.0,4.0,2.0
221713,3.0,0.0,4.0,6.0
221714,22.0,14.0,3.0,70.0
221715,49.0,25.0,8.0,1.0
221716,16.0,22.0,26.0,9.0
221717,2.0,32.0,15.0,19.0
221718,0.0,12.0,1.0,13.0
221719,45.0,64.0,38.0,22.0
221720,0.0,14.0,4.0,8.0
221721,8.0,5.0,3.0,2.0
221722,12.0,10.0,15.0,7.0
221723,6.0,10.0,5.0,2.0
221724,22.0,13.0,16.0,19.0
221725,21.0,13.0,21.0,34.0
221726,83.0,39.0,46.0,12.0
221727,34.0,21.0,15.0,13.0
221728,24.0,41.0,15.0,14.0
221729,37.0,7.0,3.0,12.0
221730,56.0,12.0,28.0,11.0
221731,13.0,17.0,8.0,17.0
221732,8.0,6.0,12.0,2.0
221733,10.0,4.0,0.0,5.0
221734,68.0,13.0,13.0,28.0
221735,7.0,1.0,2.0,21.0
221736,2.0,4.0,5.0,2.0
221737,4.0,1.0,3.0,0.0
221738,5.0,6.0,8.0,2.0
221739,14.0,7.0,16.0,13.0
221740,54.0,17.0,36.0,18.0
221741,117.0,41.0,26.0,41.0
221742,86.0,37.0,20.0,29.0
221743,179.0,66.0,48.0,35.0
221744,373.0,116.0,217.0,94.0
221745,166.0,89.0,41.0,77.0
222304,16.0,10.0,6.0,5.0
222305,45.0,28.0,39.0,17.0
222306,12.0,10.0,6.0,8.0
222307,7.0,4.0,3.0,109.0
222308,6.0,8.0,8.0,13.0
222309,18.0,36.0,19.0,1.0
222310,1.0,12.0,1.0,2.0
222312,15.0,181.0,20.0,11.0
222313,1.0,16.0,0.0,4.0
222314,0.0,4.0,0.0,24.0
222315,11.0,11.0,1.0,3.0
222316,10.0,18.0,12.0,7.0
222317,19.0,36.0,40.0,18.0
222318,49.0,51.0,80.0,50.0
222319,31.0,8.0,17.0,17.0
222320,137.0,262.0,263.0,430.0
222321,2.0,10.0,3.0,6.0
222322,6.0,16.0,5.0,2.0
222323,2.0,8.0,4.0,1.0
222324,3.0,9.0,5.0,1.0
222325,12.0,8.0,3.0,4.0
222326,33.0,17.0,16.0,21.0
222327,106.0,118.0,33.0,31.0
222328,56.0,10.0,19.0,13.0
222329,35.0,21.0,11.0,35.0
222330,82.0,18.0,26.0,11.0
222331,39.0,15.0,9.0,22.0
222332,21.0,11.0,60.0,25.0
222333,16.0,8.0,25.0,17.0
222334,11.0,8.0,34.0,21.0
222335,30.0,17.0,17.0,14.0
222336,128.0,69.0,127.0,65.0
222337,2082.0,915.0,906.0,691.0
222338,290.0,116.0,148.0,60.0
222339,190.0,60.0,79.0,20.0
222340,257.0,132.0,96.0,63.0
222341,375.0,133.0,230.0,152.0
222342,98.0,82.0,42.0,76.0
222343,194.0,66.0,96.0,70.0
222344,561.0,145.0,136.0,152.0
222345,588.0,249.0,154.0,148.0
222346,625.0,153.0,112.0,125.0
222347,373.0,204.0,134.0,193.0
222348,696.0,338.0,306.0,242.0
222349,1310.0,554.0,556.0,433.0
222350,1275.0,711.0,787.0,669.0
222351,810.0,479.0,370.0,242.0
222352,462.0,274.0,366.0,277.0
222353,432.0,185.0,201.0,125.0
222354,365.0,223.0,192.0,163.0
222355,340.0,142.0,212.0,141.0
222356,67.0,43.0,60.0,34.0
222357,52.0,38.0,7.0,28.0
222358,128.0,41.0,39.0,43.0
222359,174.0,124.0,89.0,139.0
222360,50.0,10.0,6.0,6.0
222361,73.0,28.0,51.0,8.0
222362,71.0,29.0,25.0,3.0
222363,27.0,19.0,19.0,0.0
222364,26.0,20.0,11.0,8.0
222365,70.0,90.0,48.0,29.0
222366,40.0,35.0,61.0,5.0
222367,35.0,40.0,10.0,9.0
222368,61.0,18.0,14.0,7.0
222369,4.0,3.0,15.0,8.0
222370,57.0,5.0,6.0,19.0
222371,27.0,17.0,17.0,11.0
222372,4.0,4.0,29.0,1.0
222373,11.0,11.0,30.0,0.0
222374,3.0,0.0,0.0,3.0
222375,12.0,0.0,1.0,1.0
222376,2.0,8.0,0.0,1.0
222378,5.0,3.0,4.0,3.0
222379,1.0,62.0,3.0,1.0
222380,11.0,9.0,8.0,41.0
222381,17.0,10.0,41.0,12.0
222382,51.0,105.0,38.0,52.0
222383,23.0,34.0,43.0,22.0
222384,38.0,5.0,7.0,4.0
222385,13.0,3.0,2.0,3.0
222386,13.0,1.0,10.0,1.0
222387,4.0,6.0,2.0,0.0
222388,17.0,24.0,6.0,10.0
222389,58.0,21.0,56.0,90.0
222390,31.0,41.0,21.0,40.0
222391,79.0,31.0,21.0,24.0
222392,59.0,38.0,96.0,67.0
222393,45.0,39.0,56.0,31.0
222394,40.0,40.0,62.0,20.0
222395,161.0,134.0,172.0,194.0
222396,212.0,44.0,39.0,26.0
222397,316.0,135.0,159.0,67.0
222398,0.0,4.0,31.0,4.0
222399,8.0,26.0,20.0,4.0
222400,17.0,3.0,22.0,10.0
222401,13.0,11.0,4.0,6.0
222402,23.0,11.0,8.0,14.0
222403,4.0,1.0,13.0,5.0
222404,3.0,11.0,2.0,4.0
222405,1.0,0.0,2.0,10.0
222406,39.0,4.0,5.0,6.0
222407,51.0,69.0,23.0,15.0
222408,21.0,4.0,6.0,21.0
222409,26.0,6.0,10.0,7.0
222410,22.0,6.0,10.0,1.0
222411,122.0,178.0,187.0,236.0
222412,93.0,73.0,77.0,49.0
222413,43.0,59.0,55.0,40.0
222414,250.0,323.0,422.0,331.0
222415,14.0,14.0,11.0,28.0
222416,141.0,119.0,63.0,72.0
222417,28.0,53.0,13.0,4.0
222418,7.0,10.0,7.0,0.0
222419,14.0,7.0,22.0,0.0
222420,12.0,20.0,14.0,18.0
222421,121.0,192.0,120.0,218.0
222422,0.0,5.0,1.0,36.0
222423,4.0,7.0,3.0,0.0
222424,5.0,3.0,5.0,2.0
222425,2.0,0.0,0.0,3.0
222426,7.0,4.0,0.0,11.0
222427,37.0,15.0,70.0,24.0
222428,18.0,13.0,10.0,9.0
222429,22.0,6.0,28.0,5.0
222430,5.0,4.0,11.0,6.0
222431,15.0,4.0,7.0,0.0
222432,48.0,22.0,67.0,7.0
222433,79.0,71.0,1.0,14.0
222434,90.0,198.0,125.0,72.0
222435,7.0,13.0,4.0,2.0
222436,15.0,7.0,4.0,23.0
222437,7.0,6.0,11.0,3.0
222438,23.0,16.0,10.0,2.0
222439,45.0,17.0,38.0,16.0
222440,239.0,149.0,172.0,51.0
222441,39.0,45.0,39.0,48.0
222442,313.0,355.0,214.0,287.0
222443,38.0,40.0,14.0,15.0
222444,12.0,30.0,4.0,6.0
222445,51.0,18.0,3.0,5.0
223019,1.0,1.0,1.0,3.0
223020,10.0,37.0,6.0,28.0
223021,6.0,12.0,3.0,8.0
223022,4.0,2.0,5.0,25.0
223023,7.0,0.0,6.0,39.0
223026,5.0,1.0,2.0,5.0
223027,5.0,1.0,0.0,3.0
223028,4.0,10.0,3.0,3.0
223029,5.0,5.0,3.0,3.0
223030,108.0,113.0,171.0,162.0
223031,21.0,24.0,97.0,19.0
223032,70.0,94.0,32.0,70.0
223033,3.0,2.0,15.0,3.0
223034,14.0,41.0,32.0,5.0
223035,4.0,2.0,2.0,4.0
223036,12.0,13.0,3.0,2.0
223037,8.0,8.0,6.0,4.0
223038,20.0,9.0,4.0,3.0
223039,2.0,12.0,7.0,4.0
223040,5.0,22.0,1.0,4.0
223041,56.0,30.0,4.0,25.0
223042,59.0,6.0,30.0,3.0
223043,29.0,13.0,32.0,3.0
223044,32.0,207.0,302.0,32.0
223045,74.0,70.0,51.0,25.0
223046,14.0,53.0,22.0,25.0
223047,21.0,9.0,35.0,17.0
223048,232.0,292.0,203.0,152.0
223049,199.0,48.0,54.0,103.0
223050,80.0,112.0,131.0,57.0
223051,158.0,98.0,142.0,205.0
223052,61.0,42.0,58.0,26.0
223053,166.0,63.0,66.0,63.0
223054,263.0,236.0,160.0,124.0
223055,99.0,38.0,106.0,20.0
