visit_grid,isolation_1903,isolation_2403
206668,0.11332624632517257,0.4888352041660423
207354,0.24683897700684154,0.3426608295014346
207384,0.2570281718738312,0.3210891921780532
208085,0.43105598512505383,0.126013865603335
209517,0.3656018148497986,0.22260035861968014
210950,0.08367876146112359,0.21627045384377896
210955,0.3364238410596026,0.31808385827482266
213805,0.09570188048500447,0.19027741360323036
215924,0.30484169662398364,0.3807754596551396
218773,0.13658520044420708,0.38167297275464335
223772,0.4974262926672909,0.197621169297157
83809,0.4685957055919164,0.7081490686256593
88858,0.5276763521042256,0.5529698539353659
88872,0.44483385254413293,0.365350798067654
89600,0.6701967774632134,0.24979945911257795
90309,0.2660112559663746,0.2413165535557516
91659,0.8243801652892562,0.8242371739339687
95283,0.29464765355532585,0.6659416830230049
96709,0.8021149872371459,0.8102674357437558
101026,0.3826808908831004,0.40665674007896824
102454,0.4233890086688913,0.35420802582888955
103159,0.4092487424955379,0.6268270274784933
105269,0.3626342643541214,0.3776930114931112
105311,0.3443956154972976,0.49087641399725135
106765,0.21193097205594652,0.5120197508240116
108104,0.47611491672794354,0.3297500895386595
108829,0.45946357211654015,0.3670596837583401
109567,0.7393719593100397,0.7152292426559987
110249,0.26945772855664624,0.28205593579499233
111763,0.4596202582603331,0.2566053437156358
113067,0.2432057296727091,0.5165695902810385
113134,0.15709965581505456,0.570841003250143
113171,0.2412520953651002,0.30829393234967434
113889,0.3343831208294543,0.5009125356350352
114548,0.6160501456696388,0.6147209057555197
114606,0.47285720570996004,0.5619883351661947
115203,0.30155790678154293,0.6924794797849421
115323,0.38405259143351095,0.33929448377467175
116729,0.2712250887942338,0.5926821476122595
117351,0.2184663595684313,0.6465465465465465
117388,0.2619728203240924,0.3849126582878182
117402,0.6181646135548784,0.4763464292896336
118881,0.11008231182071479,0.44272431692430547
118894,0.42594587985358057,0.5270117213222705
119630,0.3458816160350767,0.33637601822428476
120261,0.16965887348539482,0.37799169767367286
120277,0.27062639424551094,0.42440498211863364
121644,0.25270673870850524,0.5892905896056102
121707,0.4111401242723952,0.30370659150800905
124496,0.2498583952589887,0.32434358675526426
125232,0.3852747885738224,0.5445317496065707
125287,0.22206518662158695,0.40747228520589457
125312,0.4228720596131079,0.42812541970143086
125954,0.509467022079076,0.41906549501257884
126699,0.17164192890943766,0.3582750692047798
127409,0.1596571739158813,0.5059330256692043
127426,0.2987654475783672,0.5814374623089393
127432,0.22187472532226166,0.5385451216465302
127476,0.47282121493651486,0.302022836354073
128166,0.28822095326331293,0.35558740121295673
128835,0.21019698848727103,0.2942090881416809
129615,0.3394074300387724,0.266317293216896
130229,0.4713752931677496,0.4305306796336388
130288,0.19492334888230667,0.4697167558615406
130333,0.25491248387613097,0.5646944954791264
130947,0.07803301682561209,0.7147460648223456
131661,0.2628885769806571,0.5137604720786861
132399,0.1528800822096188,0.20436981699270076
132453,0.16745509818420828,0.19734388153274454
133795,0.27834655564038485,0.4788066857124092
133830,0.10056605830908173,0.5181013253307816
134579,0.2083132303217127,0.43622229530163265
135218,0.278661280735592,0.3535473797208939
135314,0.1545048663345783,0.19711295816041943
136050,0.3376868303621149,0.36374772378950304
136637,0.279471295108661,0.44868291616570116
136639,0.560762644190696,0.17196261682242991
137336,0.5586652965000303,0.6515787836366465
138786,0.348296928068405,0.3600525624178712
138865,0.18618815913157563,0.5648979343029268
138867,0.19942877684755983,0.4891527271297008
139630,0.5802743536598669,0.4987377111034461
140218,0.16311721967698645,0.5424871668566873
141643,0.3770784104974337,0.09768230102218478
141732,0.1470274068939037,0.3972425892924869
142467,0.3615939178916041,0.36143461618696404
143109,0.2449562986579498,0.47503869221939754
143129,0.20878101929864248,0.5302323447083837
143805,0.20236669558071824,0.21132200993421435
143812,0.11496977830895679,0.3248008632307851
145222,0.16923847777999423,0.10977336667690887
145272,0.28998291532259335,0.36655949688341416
145284,0.049377479750127254,0.08410987054301401
145951,0.1793485739946258,0.5144724428171139
145967,0.26381985090538596,0.30092776714536285
146011,0.25308885313979784,0.19167535724072726
146043,0.32403673267446204,0.550708184024075
146750,0.4282190077754171,0.4121978118277703
147363,0.08157340955671169,0.21321368654144957
147473,0.2648538606578812,0.5741857111542671
148776,0.33982396206124293,0.4657281820393112
148796,0.2433974409564013,0.37709489574617044
148832,0.3305698221222573,0.35451202865749265
149501,0.1787975936040529,0.27074010219895805
152408,0.23326883655533748,0.382432537134505
153077,0.23898229944350252,0.44615311636243815
153084,0.25674090165866603,0.42478748334662697
153109,0.3073537930113709,0.6671335414701653
153786,0.2386393515912754,0.2736551535560652
153815,0.26342556798995426,0.5227601806347665
154489,0.2073747736375974,0.6815548875203143
154533,0.2945736116977701,0.4692283137752538
155246,0.29754034841104837,0.4089662549400238
155278,0.1714243505019816,0.5223161487072749
155305,0.21716151739315973,0.5655782401173335
155922,0.23715572317648462,0.19120212663826291
156655,0.2091981378180588,0.26352744192166794
156720,0.20924041722659498,0.28859626836132624
158139,0.03228452489464854,0.36619102292385997
158811,0.4451075742407471,0.5008588341258947
160251,0.4757702704360002,0.4848820832435646
160282,0.22349655037568777,0.25267798251692786
160963,0.4374066706592766,0.618486701515618
160979,0.27283464366984894,0.39699299044312564
160996,0.18911035397966183,0.403646363372278
161720,0.17508298148577386,0.12917169171457504
162375,0.2637824406266426,0.6327709186892997
163132,0.26879185147611806,0.24230920159490493
163796,0.24447842136384407,0.4218075941928332
163837,0.2484451404818339,0.4077015459036949
164532,0.21003405124350533,0.3584431333608813
165272,0.22745463109071423,0.3812878523685521
165274,0.24205516770835045,0.40056685519708923
166010,0.17392579438930134,0.275280495864042
166727,0.2507056968001885,0.24123571471013489
167429,0.17539463431126348,0.18229509529597254
168092,0.38399804997361664,0.5901867462590247
168787,0.11486600384001769,0.2101468600107413
169499,0.2658991779680613,0.9412099754803513
171673,0.328660625863886,0.4543133813375341
172395,0.14261501495716206,0.7101512352242108
173100,0.3027017980001806,0.4351118723674713
174486,0.21468986855229638,0.2714979901569891
176018,0.2708303626598223,0.026302251597848398
178053,0.530446549391069,0.10354581676572397
179551,0.10364171007494338,0.33389793370177273
181648,0.41705391444383033,0.430385861548958
183802,0.2842609630139056,0.24710728625179718
184506,0.2629733463974637,0.5822383831917024
184508,0.2969205067932171,0.5645723855646303
185281,0.38368527947027237,0.38135422160581856
188135,0.4824933270529126,0.19088988422209074
188797,0.17097853964278986,0.1189052416185848
193749,0.2662949375373883,0.18652770400816565
195180,0.13374509400050225,0.2526018424246231
195314,0.2841909132548015,0.24859903139672307
197322,0.07441017059619703,0.274635394351177
198086,0.11770434151367037,0.43062742403866766
198749,0.27116838853978054,0.08992712332710645
198751,0.12125080302688993,0.2213104628796301
198816,0.013937519753599007,0.20588994350930517
199467,0.1384148178642491,0.320634995057416
201638,0.19881588042596246,0.2577303206533829
202335,0.1979227699072057,0.2739420606872891
203173,0.11158369556525123,0.16344904955882056
210238,0.2394169914808956,0.2939221372090044
213109,0.32178132429709516,0.3610802297572726
219589,0.7907087363247185,0.5110034879466345
224489,0.2190289886288869,0.39978220895882327
79517,0.2738427216954824,0.27840880407895396
79528,0.341349498161582,0.9266779469825155
83769,0.7231416460195565,0.44502390265102126
84534,0.9806240033697385,0.9571299267670534
85196,0.7231369639890983,0.5343283582089551
85290,0.3340138128096413,0.5753323485967503
86623,0.5910698766351765,0.7006281900274832
86666,0.797319385420072,0.5429852320675105
86685,0.4216075150549368,0.5520601631183137
87396,0.7255932655315582,0.6149140790372851
89532,0.6157377049180327,0.7513141199927496
90294,0.7464827970469425,0.3757026858213617
90297,0.5302021851061158,0.37756039561152255
90311,0.23086450334406733,0.2443604717737318
91667,0.42168350168350166,0.4383830937461604
91745,0.35784993389868763,0.25085621655880164
92343,0.5982965563895242,0.8265264530855139
92433,0.30562556752123693,0.6879228508162798
93149,0.40601903075901735,0.5673218864113122
93166,0.17642226329841854,0.36340904162802823
94615,0.5136872218092164,0.3428272566905122
95285,0.5684773362498481,0.5705933573827591
95319,0.3662998560616613,0.20498448000482172
96046,0.49629117619750135,0.35802352266667953
96047,0.6051989727836032,0.5076656068049119
96664,0.5646334341986515,0.8553891811682179
96715,0.13645908200510148,0.25702478027371417
96724,0.4389924529200294,0.596414342629482
96734,0.37410404624277455,0.1973107068382829
96760,0.4679269140061094,0.20824487750118573
97436,0.6230911125223019,0.6134401100123359
97475,0.6525580381533097,0.39004593232129753
97492,0.7786873332676953,0.6960473622406087
98147,0.6097532409542423,0.7264376921480977
98155,0.3894363929146538,0.4743544669713661
98156,0.4550463818207099,0.36128113879003554
98182,0.2901890427858687,0.5096167341740611
98208,0.9385714196355994,0.5548961424332344
98865,0.48406611213135997,0.529994595568366
98866,0.3434612651030561,0.331878739793051
98871,0.6563763180489499,0.19940219578088186
98898,0.238205894286452,0.6185767477708639
99583,0.3285044439778851,0.7901370149565945
99584,0.5861907842714399,0.5796939330381418
99619,0.4626036820396003,0.40887903947395793
99645,0.3588835991009326,0.4757487295923884
100252,0.5469368015613935,0.7723747383971438
100330,0.20380708261029007,0.4539239453477638
100337,0.3432845442811741,0.3891179998867316
100348,0.3234821915672979,0.3183360504025135
100359,0.7999245447866403,0.4703238678127296
101043,0.5146807104699579,0.7263974861339846
101047,0.48381551251479804,0.37738962473792964
101048,0.3730481418083912,0.29588037246870497
101724,0.39850894706537743,0.5847100222956456
101733,0.5216210397310412,0.32964612252019043
101765,0.44977506416387303,0.30431907105894235
101771,0.22013349519330874,0.6260204833739303
103143,0.3198722917750665,0.5631698550440825
103184,0.3352637345437471,0.640721789185496
103888,0.40511955358011875,0.3211408718135176
103901,0.2611724781854785,0.47895732548285963
103906,0.21676346015849127,0.3320818697828109
103917,0.3427364814498575,0.3201337372133859
104614,0.28049520454100607,0.09247196907330646
104641,0.28377141362625863,0.4711417622410368
104643,0.27211070726257663,0.26144463773604254
105244,0.47202903162264953,0.7810753365346768
105245,0.5472661115045543,0.4941348973607038
105348,0.546290599801271,0.6949077162552812
105962,0.41795952859911634,0.6560353427390624
106706,0.6048520961906788,0.41099699476407353
107361,0.6978571932050468,0.6078545879261259
107388,0.3854824165915239,0.44330241991060704
107389,0.17160284223102562,0.5233644859813085
107400,0.41601604690634153,0.7994591582703288
107484,0.4594845734231135,0.33840445668548746
108131,0.2724369965202629,0.5105866278494335
108137,0.501705861356222,0.5389883184556635
108828,0.4378996275262044,0.717116859606498
108852,0.3763000599074813,0.43381152523533295
108880,0.26010480027384997,0.29053220238374183
108893,0.27914018928129153,0.6265921063977571
108894,0.22892903424472988,0.41208754674786807
109540,0.1551905472959813,0.4776672335777489
109593,0.23917170138105207,0.4124871039161463
109634,0.37568557316586804,0.46372188304084727
110250,0.32657281267408045,0.46384224636658666
110277,0.1768458416324496,0.6069228897167568
110333,0.3453000954368819,0.4413052525857058
110359,0.7802250337209102,0.32381451823861007
110988,0.14028818961260492,0.23779960793875798
111043,0.46766254159649157,0.3654870039251432
111057,0.4971481375266864,0.6070585278418974
111704,0.26533767647811546,0.46019568988999576
111710,0.34326980032812493,0.4020807605295841
111711,0.5575788333497451,0.43706524923617796
111726,0.5124273611986278,0.6198101146438078
111741,0.21582483179688067,0.4415315530342978
112461,0.296839332010034,0.5627199702462772
112471,0.4181134967141327,0.4508758009139562
112490,0.5790697965705615,0.5349346532933872
113167,0.343831562266965,0.44298615737656377
113837,0.498463452849795,0.5941100456510712
113841,0.20301200002907344,0.6754919050243184
113868,0.3755354617575898,0.7700799874629128
113881,0.5406169907276948,0.4744273542591042
114558,0.25637165365952663,0.202210977716407
114609,0.33571401624582786,0.33411622161602944
115269,0.27570658990333474,0.4841487231768883
115919,0.44677656215727324,0.5427388972131872
116014,0.37707681548147953,0.6861245486134768
116693,0.41692542630151347,0.6593875671182403
116694,0.4429220990676974,0.57310241125886
116709,0.28836016302380835,0.26252689283781583
116731,0.3326114188987573,0.46041267660523677
117400,0.24191371526969796,0.3606846989005712
117410,0.37397309735595724,0.5047973484707702
117414,0.22796225952701876,0.4273695701935097
117461,0.3330784483129591,0.41192091968145184
117471,0.3301391276725582,0.3511622516208234
117489,0.49862951119232524,0.346057952036744
118925,0.7510732426675406,0.8202548625083834
119622,0.4148841780049559,0.46839302272517647
120259,0.2375582775348563,0.3635364171238682
120287,0.5036452509551461,0.5955932970093409
120327,0.23095592851854976,0.4220722457201496
120350,0.2508141880568888,0.26507315822869876
120928,0.5837057226465523,0.7510928187198359
121066,0.5785821168098217,0.3711311863903536
121617,0.6139028475711892,0.7184565318456532
121766,0.25065730185716806,0.16299879089020336
122401,0.3602978083072153,0.1895175403626319
122411,0.27902969757089824,0.5485805435759363
122448,0.18108855268578208,0.21673706251623828
122461,0.3290258232197849,0.3650328259722566
123861,0.35239773639316163,0.17202193515220757
124528,0.1538865080975606,0.36637841723984066
124588,0.42545172866676373,0.36819461327997527
125324,0.4742622425495965,0.35217649737924855
125977,0.14989109770320005,0.2513181671250444
126002,0.30279410688751773,0.473345457508617
126717,0.2572298397837813,0.40127168871401425
126722,0.19620479839366803,0.48623199930724437
127331,0.1741643963054023,0.4107786401088631
128092,0.29330000103731213,0.4181019722165771
128105,0.4398283303005311,0.39877817883358047
128173,0.29203689401681393,0.44818045862412764
128179,0.15927086629713177,0.3173246295720651
128818,0.17948717948717954,0.4469562182744462
128848,0.19459921428558993,0.40368201996267833
128852,0.2458285912824219,0.38633748444368404
128863,0.21259553270743198,0.5353172041379706
128891,0.3293016904970636,0.33010914404983077
128896,0.43883542471398923,0.27282744909450374
129573,0.15890051326236493,0.5122258449785071
129593,0.25676281433719944,0.35873809188278366
130215,0.6912427873182863,0.7226267102810313
130274,0.2718640321856852,0.7086425154648035
130294,0.10858577774292628,0.375530428939253
130328,0.2445583453145857,0.617661078114769
130329,0.14931070905774826,0.5595618469987061
131029,0.2247506876192482,0.6040109423659064
131681,0.3361634992312831,0.25301834424409997
131709,0.15670949276176505,0.32017723145933136
132437,0.1366889355488303,0.3687022958823457
132440,0.1865033245277326,0.3371887165193651
132482,0.16227285029069294,0.22862048733542983
133134,0.1263201783752324,0.28703170072374085
133797,0.08982444179307994,0.24929568582459577
133872,0.235465557098548,0.29346401718393644
134598,0.2881918160955235,0.13744324034907054
135257,0.19905792142408343,0.26740982634849836
135316,0.10982238258203383,0.3410590656351125
135917,0.21344051753667115,0.38867133994037545
135959,0.26271680480448245,0.20321276883332473
135978,0.21517520774029203,0.35714663446619677
136636,0.139777592015604,0.35160409422211736
136718,0.21797667739585305,0.49497909911158483
137355,0.4386800238702878,0.23195404044238602
137363,0.30432577571596986,0.38522805056183573
137368,0.20750579903789373,0.4538530010801396
137385,0.15479637813394764,0.29536686174141985
137391,0.11593377758480736,0.35123571559221656
137417,0.21706673587718997,0.36201827439180134
138149,0.2763528944750042,0.3267929305034457
138161,0.13947890254116557,0.5694527615801684
138215,0.5861317678013398,0.7669972165520949
138230,0.5989095844158265,0.7084403001702695
138829,0.19608224681593436,0.5235879485340341
138843,0.16360340929025935,0.5384415585699067
139488,0.35913075524747723,0.3216050774272981
139543,0.16792808455032504,0.5165274310756087
139579,0.10117021105250314,0.3951492335176986
139602,0.151824341820065,0.32300258268766135
140195,0.2525877156429702,0.25759526153276624
140232,0.14425684532749417,0.19207925083743743
140244,0.034916429872740185,0.37285602698211645
140255,0.229717670049018,0.47083032199754404
140934,0.21440272261945342,0.18539517826899315
140949,0.14260838337768017,0.2918063408515824
140961,0.04589591670803762,0.30277230968130286
141014,0.18933263215201634,0.24048973211084862
141034,0.24578638625769647,0.2600204150221579
141086,0.7316814870635518,0.6848336748862388
141087,0.6921129267923206,0.768785261028013
141648,0.3490486995398001,0.14009715075321505
141747,0.5098913929264643,0.1783737887796774
142504,0.6791679101180799,0.8489941680803998
143155,0.3251130679149243,0.15526804056155016
143170,0.30634771663578764,0.2808182731288601
143177,0.2141182100981096,0.1988753673163713
143216,0.5871625704595045,0.7776713612717591
143887,0.18841983136217727,0.3400419355074168
144597,0.27270054254705156,0.38923060291595457
144611,0.2737638218984808,0.37707510718695914
145223,0.07606643388941234,0.09124135176699322
145235,0.1862148163019474,0.32640546032973555
145279,0.18041474026871335,0.23696169059759137
145301,0.16441685382948412,0.2660545711035832
145327,0.3896927836666758,0.46608483123637845
145355,0.5496325760864214,0.7729360679812736
145916,0.4171079878718498,0.3034869277946335
145958,0.15127865739065652,0.2343002292211767
146036,0.2688464968480907,0.4223385435316974
146067,0.47568607982999334,0.7777536006773237
146082,0.6763530672809211,0.7829987581226683
146707,0.1686636047583511,0.2757536344316965
146737,0.2696237182481583,0.19536632443685598
146754,0.379397787902841,0.5609015507309384
147340,0.3093166952205445,0.3337593533938346
147395,0.3429912427978201,0.49204650544587847
147453,0.1933719410874001,0.2086270152545302
148052,0.3478079586384295,0.4317378015680056
148054,0.3519236288981449,0.28705444277022185
148061,0.38187807600347723,0.48038741026298953
148087,0.18731191649523288,0.19585500426381977
148224,0.6055247118675555,0.8319519546289187
148768,0.4193007352089603,0.4341095123573007
148779,0.3141190439878865,0.30055851454423316
148792,0.10918892006995852,0.24556328691247797
148912,0.390258402671009,0.5098706413437438
149619,0.42800983421359884,0.43323091625387555
149645,0.6256309345351614,0.8188291471443441
150224,0.3410046644942124,0.43821405465553803
150338,0.297386135597912,0.4789536145414104
150355,0.6456469958742251,0.7447719950284176
150957,0.1316314482171327,0.19893727199200698
151014,0.19552701469342781,0.46582988818670323
151065,0.5778114067203644,0.6963649201609542
151066,0.4102096949650214,0.8113820154475971
151735,0.11095985470235671,0.35286884621380754
151781,0.42299601123130526,0.4060001590598077
152380,0.24416463171850272,0.24354151462609655
153118,0.4267210357027339,0.5242401163663835
153925,0.2479605741288345,0.6719106577331485
154488,0.41956632183863696,0.4626528966590292
155225,0.3977849771088757,0.5379590825739387
155235,0.293524039201212,0.4290237841260279
155255,0.2859479541996957,0.3726331434679948
155293,0.11618329914799926,0.2845343620373082
155353,0.4045956061543762,0.47185402934597437
155977,0.4601883317402896,0.6092653025967598
155978,0.43038886644694535,0.6125326712468391
156069,0.5350816591593667,0.6252794720962035
156629,0.2784115558371404,0.31424348157990445
157338,0.2779892973067813,0.25631396746171103
157435,0.18691634550876796,0.35075566387517265
157448,0.13677122034867106,0.32754727218282276
157475,0.2746243464780892,0.2832130170734502
158143,0.15109691438207098,0.3935432147073721
158157,0.2800750871547331,0.15565932913718034
158844,0.14914771036709015,0.4809312092748709
158875,0.3152107909645115,0.3121959049117191
159641,0.2987132651562705,0.6406835501397421
160227,0.1856328350235338,0.28829967879308727
160258,0.3247683081774141,0.4230734555101204
160318,0.11872063513394772,0.21154332781198995
160911,0.20068635724331924,0.2789024617714344
161002,0.13228821847223787,0.2568225196313424
161653,0.2082403700435913,0.33827473249984874
162401,0.40502050662506695,0.38891792590527735
162414,0.21815882786242358,0.4320089340913399
162426,0.15689701582933924,0.25562705531591345
163741,0.29062634516575314,0.5565002238734507
163793,0.27295517967320687,0.45382228716433914
163797,0.21576905998968804,0.4818294676994346
163843,0.20571845074776846,0.4671108824280563
164556,0.20984900908668075,0.41921277636626547
164587,0.18232933937357015,0.34616739094607374
164619,0.6204492641363284,0.6375487329434698
165260,0.1684693281276556,0.5535373399336387
165268,0.16918478904676393,0.3087803756255878
165295,0.24851406495418638,0.2534882069389123
165297,0.302262057556694,0.49763958919503654
165962,0.28903540451583076,0.48993488637651705
167402,0.23563650934355987,0.2818472400956069
168088,0.21235183806848026,0.3236246428475572
168836,0.17185107478795292,0.34564138642652786
168842,0.12413595729061612,0.5305584943186173
170224,0.40957486597681086,0.4158083008006007
170981,0.37267982176401304,0.5945901834688401
171775,0.084995096436744,0.4176553131777012
172434,0.2308346369584481,0.21265159144761664
173053,0.21606855625492305,0.06966578387026819
173144,0.26133035918147274,0.49023730669171395
173801,0.32689219246284895,0.3703779801203311
173827,0.10673978289144344,0.5282986721001627
174506,0.30963464590831513,0.36636878045294774
174528,0.21131124547320373,0.4738855596084733
175159,0.1466861404324061,0.2617382098296344
175256,0.2306729665547918,0.4936336517914476
175960,0.23135653907825982,0.2608565484263049
176590,0.2643844634628045,0.2650957290132548
176647,0.4090564652671711,0.3542758598895766
176696,0.128927951010227,0.39602141289987314
177352,0.5162570269385147,0.1826565096829103
177386,0.24316184311789324,0.7197446345332956
178123,0.13827742436356472,0.4323904875165295
178144,0.12050713102760763,0.29477796578901605
180250,0.26596300369123355,0.3591167902520508
180930,0.3229393411916145,0.3572225081330654
181037,0.3423785174263575,0.2322250639386189
181711,0.14947424299627077,0.1938566273410371
182443,0.1559523369437975,0.39238771934975586
183796,0.24430125239214165,0.1997696506367991
184513,0.18744621124206784,0.08190979275243113
184514,0.10936826164434034,0.08463939062493728
184556,0.1422125618875664,0.3789082578386019
185212,0.19611787395533065,0.32320195103090865
185254,0.18321858314286202,0.21141283356004498
185336,0.28822177069322424,0.5896573766491564
185920,0.34021254713746996,0.3172918733095121
185939,0.21476693554989082,0.40857192441931467
186648,0.3662154837724154,0.5127156933066678
187369,0.16422821285168748,0.06193561681730279
187448,0.15661753003669676,0.05014258876319455
187457,0.17963651673566766,0.22314437098513618
188078,0.2586782105260846,0.35328892822955005
188085,0.10563978645134992,0.11501191921857618
188149,0.1948988620696751,0.2704290127304714
188834,0.14721317084402086,0.42996195849967794
188836,0.11022297362841424,0.595059162657461
189527,0.2217087030663405,0.17601247106013487
191723,0.131146580415319,0.07142697956363797
191758,0.38078365011546256,0.3201185409168844
192340,0.2213306586425944,0.2974172513272221
192404,0.09726741515578988,0.35703384813129874
193801,0.19695030158826154,0.3314894795275247
193812,0.28151615315945666,0.20100918664034856
193901,0.19362914860477135,0.07044932070799717
195232,0.19596987086737744,0.22873502169949927
195948,0.14583143724417105,0.3341486180466416
196694,0.13315373743394243,0.3810627260896351
198770,0.10954352389908598,0.1633101125116143
199512,0.27718002812939513,0.42026144440825697
199513,0.24939370433382285,0.4108573313124509
199521,0.24708890230329983,0.47045401806548665
200954,0.2336628236797656,0.3170094819541003
201030,0.16787883516835517,0.14649306185735633
201723,0.3049260559634003,0.15284300519533472
201747,0.15477769861906573,0.24689653348146381
202326,0.2667484913572671,0.4368273834921538
202386,0.22214701710882148,0.5425229243141507
204527,0.3222180118731843,0.35287471987988345
207310,0.32001293242806333,0.2592300321289668
207347,0.12381017972491729,0.17907582177955397
208095,0.32619464808870324,0.17831744154499202
209496,0.3496314606671963,0.17545176116505648
210222,0.2578232644409114,0.24319716079091475
210967,0.08778532508127743,0.30043539701448074
211636,0.08693413565696034,0.2265773877165685
211639,0.1723683345768884,0.14916787147676383
211725,0.18804742780646394,0.3998574996609139
212353,0.401678297804339,0.41904850356404844
213067,0.41613955823293175,0.36791511936339516
213078,0.26069445291999754,0.4784042649317791
215252,0.3118185311875701,0.5938141936460355
215320,0.3836479147831756,0.33814729874523747
215910,0.5738300804821789,0.7585875001972324
216025,0.11365157186868519,0.3654497789730467
217460,0.5065429849262878,0.20541280340494655
218849,0.6298025438941148,0.17697124961238922
220907,0.7105800008825437,0.3399954482444706
221611,0.3866293283548917,0.26459648451614276
79537,0.6614821868528847,0.5414653005992653
80241,0.6989460317460316,1.0
80245,0.646768997536479,0.7307640840358625
81669,0.11874295355456216,0.8604014598540145
86001,0.39543114543114544,0.26826703964300835
90292,0.11601953034178097,0.3172072228094587
94624,0.35724579810719753,0.6154324965260882
96738,0.37228538457845134,0.44759802375696417
96739,0.4891730701978242,0.5604592217086626
98171,0.3496197048305042,0.32796257130039097
98881,0.31111718109806064,0.24659198672356566
99588,0.6127748765497887,0.1923640484196575
99598,0.43281344027148877,0.3225625880672496
99635,0.24956977561452887,0.14243894625897913
101021,0.32198861306120474,0.6285026747817941
101034,0.17552251645929165,0.75970854264008
101712,0.3072547428899117,0.7790767053509569
103886,0.34955817710243986,0.317361489596901
104508,0.5809789559353563,0.6999121389904488
104621,0.41143384572076647,0.37551567555885323
105316,0.3206578821732073,0.42243278547893387
106053,0.2657317096631461,0.6515860793014236
106067,0.4715655705682462,0.4543595502989038
106707,0.3696987615387142,0.4129254392694948
106755,0.5509038795879692,0.4462663076091854
107417,0.2812346988147285,0.6176030234755432
107478,0.3319806060179249,0.19847521473129628
108167,0.19109529839795775,0.2846329399725487
108818,0.366923736075407,0.4595731760215147
108831,0.41096542924843554,0.47131872822289
108843,0.5337753759732641,0.5381906089729004
108877,0.4248949240219851,0.48435110334280096
110272,0.23926712001460074,0.6124381455569963
110280,0.464106110450342,0.5311941892621636
110313,0.4329748549323017,0.27547748997019206
111747,0.28241120090544103,0.5925397570596773
111791,0.6035655183876398,0.49439500751184556
113058,0.5360316646395985,0.29396568541109136
113202,0.535788076297324,0.715690082278301
113831,0.5884564962395639,0.4406369334966496
114631,0.5659640119133234,0.792919827234781
115197,0.10025261643197075,0.5569437598028232
115319,0.37429112496107886,0.24665243953468902
116715,0.2819558399162904,0.7778061845234425
120326,0.2555330123128484,0.5680418291798506
121051,0.28077678376609205,0.3986468924975602
121646,0.48340706396131977,0.7883571422809805
121767,0.4904901835526596,0.344688209602678
122404,0.2896330293190584,0.38660600753952945
122407,0.29118820046574473,0.19342480495022865
123813,0.4902079452447382,0.2778221688901437
123821,0.20712160824121417,0.573841889665166
123831,0.2336412790709586,0.13102761371069693
123877,0.2714328850486609,0.3185763156397885
124490,0.299141162514828,0.45392087892349836
125276,0.279546987326721,0.5461237529168207
125279,0.14658265492935824,0.6283924962505139
125964,0.32448848353961585,0.45189561617494195
126022,0.32160687333101123,0.22271879952738116
126728,0.1708201244569685,0.3450478511248121
128075,0.43448966043419235,0.39083270242735235
128150,0.26208279071128604,0.40085453214186784
128850,0.27271181101728265,0.34944913797131805
128904,0.20973431987761854,0.33179589244640606
128907,0.42322090362141684,0.5547594775696281
128909,0.24776233449706866,0.5065705740637021
129510,0.4148558262498974,0.4484069533275097
129528,0.21587689415608938,0.45541636773375915
129547,0.16479245739048043,0.14688883995204188
129643,0.37721264589935843,0.5462960545947492
130266,0.14142130514159557,0.4892879283733562
130304,0.38758010827711,0.28783135159721873
132432,0.1615954730777691,0.3935350104976304
132449,0.18115196520210156,0.5023443916970077
133175,0.32380279389568767,0.3473049745179181
133186,0.3520853063853644,0.567601034545089
133883,0.16126301761612438,0.1862888114790176
136014,0.16723883797719186,0.5131334512277679
136019,0.12943011546770286,0.3504501732539125
136673,0.14636948546520934,0.21171569650645133
136674,0.1778746634267337,0.3029057938897386
137456,0.27772697456644035,0.4970135790731124
138091,0.1363620069795148,0.29199651582201014
138151,0.20316414047664105,0.4486260566523841
138948,0.5141137585713582,0.4141394280179621
139660,0.6625124578196653,0.8030737664929903
140339,0.6486374857120901,0.4202060016513883
141787,0.6142375845950087,0.7749419958515611
142339,0.3304789819972194,0.40089978547553484
142403,0.2503319392745521,0.34442155590059104
142466,0.3050944626027051,0.31620583290842724
143178,0.12844036697247707,0.26107909245538463
143856,0.09821829373537708,0.3049499888732361
143892,0.3525466560861135,0.25097977093208046
144620,0.3962726074036172,0.6412268833106332
145981,0.27214947526836875,0.4704146556541201
146699,0.3062928295650439,0.1817231373363158
146713,0.10161257883577796,0.16224738042065168
147341,0.268464495003248,0.24016084581932257
147360,0.11963170231918903,0.306117640598026
148077,0.08357152433302054,0.166806488534464
148128,0.18591247123587742,0.160604266302285
148144,0.13436117295849628,0.16642049940304438
148781,0.2829677308522439,0.25286346539710647
148801,0.13275036655849043,0.19764093970310648
148880,0.25365137481504973,0.3367783384777841
148892,0.39909878903642104,0.41283182301193067
149514,0.10599911306926116,0.4770066984868369
149596,0.2920429598471131,0.4134526232255185
149662,0.5042420648863902,0.7545895235990703
150182,0.3911086817891956,0.2862663857950335
150227,0.28552722594014823,0.5452924917475612
151733,0.25557867765103304,0.4187175415469394
152331,0.3871822375400775,0.5774501103809881
152399,0.2771363972547339,0.47835244951921646
