home_grid,age,gender,is_local,ses,avg_dis
105262,a2,1,N,23,16.733
105262,a2,1,Y,23,5.539
105262,a2,2,Y,23,3.889
105262,a3,1,Y,23,8.707
105262,a3,2,Y,23,6.772
105262,a4,1,Y,23,9.683
105262,a4,2,Y,23,6.906
105262,a5,1,N,23,1.571
105262,a5,1,Y,23,9.858
105262,a5,2,Y,23,5.788
105262,a6,1,Y,23,10.876
105262,a6,2,Y,23,13.461
105262,a7,1,N,23,4.759
105262,a7,1,Y,23,5.438
105262,a7,2,Y,23,5.64
105264,a1,1,Y,46,9.595
105264,a1,2,Y,46,2.996
105264,a2,1,N,46,15.228
105264,a2,1,Y,46,9.491
105264,a2,2,N,46,10.942
105264,a2,2,Y,46,9.169
105264,a3,1,N,46,8.099
105264,a3,1,Y,46,9.879
105264,a3,2,Y,46,9.397
105264,a4,1,N,46,9.116
105264,a4,1,Y,46,9.162
105264,a4,2,N,46,5.451
105264,a4,2,Y,46,9.059
105264,a5,1,N,46,16.524
105264,a5,1,Y,46,11.093
105264,a5,2,N,46,13.267
105264,a5,2,Y,46,7.951
105264,a6,1,N,46,4.654
105264,a6,1,Y,46,4.614
105264,a6,2,N,46,9.531
105264,a6,2,Y,46,9.381
105264,a7,1,Y,46,4.797
105264,a7,2,Y,46,10.974
105265,a1,1,Y,42,16.377
105265,a1,2,Y,42,1.278
105265,a2,1,N,42,12.63
105265,a2,1,Y,42,11.029
105265,a2,2,Y,42,8.814
105265,a3,1,N,42,18.092
105265,a3,1,Y,42,9.7
105265,a3,2,N,42,2.037
105265,a3,2,Y,42,8.681
105265,a4,1,N,42,11.006
105265,a4,1,Y,42,9.22
105265,a4,2,Y,42,6.51
105265,a5,1,N,42,7.988
105265,a5,1,Y,42,6.647
105265,a5,2,Y,42,7.814
105265,a6,1,N,42,7.821
105265,a6,1,Y,42,8.324
105265,a6,2,N,42,14.615
105265,a6,2,Y,42,6.256
105265,a7,1,Y,42,15.559
105265,a7,2,Y,42,16.387
105266,a1,1,Y,42,5.713
105266,a1,2,Y,42,9.208
105266,a2,1,N,42,16.385
105266,a2,1,Y,42,10.906
105266,a2,2,N,42,6.178
105266,a2,2,Y,42,10.166
105266,a3,1,N,42,11.157
105266,a3,1,Y,42,10.663
105266,a3,2,N,42,17.683
105266,a3,2,Y,42,10.005
105266,a4,1,N,42,14.365
105266,a4,1,Y,42,10.776
105266,a4,2,N,42,12.319
105266,a4,2,Y,42,10.304
105266,a5,1,N,42,12.826
105266,a5,1,Y,42,10.35
105266,a5,2,N,42,14.237
105266,a5,2,Y,42,9.489
105266,a6,1,N,42,11.501
105266,a6,1,Y,42,8.179
105266,a6,2,N,42,17.115
105266,a6,2,Y,42,10.809
105266,a7,1,Y,42,9.622
105266,a7,2,Y,42,15.406
105297,a1,2,Y,3,10.409
105297,a2,1,Y,3,8.118
105297,a2,2,Y,3,11.234
105297,a3,1,N,3,11.288
105297,a3,1,Y,3,5.913
105297,a3,2,Y,3,4.782
105297,a4,1,Y,3,2.935
105297,a4,2,Y,3,4.971
105297,a5,1,Y,3,6.504
105297,a6,1,Y,3,4.512
105303,a2,1,Y,9,7.491
105303,a2,2,Y,9,11.279
105303,a3,1,Y,9,8.245
105303,a3,2,Y,9,6.532
105303,a4,1,N,9,6.651
105303,a4,1,Y,9,7.345
105303,a4,2,Y,9,8.41
105303,a5,1,Y,9,4.168
105303,a5,2,N,9,10.662
105303,a5,2,Y,9,8.614
105303,a6,1,Y,9,7.451
105303,a6,2,Y,9,5.016
105304,a1,1,Y,48,6.378
105304,a2,1,N,48,5.334
105304,a2,1,Y,48,7.894
105304,a2,2,N,48,16.576
105304,a2,2,Y,48,7.775
105304,a3,1,N,48,6.379
105304,a3,1,Y,48,12.162
105304,a3,2,Y,48,9.282
105304,a4,1,N,48,11.805
105304,a4,1,Y,48,10.45
105304,a4,2,Y,48,6.202
105304,a5,1,N,48,19.21
105304,a5,1,Y,48,10.335
105304,a5,2,Y,48,6.08
105304,a6,1,Y,48,4.975
105304,a6,2,N,48,29.132
105304,a6,2,Y,48,12.155
105304,a7,1,Y,48,8.393
105305,a1,1,N,48,6.552
105305,a1,1,Y,48,2.498
105305,a1,2,Y,48,8.808
105305,a2,1,N,48,10.393
105305,a2,1,Y,48,13.523
105305,a2,2,N,48,9.11
105305,a2,2,Y,48,7.973
105305,a3,1,N,48,13.688
105305,a3,1,Y,48,13.934
105305,a3,2,N,48,6.519
105305,a3,2,Y,48,4.221
105305,a4,1,N,48,6.689
105305,a4,1,Y,48,7.595
105305,a4,2,Y,48,13.563
105305,a5,1,N,48,1.319
105305,a5,1,Y,48,11.156
105305,a5,2,Y,48,38.746
105305,a6,1,Y,48,18.767
105305,a6,2,Y,48,3.411
105305,a7,2,Y,48,3.235
105335,a1,1,Y,28,15.295
105335,a1,2,Y,28,12.898
105335,a2,1,N,28,9.963
105335,a2,1,Y,28,17.267
105335,a2,2,Y,28,26.319
105335,a3,1,N,28,2.296
105335,a3,1,Y,28,12.445
105335,a4,1,Y,28,10.889
105335,a4,2,Y,28,14.015
105335,a5,1,Y,28,10.983
105943,a1,1,Y,7,14.737
105943,a2,1,Y,7,12.091
105943,a2,2,Y,7,13.046
105943,a3,1,N,7,22.565
105943,a3,1,Y,7,11.194
105943,a3,2,N,7,18.832
105943,a3,2,Y,7,7.687
105943,a4,1,Y,7,6.817
105943,a4,2,Y,7,12.606
105943,a5,1,Y,7,9.474
105943,a5,2,Y,7,6.16
105943,a6,1,Y,7,10.406
105943,a6,2,Y,7,7.287
105943,a7,1,Y,7,10.264
105967,a1,1,Y,5,15.921
105967,a1,2,Y,5,13.644
105967,a2,1,N,5,11.114
105967,a2,1,Y,5,12.694
105967,a2,2,N,5,6.091
105967,a2,2,Y,5,12.579
105967,a3,1,N,5,14.715
105967,a3,1,Y,5,13.019
105967,a3,2,N,5,12.546
105967,a3,2,Y,5,13.176
105967,a4,1,N,5,17.453
105967,a4,1,Y,5,11.235
105967,a4,2,N,5,18.421
105967,a4,2,Y,5,11.967
105967,a5,1,N,5,9.913
105967,a5,1,Y,5,13.528
105967,a5,2,N,5,29.291
105967,a5,2,Y,5,9.408
105967,a6,1,N,5,12.031
105967,a6,1,Y,5,11.986
105967,a6,2,N,5,15.839
105967,a6,2,Y,5,13.765
105967,a7,1,Y,5,9.978
105967,a7,2,Y,5,3.356
106017,a1,2,Y,9,9.726
106017,a2,1,Y,9,8.289
106017,a2,2,Y,9,8.553
106017,a3,1,N,9,7.285
106017,a3,1,Y,9,12.015
106017,a3,2,Y,9,10.83
106017,a4,1,Y,9,9.925
106017,a4,2,Y,9,5.95
106017,a5,1,N,9,28.145
106017,a5,1,Y,9,7.056
106017,a5,2,Y,9,8.036
106017,a6,1,Y,9,10.553
106017,a6,2,Y,9,6.05
106017,a7,1,Y,9,9.075
106035,a2,1,N,24,9.717
106035,a2,1,Y,24,9.299
106035,a2,2,Y,24,12.086
106035,a3,1,N,24,5.977
106035,a3,1,Y,24,9.858
106035,a3,2,Y,24,10.297
106035,a4,1,Y,24,4.916
106035,a4,2,Y,24,6.103
106035,a5,1,Y,24,11.248
106035,a5,2,N,24,8.949
106035,a5,2,Y,24,10.143
106035,a6,1,Y,24,5.454
106035,a6,2,Y,24,15.177
106035,a7,1,Y,24,6.691
106057,a1,1,Y,47,6.057
106057,a2,1,Y,47,8.903
106057,a2,2,Y,47,7.318
106057,a3,1,N,47,15.067
106057,a3,1,Y,47,12.146
106057,a3,2,Y,47,17.056
106057,a4,1,N,47,21.701
106057,a4,1,Y,47,9.524
106057,a4,2,N,47,16.583
106057,a4,2,Y,47,11.213
106057,a5,1,Y,47,9.468
106057,a5,2,Y,47,16.744
106057,a6,1,N,47,6.414
106057,a6,1,Y,47,2.949
106057,a6,2,Y,47,7.887
106057,a7,2,Y,47,6.95
106680,a1,1,N,6,12.396
106680,a1,1,Y,6,11.883
106680,a1,2,N,6,10.334
106680,a1,2,Y,6,12.935
106680,a2,1,N,6,14.254
106680,a2,1,Y,6,11.625
106680,a2,2,N,6,4.059
106680,a2,2,Y,6,11.838
106680,a3,1,N,6,9.918
106680,a3,1,Y,6,11.186
106680,a3,2,N,6,10.71
106680,a3,2,Y,6,10.331
106680,a4,1,N,6,15.277
106680,a4,1,Y,6,11.244
106680,a4,2,N,6,9.805
106680,a4,2,Y,6,10.958
106680,a5,1,N,6,9.313
106680,a5,1,Y,6,11.47
106680,a5,2,N,6,16.482
106680,a5,2,Y,6,8.61
106680,a6,1,N,6,6.302
106680,a6,1,Y,6,7.535
106680,a6,2,Y,6,8.158
106680,a7,1,Y,6,4.77
106680,a7,2,Y,6,3.015
106681,a1,1,N,5,18.379
106681,a1,1,Y,5,11.78
106681,a1,2,Y,5,9.815
106681,a2,1,N,5,14.62
106681,a2,1,Y,5,12.205
106681,a2,2,N,5,19.265
106681,a2,2,Y,5,11.165
106681,a3,1,N,5,16.231
106681,a3,1,Y,5,12.43
106681,a3,2,N,5,8.768
106681,a3,2,Y,5,9.426
106681,a4,1,N,5,11.905
106681,a4,1,Y,5,10.898
106681,a4,2,N,5,6.84
106681,a4,2,Y,5,11.569
106681,a5,1,N,5,16.353
106681,a5,1,Y,5,12.693
106681,a5,2,N,5,8.611
106681,a5,2,Y,5,10.466
106681,a6,1,N,5,3.156
106681,a6,1,Y,5,11.617
106681,a6,2,N,5,11.892
106681,a6,2,Y,5,10.674
106681,a7,1,Y,5,12.594
106681,a7,2,Y,5,5.291
106729,a1,1,Y,6,9.067
106729,a2,1,N,6,9.054
106729,a2,1,Y,6,12.769
106729,a2,2,N,6,11.459
106729,a2,2,Y,6,9.101
106729,a3,1,N,6,11.067
106729,a3,1,Y,6,11.362
106729,a3,2,N,6,10.297
106729,a3,2,Y,6,8.142
106729,a4,1,N,6,9.381
106729,a4,1,Y,6,8.394
106729,a4,2,Y,6,8.887
106729,a5,1,N,6,15.103
106729,a5,1,Y,6,6.732
106729,a5,2,N,6,12.037
106729,a5,2,Y,6,7.212
106729,a6,1,N,6,11.276
106729,a6,1,Y,6,8.488
106729,a6,2,N,6,12.157
106729,a6,2,Y,6,8.066
106729,a7,1,Y,6,11.748
106729,a7,2,Y,6,7.354
106730,a1,1,N,8,8.042
106730,a1,1,Y,8,10.854
106730,a1,2,Y,8,5.958
106730,a2,1,N,8,11.137
106730,a2,1,Y,8,10.515
106730,a2,2,N,8,11.613
106730,a2,2,Y,8,10.51
106730,a3,1,N,8,10.502
106730,a3,1,Y,8,10.29
106730,a3,2,N,8,18.353
106730,a3,2,Y,8,9.952
106730,a4,1,N,8,11.17
106730,a4,1,Y,8,9.128
106730,a4,2,N,8,8.592
106730,a4,2,Y,8,9.395
106730,a5,1,N,8,14.031
106730,a5,1,Y,8,9.344
106730,a5,2,Y,8,8.592
106730,a6,1,Y,8,10.612
106730,a6,2,N,8,3.055
106730,a6,2,Y,8,9.209
106730,a7,1,Y,8,8.072
106730,a7,2,Y,8,8.439
106731,a1,1,Y,8,4.098
106731,a2,1,N,8,9.025
106731,a2,1,Y,8,13.205
106731,a2,2,Y,8,5.917
106731,a3,1,N,8,21.549
106731,a3,1,Y,8,10.51
106731,a3,2,Y,8,8.028
106731,a4,1,Y,8,6.315
106731,a4,2,Y,8,12.029
106731,a5,1,Y,8,5.246
106731,a5,2,Y,8,7.233
106731,a6,1,Y,8,3.306
106731,a6,2,Y,8,3.838
106773,a1,1,Y,41,11.229
106773,a2,1,N,41,13.214
106773,a2,1,Y,41,11.945
106773,a2,2,N,41,7.389
106773,a2,2,Y,41,14.021
106773,a3,1,N,41,13.874
106773,a3,1,Y,41,12.292
106773,a3,2,Y,41,12.982
106773,a4,1,N,41,28.447
106773,a4,1,Y,41,11.451
106773,a4,2,Y,41,7.572
106773,a5,1,N,41,16.124
106773,a5,1,Y,41,17.112
106773,a5,2,Y,41,6.075
106773,a6,1,Y,41,14.45
106773,a6,2,Y,41,13.644
106773,a7,1,Y,41,27.995
106773,a7,2,Y,41,14.954
107394,a1,1,N,6,11.221
107394,a1,1,Y,6,7.536
107394,a1,2,Y,6,6.383
107394,a2,1,N,6,12.165
107394,a2,1,Y,6,9.765
107394,a2,2,N,6,14.345
107394,a2,2,Y,6,9.748
107394,a3,1,N,6,15.137
107394,a3,1,Y,6,9.268
107394,a3,2,N,6,6.629
107394,a3,2,Y,6,7.965
107394,a4,1,N,6,11.608
107394,a4,1,Y,6,9.516
107394,a4,2,N,6,9.188
107394,a4,2,Y,6,8.629
107394,a5,1,N,6,6.889
107394,a5,1,Y,6,8.397
107394,a5,2,N,6,8.419
107394,a5,2,Y,6,7.707
107394,a6,1,N,6,6.129
107394,a6,1,Y,6,7.77
107394,a6,2,Y,6,6.687
107394,a7,1,Y,6,9.298
107394,a7,2,N,6,3.66
107395,a1,1,Y,4,5.8
107395,a1,2,Y,4,15.746
107395,a2,1,N,4,10.114
107395,a2,1,Y,4,10.569
107395,a2,2,Y,4,9.19
107395,a3,1,N,4,9.564
107395,a3,1,Y,4,9.234
107395,a3,2,N,4,6.163
107395,a3,2,Y,4,9.016
107395,a4,1,N,4,14.749
107395,a4,1,Y,4,10.031
107395,a4,2,N,4,9.412
107395,a4,2,Y,4,10.228
107395,a5,1,N,4,14.848
107395,a5,1,Y,4,10.538
107395,a5,2,N,4,7.947
107395,a5,2,Y,4,5.697
107395,a6,1,Y,4,10.436
107395,a6,2,N,4,10.206
107395,a6,2,Y,4,7.378
107395,a7,2,Y,4,5.339
107408,a1,1,Y,12,6.139
107408,a1,2,Y,12,17.4
107408,a2,1,N,12,11.732
107408,a2,1,Y,12,10.226
107408,a2,2,N,12,24.715
107408,a2,2,Y,12,10.874
107408,a3,1,N,12,12.193
107408,a3,1,Y,12,8.774
107408,a3,2,N,12,12.739
107408,a3,2,Y,12,9.617
107408,a4,1,N,12,11.442
107408,a4,1,Y,12,9.439
107408,a4,2,Y,12,6.738
107408,a5,1,N,12,6.424
107408,a5,1,Y,12,9.327
107408,a5,2,Y,12,6.842
107408,a6,1,Y,12,7.494
107408,a6,2,N,12,13.433
107408,a6,2,Y,12,8.288
107408,a7,1,Y,12,6.949
107408,a7,2,Y,12,4.921
107409,a1,1,Y,12,21.152
107409,a1,2,Y,12,3.782
107409,a2,1,N,12,9.215
107409,a2,1,Y,12,10.873
107409,a2,2,N,12,11.288
107409,a2,2,Y,12,9.875
107409,a3,1,N,12,15.548
107409,a3,1,Y,12,9.904
107409,a3,2,N,12,2.856
107409,a3,2,Y,12,9.86
107409,a4,1,N,12,20.202
107409,a4,1,Y,12,6.83
107409,a4,2,N,12,6.215
107409,a4,2,Y,12,11.687
107409,a5,1,Y,12,6.42
107409,a5,2,N,12,2.138
107409,a5,2,Y,12,7.976
107409,a6,1,Y,12,3.408
107409,a6,2,N,12,2.736
107409,a6,2,Y,12,7.928
107409,a7,1,N,12,12.463
107409,a7,1,Y,12,13.375
107409,a7,2,Y,12,3.217
107410,a1,1,Y,14,12.44
107410,a2,1,N,14,11.715
107410,a2,1,Y,14,8.491
107410,a2,2,N,14,7.876
107410,a2,2,Y,14,8.619
107410,a3,1,N,14,17.83
107410,a3,1,Y,14,8.38
107410,a3,2,Y,14,7.53
107410,a4,1,N,14,18.821
107410,a4,1,Y,14,6.221
107410,a4,2,N,14,7.48
107410,a4,2,Y,14,4.942
107410,a5,1,N,14,10.145
107410,a5,1,Y,14,8.119
107410,a5,2,N,14,2.097
107410,a5,2,Y,14,6.485
107410,a6,1,Y,14,6.274
107410,a6,2,N,14,16.24
107410,a6,2,Y,14,6.009
107410,a7,1,N,14,12.601
107410,a7,1,Y,14,1.012
107410,a7,2,N,14,1.394
107410,a7,2,Y,14,11.762
107411,a1,1,N,14,7.093
107411,a1,1,Y,14,4.993
107411,a1,2,Y,14,8.506
107411,a2,1,Y,14,8.434
107411,a2,2,N,14,7.433
107411,a2,2,Y,14,9.119
107411,a3,1,N,14,12.521
107411,a3,1,Y,14,7.951
107411,a3,2,N,14,12.217
107411,a3,2,Y,14,7.673
107411,a4,1,N,14,9.319
107411,a4,1,Y,14,8.154
107411,a4,2,N,14,7.091
107411,a4,2,Y,14,8.599
107411,a5,1,N,14,1.417
107411,a5,1,Y,14,9.616
107411,a5,2,N,14,16.028
107411,a5,2,Y,14,5.779
107411,a6,1,Y,14,6.477
107411,a6,2,N,14,1.583
107411,a6,2,Y,14,10.121
107411,a7,1,Y,14,12.479
107411,a7,2,Y,14,3.756
107412,a1,1,Y,13,4.779
107412,a1,2,Y,13,6.855
107412,a2,1,N,13,12.359
107412,a2,1,Y,13,10.784
107412,a2,2,N,13,2.41
107412,a2,2,Y,13,8.557
107412,a3,1,N,13,5.245
107412,a3,1,Y,13,9.007
107412,a3,2,N,13,12.278
107412,a3,2,Y,13,7.557
107412,a4,1,N,13,11.705
107412,a4,1,Y,13,7.155
107412,a4,2,N,13,11.858
107412,a4,2,Y,13,7.603
107412,a5,1,N,13,1.639
107412,a5,1,Y,13,10.369
107412,a5,2,N,13,9.843
107412,a5,2,Y,13,5.495
107412,a6,1,Y,13,8.633
107412,a6,2,N,13,6.532
107412,a6,2,Y,13,8.312
107412,a7,1,Y,13,16.201
107412,a7,2,Y,13,10.071
107440,a1,1,Y,13,9.251
107440,a1,2,Y,13,5.14
107440,a2,1,N,13,8.001
107440,a2,1,Y,13,10.366
107440,a2,2,Y,13,11.288
107440,a3,1,N,13,13.755
107440,a3,1,Y,13,10.159
107440,a3,2,N,13,3.756
107440,a3,2,Y,13,9.18
107440,a4,1,N,13,9.358
107440,a4,1,Y,13,7.768
107440,a4,2,N,13,17.496
107440,a4,2,Y,13,8.926
107440,a5,1,N,13,7.221
107440,a5,1,Y,13,11.224
107440,a5,2,N,13,10.367
107440,a5,2,Y,13,10.062
107440,a6,1,N,13,21.276
107440,a6,1,Y,13,11.882
107440,a6,2,N,13,4.069
107440,a6,2,Y,13,7.334
107440,a7,1,Y,13,4.187
107440,a7,2,Y,13,9.617
107443,a1,1,Y,6,34.035
107443,a2,1,N,6,9.512
107443,a2,1,Y,6,15.982
107443,a2,2,Y,6,8.137
107443,a3,1,N,6,15.156
107443,a3,1,Y,6,7.612
107443,a3,2,N,6,4.006
107443,a3,2,Y,6,9.628
107443,a4,1,N,6,13.448
107443,a4,1,Y,6,9.908
107443,a4,2,N,6,12.791
107443,a4,2,Y,6,15.071
107443,a5,1,Y,6,6.788
107443,a5,2,Y,6,10.015
107443,a6,1,Y,6,4.979
107443,a6,2,N,6,15.904
107443,a6,2,Y,6,3.686
107443,a7,2,Y,6,12.638
107444,a1,1,Y,8,7.869
107444,a1,2,Y,8,6.048
107444,a2,1,N,8,26.408
107444,a2,1,Y,8,9.977
107444,a2,2,N,8,2.803
107444,a2,2,Y,8,7.398
107444,a3,1,N,8,15.858
107444,a3,1,Y,8,9.664
107444,a3,2,N,8,4.339
107444,a3,2,Y,8,8.384
107444,a4,1,N,8,2.73
107444,a4,1,Y,8,7.04
107444,a4,2,Y,8,8.13
107444,a5,1,Y,8,6.856
107444,a5,2,N,8,8.366
107444,a5,2,Y,8,6.971
107444,a6,1,Y,8,7.619
107444,a6,2,Y,8,8.281
107444,a7,1,N,8,9.038
107444,a7,1,Y,8,7.164
107444,a7,2,Y,8,5.526
107445,a2,1,Y,8,9.897
107445,a2,2,N,8,14.026
107445,a2,2,Y,8,22.626
107445,a3,1,N,8,5.17
107445,a3,1,Y,8,8.142
107445,a3,2,Y,8,6.19
107445,a4,1,N,8,4.781
107445,a4,1,Y,8,4.223
107445,a4,2,Y,8,7.243
107445,a5,1,Y,8,2.904
107445,a5,2,Y,8,13.552
107445,a6,1,Y,8,2.182
107445,a6,2,Y,8,19.686
107458,a1,1,N,51,33.172
107458,a1,1,Y,51,11.347
107458,a1,2,Y,51,3.824
107458,a2,1,Y,51,11.609
107458,a2,2,Y,51,11.281
107458,a3,1,N,51,8.732
107458,a3,1,Y,51,14.258
107458,a3,2,Y,51,9.679
107458,a4,1,N,51,12.294
107458,a4,1,Y,51,11.164
107458,a4,2,Y,51,9.932
107458,a5,1,Y,51,10.987
107458,a5,2,Y,51,10.71
107458,a6,1,Y,51,7.587
107459,a1,1,Y,10,8.466
107459,a1,2,Y,10,2.96
107459,a2,1,N,10,15.268
107459,a2,1,Y,10,12.762
107459,a2,2,Y,10,13.671
107459,a3,1,N,10,12.151
107459,a3,1,Y,10,12.983
107459,a3,2,Y,10,11.226
107459,a4,1,N,10,3.401
107459,a4,1,Y,10,7.37
107459,a4,2,Y,10,6.911
107459,a5,1,Y,10,11.617
107459,a5,2,N,10,9.967
107459,a5,2,Y,10,16.505
107459,a6,1,Y,10,5.263
107459,a6,2,Y,10,10.153
107460,a1,1,N,44,12.358
107460,a1,1,Y,44,14.327
107460,a1,2,Y,44,10.327
107460,a2,1,N,44,12.552
107460,a2,1,Y,44,10.765
107460,a2,2,Y,44,12.333
107460,a3,1,N,44,13.603
107460,a3,1,Y,44,12.209
107460,a3,2,N,44,14.221
107460,a3,2,Y,44,11.857
107460,a4,1,N,44,9.407
107460,a4,1,Y,44,9.91
107460,a4,2,N,44,10.549
107460,a4,2,Y,44,11.533
107460,a5,1,N,44,16.941
107460,a5,1,Y,44,10.641
107460,a5,2,N,44,4.903
107460,a5,2,Y,44,12.984
107460,a6,1,N,44,11.891
107460,a6,1,Y,44,12.209
107460,a6,2,Y,44,9.459
107460,a7,1,N,44,8.071
107460,a7,1,Y,44,23.891
107461,a1,1,N,47,20.751
107461,a1,1,Y,47,16.061
107461,a1,2,Y,47,5.701
107461,a2,1,N,47,12.582
107461,a2,1,Y,47,12.763
107461,a2,2,N,47,10.631
107461,a2,2,Y,47,11.311
107461,a3,1,N,47,22.76
107461,a3,1,Y,47,12.403
107461,a3,2,N,47,12.181
107461,a3,2,Y,47,10.619
107461,a4,1,N,47,11.62
107461,a4,1,Y,47,13.008
107461,a4,2,N,47,6.822
107461,a4,2,Y,47,10.329
107461,a5,1,N,47,12.464
107461,a5,1,Y,47,11.419
107461,a5,2,N,47,3.95
107461,a5,2,Y,47,12.352
107461,a6,1,N,47,13.096
107461,a6,1,Y,47,11.306
107461,a6,2,N,47,10.295
107461,a6,2,Y,47,10.263
107461,a7,1,Y,47,1.821
107461,a7,2,Y,47,3.447
107462,a2,1,Y,22,9.719
107462,a2,2,N,22,19.886
107462,a2,2,Y,22,13.046
107462,a3,1,N,22,10.302
107462,a3,1,Y,22,11.462
107462,a3,2,N,22,14.588
107462,a3,2,Y,22,12.691
107462,a4,1,N,22,10.523
107462,a4,1,Y,22,11.785
107462,a4,2,Y,22,10.436
107462,a5,1,Y,22,15.543
107462,a5,2,N,22,10.321
107462,a5,2,Y,22,7.101
107462,a6,1,N,22,12.975
107462,a6,1,Y,22,11.158
107462,a6,2,N,22,11.441
107462,a6,2,Y,22,5.68
107462,a7,1,Y,22,7.028
107462,a7,2,Y,22,14.464
108107,a1,1,N,3,6.069
108107,a1,1,Y,3,5.032
108107,a1,2,Y,3,7.13
108107,a2,1,N,3,10.004
108107,a2,1,Y,3,7.6
108107,a2,2,N,3,10.136
108107,a2,2,Y,3,8.153
108107,a3,1,N,3,15.443
108107,a3,1,Y,3,9.357
108107,a3,2,Y,3,8.448
108107,a4,1,N,3,8.633
108107,a4,1,Y,3,9.023
108107,a4,2,N,3,9.0
108107,a4,2,Y,3,7.249
108107,a5,1,N,3,8.475
108107,a5,1,Y,3,11.336
108107,a5,2,N,3,4.359
108107,a5,2,Y,3,5.643
108107,a6,1,Y,3,5.553
108107,a6,2,N,3,13.063
108107,a6,2,Y,3,5.659
108107,a7,1,Y,3,11.14
108107,a7,2,Y,3,8.911
108108,a1,1,Y,3,4.898
108108,a1,2,Y,3,7.626
108108,a2,1,N,3,13.636
108108,a2,1,Y,3,9.656
108108,a2,2,N,3,3.087
108108,a2,2,Y,3,10.601
108108,a3,1,N,3,5.321
108108,a3,1,Y,3,9.009
108108,a3,2,N,3,10.407
108108,a3,2,Y,3,8.562
108108,a4,1,N,3,7.419
108108,a4,1,Y,3,10.542
108108,a4,2,N,3,16.821
108108,a4,2,Y,3,9.433
108108,a5,1,N,3,3.856
108108,a5,1,Y,3,8.66
108108,a5,2,N,3,10.208
108108,a5,2,Y,3,8.363
108108,a6,1,Y,3,8.291
108108,a6,2,Y,3,7.788
108108,a7,1,Y,3,4.865
108108,a7,2,Y,3,6.713
108110,a1,1,Y,5,5.123
108110,a1,2,Y,5,11.615
108110,a2,1,N,5,7.203
108110,a2,1,Y,5,6.408
108110,a2,2,Y,5,17.076
108110,a3,1,N,5,4.587
108110,a3,1,Y,5,7.211
108110,a3,2,Y,5,6.265
108110,a4,1,N,5,9.062
108110,a4,1,Y,5,4.52
108110,a4,2,N,5,10.301
108110,a4,2,Y,5,8.393
108110,a5,1,N,5,16.571
108110,a5,1,Y,5,8.223
108110,a5,2,N,5,10.717
108110,a5,2,Y,5,4.349
108110,a6,1,Y,5,11.364
108110,a6,2,Y,5,5.609
108111,a1,1,Y,5,10.783
108111,a1,2,Y,5,20.723
108111,a2,1,Y,5,9.857
108111,a2,2,N,5,4.58
108111,a2,2,Y,5,6.635
108111,a3,1,N,5,12.94
108111,a3,1,Y,5,8.745
108111,a3,2,N,5,16.2
108111,a3,2,Y,5,10.064
108111,a4,1,N,5,9.384
108111,a4,1,Y,5,7.414
108111,a4,2,N,5,12.833
108111,a4,2,Y,5,11.712
108111,a5,1,Y,5,6.895
108111,a5,2,Y,5,6.849
108111,a6,1,Y,5,14.524
108111,a6,2,Y,5,9.11
108111,a7,1,Y,5,6.535
108122,a1,1,Y,13,8.912
108122,a1,2,N,13,25.615
108122,a2,1,N,13,15.008
108122,a2,1,Y,13,13.451
108122,a2,2,N,13,5.658
108122,a2,2,Y,13,13.765
108122,a3,1,N,13,4.643
108122,a3,1,Y,13,10.479
108122,a3,2,Y,13,11.02
108122,a4,1,Y,13,8.262
108122,a4,2,Y,13,8.07
108122,a5,1,N,13,6.705
108122,a5,1,Y,13,9.608
108122,a5,2,N,13,9.192
108122,a5,2,Y,13,9.091
108122,a6,1,N,13,5.845
108122,a6,1,Y,13,10.772
108122,a6,2,Y,13,9.641
108122,a7,1,Y,13,8.099
108122,a7,2,Y,13,5.055
108123,a1,1,Y,13,12.813
108123,a2,1,N,13,13.118
108123,a2,1,Y,13,8.821
108123,a2,2,Y,13,9.799
108123,a3,1,N,13,10.501
108123,a3,1,Y,13,8.533
108123,a3,2,N,13,12.499
108123,a3,2,Y,13,7.082
108123,a4,1,N,13,5.268
108123,a4,1,Y,13,6.323
108123,a4,2,N,13,7.92
108123,a4,2,Y,13,4.923
108123,a5,1,Y,13,5.42
108123,a5,2,N,13,16.591
108123,a5,2,Y,13,8.024
108123,a6,1,Y,13,10.975
108123,a6,2,Y,13,8.947
108123,a7,1,Y,13,17.305
108123,a7,2,Y,13,3.565
108124,a1,1,Y,24,4.244
108124,a2,1,N,24,11.29
108124,a2,1,Y,24,9.814
108124,a2,2,N,24,18.249
108124,a2,2,Y,24,9.768
108124,a3,1,N,24,10.436
108124,a3,1,Y,24,7.621
108124,a3,2,N,24,22.572
108124,a3,2,Y,24,7.347
108124,a4,1,N,24,13.58
108124,a4,1,Y,24,7.37
108124,a4,2,N,24,7.641
108124,a4,2,Y,24,7.165
108124,a5,1,N,24,9.796
108124,a5,1,Y,24,8.291
108124,a5,2,N,24,8.055
108124,a5,2,Y,24,8.475
108124,a6,1,N,24,8.707
108124,a6,1,Y,24,7.672
108124,a6,2,N,24,1.119
108124,a6,2,Y,24,9.727
108124,a7,1,Y,24,6.515
108124,a7,2,Y,24,13.92
108126,a1,1,Y,25,7.271
108126,a1,2,Y,25,6.827
108126,a2,1,N,25,14.685
108126,a2,1,Y,25,9.639
108126,a2,2,N,25,4.929
