visit_grid,isolation_1903,isolation_2403,isolation_diff,newtype
179545,0.1735378367683337,0.2729575668864779,0.09941973011814417,Outdoors
190333,0.3128597967936515,0.235162055681698,-0.07769774111195349,Business
133846,0.1348690283496413,0.4097250618721273,0.274856033522486,Resident
148127,0.2722687935896394,0.2319581192922374,-0.04031067429740201,Museums
133142,0.1317736942998252,0.4486635540176072,0.31688985971778205,Resident
139581,0.1247146249641472,0.3593727470299126,0.23465812206576542,Resident
104564,0.3703862963436177,0.4908988849948538,0.1205125886512361,Business
119552,0.3380835934872589,0.3966486625146725,0.0585650690274136,Shopping
145355,0.5182650842917087,0.7200415688040032,0.20177648451229446,Resident
103898,0.3541547540815717,0.4636220977534528,0.1094673436718811,School
143082,0.1566209745158835,0.4073052420901454,0.2506842675742619,Resident
138105,0.0626359678829616,0.3792670795393787,0.3166311116564171,Resident
149547,0.3074561363245711,0.6149045462546607,0.30744840993008965,Resident
145964,0.2278015649434801,0.3311837995314659,0.10338223458798576,Resident
143150,0.1093712528823981,0.2920242170353326,0.1826529641529345,Resident
215250,0.1865296799301694,0.6929628509303065,0.5064331710001371,Resident
178083,0.4064599949758212,0.2213370891182441,-0.1851229058575771,Outdoors
166703,0.1886308881946952,0.351289947609083,0.1626590594143878,School
158126,0.2998531118577501,0.4130960856436476,0.11324297378589748,Service
225246,0.1679983222163113,0.310531033893964,0.14253271167765272,Shopping
189508,0.0416660273804461,0.1059637527141646,0.0642977253337185,School
145283,0.0924702714105901,0.1410396046988537,0.048569333288263614,Transport
228051,0.3240146034750862,0.7401961936090227,0.41618159013393646,Resident
108200,0.4140459464137564,0.3150112143855015,-0.09903473202825491,Resident
181649,0.3370331831024164,0.184206788687859,-0.15282639441455742,Resident
148096,0.2076576975531622,0.5272679329258514,0.3196102353726892,Resident
156689,0.3502790349590872,0.551576680406698,0.20129764544761086,Resident
152417,0.2239486558957002,0.4271267589783986,0.20317810308269837,Museums
179516,0.201106157072415,0.2569667063564755,0.05586054928406051,Outdoors
110304,0.3935090371747783,0.3114239224330524,-0.08208511474172592,Business
158121,0.338902415884805,0.6774829540584659,0.3385805381736609,Outdoors
143087,0.0654491996451292,0.4315019078186126,0.3660527081734834,Resident
143929,0.5794305815247615,0.7023850443806281,0.12295446285586664,Resident
151081,0.387673275443261,0.3724303404627067,-0.015242934980554346,Resident
145946,0.0604800766625034,0.1486388991493111,0.0881588224868077,Service
122411,0.2733498270460638,0.4497235648149734,0.17637373776890958,Outdoors
111747,0.3479994430252298,0.4416546599536999,0.09365521692847012,Resident
169521,0.2591008405336001,0.3508165519411065,0.0917157114075064,Shopping
164583,0.2648270261167191,0.4643072758896636,0.19948024977294448,Resident
133847,0.1627889561857819,0.465184535967335,0.30239557978155307,Resident
178877,0.1685907168161027,0.158354386270581,-0.010236330545521699,Resident
146048,0.2837119564734285,0.5267875415435204,0.24307558507009186,Resident
172435,0.1907465449523492,0.2804233020612341,0.08967675710888492,Resident
152496,0.4414766196223513,0.4950151034275964,0.05353848380524512,Resident
147497,0.5141235206402538,0.7233660346768694,0.20924251403661565,Resident
143786,0.1839702343479599,0.4749941624317155,0.2910239280837556,Resident
165958,0.2390320877324482,0.3870320427802383,0.1479999550477901,Resident
228049,0.2295745632536692,0.7530475448168357,0.5234729815631665,Resident
218165,0.5681331620637979,0.1370004471460131,-0.4311327149177848,Business
172412,0.1440093670158533,0.3972225211770228,0.2532131541611695,Resident
146648,0.1209403826417446,0.3002245300525394,0.1792841474107948,Outdoors
147368,0.20356632353288,0.2548823177774625,0.0513159942445825,Resident
179510,0.2263733898473459,0.3653340990989915,0.1389607092516456,Outdoors
165954,0.2166362380461332,0.4949350635446281,0.2782988254984949,Resident
153807,0.2505738364736894,0.3543612175281349,0.10378738105444546,Business
149530,0.1655104409094276,0.3511180756612715,0.18560763475184391,Outdoors
146008,0.2085808037663161,0.1919624810811167,-0.016618322685199416,Resident
106064,0.3653155712880767,0.2548701298701298,-0.11044544141794688,Outdoors
163890,0.1865057322227728,0.4790047649407398,0.29249903271796696,Health
85228,0.5549610607546769,0.6462553435474623,0.0912942827927854,Resident
143944,0.5428541990687817,0.8604013877378963,0.3175471886691146,Resident
148880,0.2370802057952594,0.3626882904350957,0.1256080846398363,Resident
178121,0.1447868964826657,0.3247179242671916,0.17993102778452588,Resident
143214,0.4297792134016919,0.7694870998936842,0.33970788649199235,Resident
190267,0.2835247251234154,0.3389903152699858,0.055465590146570376,Resident
152413,0.3325918622873702,0.353940368773897,0.021348506486526808,Outdoors
150228,0.1332074444320339,0.3340612584312144,0.20085381399918054,Resident
149585,0.2308254700736005,0.3883430711829991,0.1575176011093986,Resident
181024,0.1207468205756931,0.1167015497660863,-0.004045270809606802,Shopping
146058,0.4052914993619073,0.5063299499992113,0.10103845063730404,Business
150984,0.1098112566781467,0.2535100094346495,0.14369875275650282,Museums
146074,0.6953067120580176,0.7038168288409569,0.008510116782939225,School
171644,0.3457652898677327,0.4093633489641388,0.06359805909640609,Outdoors
170975,0.1719938000462184,0.3135037865356838,0.1415099864894654,Outdoors
152419,0.1684050161168302,0.2176375299402873,0.049232513823457086,Business
180222,0.3277852909499151,0.6558190651789844,0.32803377422906926,Outdoors
158794,0.2690647269909194,0.1879122254418691,-0.08115250154905027,Shopping
154472,0.4526248709344346,0.4985529259685389,0.0459280550341043,Resident
108189,0.3379502621596585,0.266623056795444,-0.0713272053642145,Business
140278,0.3052760086686765,0.259023370089795,-0.04625263857888151,Outdoors
143140,0.1299659336468793,0.5825067844879371,0.45254085084105783,Resident
134576,0.1547375443261363,0.4450957556017588,0.2903582112756225,Resident
196754,0.0819349857636316,0.1855957409582844,0.1036607551946528,Transport
207330,0.1456173274337582,0.0996022960466608,-0.046015031387097394,Resident
148184,0.2398720026225959,0.6077536059444584,0.3678816033218625,School
144521,0.1549824643967562,0.1868511519008122,0.031868687504056,Resident
151036,0.2197175377225499,0.5420891991514108,0.322371661428861,Business
201657,0.3583241140696757,0.5317583313133247,0.17343421724364905,Resident
141795,0.601831952825423,0.6553979973595536,0.05356604453413061,Resident
150908,0.4127947648469487,0.5468789241031858,0.13408415925623712,Business
138148,0.1766782820560558,0.2149601219191934,0.0382818398631376,Outdoors
147432,0.1032193821470337,0.1678827713493035,0.06466338920226979,Resident
