fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count,geometry
150373,9,3,0,0,1,0,1,1,12,0,0,POINT (473519.1407150018 4418605.801662952)
150374,5,0,0,0,1,0,1,0,12,0,0,POINT (473769.4509462513 4418604.937142668)
150375,3,0,0,0,1,0,1,0,11,0,0,POINT (474019.7611225077 4418604.080833395)
150376,3,0,0,0,1,0,1,0,9,0,0,POINT (474270.0712438935 4418603.232735124)
150905,5,0,0,1,1,0,0,1,15,1,0,POINT (427964.727973044 4419150.012905895)
150906,5,1,0,0,1,0,0,1,14,1,0,POINT (428215.0341322997 4419147.653824302)
150913,10,3,0,12,0,0,1,1,19,1,0,POINT (429967.1761443497 4419131.370215888)
150914,9,4,0,12,0,2,1,1,20,1,0,POINT (430217.4819960386 4419129.076837686)
150916,14,5,1,10,4,18,1,1,23,0,0,POINT (430718.0937299881 4419124.514718509)
150917,11,4,1,6,4,18,2,0,24,0,0,POINT (430968.3995270197 4419122.245978287)
150919,6,1,1,1,5,20,1,1,20,0,0,POINT (431469.0110245178 4419117.733136112)
150920,5,0,0,1,6,19,1,1,16,0,0,POINT (431719.3166824876 4419115.489034507)
150921,4,0,0,0,2,17,1,2,12,0,0,POINT (431969.622265843 4419113.253145997)
150928,4,0,0,1,0,0,1,1,8,0,0,POINT (433721.7608938409 4419097.831877351)
150929,5,0,0,1,0,0,1,0,10,0,0,POINT (433972.0662690997 4419095.661689634)
150930,4,0,0,1,0,0,0,0,10,0,0,POINT (434222.3716989916 4419093.49971376)
150931,5,1,0,1,0,0,0,1,12,0,0,POINT (434472.6770554429 4419091.345950824)
150934,6,1,1,4,1,1,2,1,18,0,0,POINT (435223.5928562408 4419084.933938015)
150935,7,1,1,3,1,1,2,1,16,0,0,POINT (435473.8980910197 4419082.813025208)
150936,8,1,1,8,0,1,2,1,22,1,0,POINT (435724.2032529355 4419080.700325261)
150937,7,1,1,10,0,1,3,0,17,0,0,POINT (435974.5084275711 4419078.595837436)
150938,7,1,1,12,0,1,3,0,20,0,0,POINT (436224.8135295839 4419076.499562436)
150939,6,0,0,10,0,0,3,0,19,0,0,POINT (436475.1186018196 4419074.411499892)
150940,7,0,0,7,0,0,1,0,18,0,0,POINT (436725.4237298547 4419072.331649076)
150942,8,0,0,7,2,0,3,0,21,0,0,POINT (437226.0338119505 4419068.196585426)
150943,11,0,0,8,3,0,5,0,21,0,0,POINT (437476.3387235162 4419066.141372906)
150949,10,2,0,6,4,1,6,1,17,1,0,POINT (438978.1679685145 4419053.982554255)
150951,8,3,0,12,3,2,4,2,14,1,0,POINT (439478.7774876658 4419049.99531328)
150952,10,4,0,12,3,4,2,2,20,1,0,POINT (439729.0821406976 4419048.014011724)
150953,11,3,0,12,4,3,5,3,21,1,0,POINT (439979.3868510471 4419046.040921753)
150954,12,3,0,11,4,4,5,3,24,1,0,POINT (440229.6915333709 4419044.076044036)
150959,5,0,1,2,1,12,2,8,10,1,0,POINT (441481.2144432439 4419034.374839438)
150960,6,0,1,3,1,9,3,5,10,2,0,POINT (441731.5189598703 4419032.459234961)
150961,7,0,0,3,0,8,2,4,10,3,0,POINT (441981.8234065579 4419030.551842971)
150964,11,1,0,3,0,2,2,2,18,3,0,POINT (442732.7366700138 4419024.87893919)
150965,11,1,1,2,0,3,2,1,17,2,0,POINT (442983.0410944992 4419023.004395076)
150966,14,1,1,6,0,3,1,2,22,2,0,POINT (443233.3454496307 4419021.13806338)
150967,21,1,1,5,0,3,1,2,23,3,0,POINT (443483.6496927961 4419019.279944404)
150968,19,0,1,5,1,3,2,1,25,3,0,POINT (443733.9539095714 4419017.430037498)
150969,20,0,3,6,2,2,3,1,25,3,0,POINT (443984.2581855327 4419015.58834202)
150970,19,2,5,7,2,2,3,1,25,3,0,POINT (444234.5624780675 4419013.754858281)
150971,19,3,6,10,2,0,3,1,26,3,0,POINT (444484.866659104 4419011.929587201)
150972,15,3,6,8,2,0,3,1,24,3,0,POINT (444735.1708142175 4419010.112528148)
150974,12,5,6,13,3,1,2,5,26,5,0,POINT (445235.779132601 4419006.503045442)
150975,14,5,5,13,2,1,0,9,29,2,0,POINT (445486.0832533813 4419004.71062208)
150987,14,5,4,6,0,4,1,65,23,2,0,POINT (448489.7304514523 4418983.842074609)
150988,19,5,4,6,0,5,1,52,26,2,0,POINT (448740.0342504171 4418982.156406028)
150989,21,5,2,12,0,5,0,34,26,4,0,POINT (448990.3380254499 4418980.478949274)
150990,22,6,2,31,0,4,0,10,26,4,0,POINT (449240.6417339268 4418978.80970462)
150991,19,6,3,36,0,5,0,11,25,4,0,POINT (449490.9453759714 4418977.148672052)
150992,16,6,3,33,0,4,0,10,19,4,0,POINT (449741.2490798939 4418975.495850708)
150993,14,5,4,20,0,5,0,12,18,2,0,POINT (449991.5527603416 4418973.851241147)
150994,14,4,2,6,0,4,0,14,15,4,0,POINT (450241.8564174363 4418972.214843358)
150995,19,4,3,4,0,4,0,15,13,5,0,POINT (450492.1600940261 4418970.586657053)
150996,19,4,3,4,1,4,1,13,10,3,0,POINT (450742.4636620368 4418968.96668305)
150997,19,4,4,5,1,4,1,12,10,3,0,POINT (450992.7672070443 4418967.354920786)
150999,18,4,3,10,1,7,2,13,11,3,0,POINT (451493.3741430601 4418964.156031963)
151000,17,3,3,9,1,4,1,9,17,7,0,POINT (451743.6777052223 4418962.568904298)
151001,18,3,3,30,2,5,1,8,20,6,0,POINT (451993.9812021191 4418960.989988602)
151002,19,3,3,38,2,6,2,8,18,4,0,POINT (452244.2846765971 4418959.419284592)
151003,18,3,3,37,2,7,2,8,18,7,0,POINT (452494.5881287741 4418957.856792257)
151004,19,5,2,37,7,9,2,8,21,13,0,POINT (452744.8915587719 4418956.302511588)
151006,24,2,0,31,7,9,7,2,25,13,0,POINT (453245.4982672171 4418953.218585724)
151007,19,7,1,27,9,8,7,2,24,13,0,POINT (453495.8015886282 4418951.688940246)
151009,17,7,1,8,3,12,7,2,23,15,0,POINT (453996.4081664137 4418948.65428414)
151010,15,6,1,9,2,12,7,1,21,16,0,POINT (454246.7115084829 4418947.149272981)
151011,19,7,1,14,4,9,6,1,22,10,0,POINT (454497.0147864566 4418945.652473674)
151012,21,6,1,14,6,12,4,2,20,8,0,POINT (454747.3180431803 4418944.16388595)
151013,23,6,1,11,6,12,3,2,20,8,0,POINT (454997.6212787704 4418942.683509799)
151014,17,4,0,9,8,10,1,2,17,8,0,POINT (455247.9244078844 4418941.211345714)
151019,28,7,0,7,6,5,5,3,16,1,0,POINT (456499.4400414198 4418933.973696618)
151021,32,5,0,7,3,2,5,0,16,1,0,POINT (457000.0462458191 4418931.136117044)
151022,33,5,0,6,2,2,5,0,18,1,0,POINT (457250.349253741 4418929.729644855)
151025,19,7,0,0,2,1,5,0,18,1,0,POINT (458001.2582009193 4418925.55949686)
151026,15,6,0,0,4,1,5,0,20,1,0,POINT (458251.5611724147 4418924.185870282)
151028,9,5,0,1,5,2,2,2,21,1,0,POINT (458752.1670143017 4418921.463251667)
151030,6,4,0,1,5,1,3,2,15,0,0,POINT (459252.7727791356 4418918.773478737)
151031,7,2,0,1,3,1,3,2,11,0,0,POINT (459503.0756115844 4418917.440909495)
151032,5,1,0,1,3,4,2,2,7,0,0,POINT (459753.3784678555 4418916.116551421)
151033,6,1,0,2,2,5,2,2,7,0,0,POINT (460003.681262601 4418914.800404956)
151037,3,3,1,4,1,27,0,1,5,0,0,POINT (461004.8923414014 4418909.617932327)
151038,4,3,2,4,1,39,0,2,5,0,0,POINT (461255.1950011849 4418908.342842872)
151039,6,3,2,4,1,41,0,3,7,1,0,POINT (461505.4977283347 4418907.075964318)
151040,8,3,2,3,1,40,0,2,6,1,0,POINT (461755.8004802366 4418905.817296873)
151042,11,3,2,4,1,31,1,0,8,1,0,POINT (462256.4058451119 4418903.324596362)
151043,11,1,1,3,3,17,1,0,8,1,0,POINT (462506.7084583208 4418902.090563272)
151046,12,3,0,4,4,2,0,0,10,1,0,POINT (463257.6161933536 4418898.437731716)
151047,13,6,0,4,6,3,0,0,11,1,0,POINT (463507.9187372272 4418897.236543742)
151049,15,6,0,5,6,6,0,0,16,1,0,POINT (464008.5238594168 4418894.858801156)
151050,14,5,0,5,3,6,0,0,14,1,0,POINT (464258.8264379664 4418893.682246534)
151051,14,3,0,5,3,6,0,0,14,1,0,POINT (464509.1289570939 4418892.51390335)
151052,16,3,0,6,3,6,0,0,15,1,0,POINT (464759.4314169173 4418891.353771593)
151071,11,0,0,4,0,1,1,0,22,0,0,POINT (469515.175544233 4418870.871389814)
151072,7,0,0,4,0,1,1,0,19,1,0,POINT (469765.4776970909 4418869.875481054)
151073,4,0,0,3,0,1,1,0,16,1,0,POINT (470015.779921292 4418868.887783035)
151081,9,0,0,0,2,0,2,6,3,0,0,POINT (472018.1967077758 4418861.281798912)
151083,11,3,0,0,2,0,2,2,6,0,0,POINT (472518.8008140957 4418859.462413054)
151085,11,3,0,0,1,0,2,1,9,0,0,POINT (473019.4047836162 4418857.675871532)
151087,9,0,0,0,1,0,1,1,12,0,0,POINT (473520.0087027361 4418855.922173992)
151088,4,0,0,0,1,0,1,0,10,0,0,POINT (473770.3107291478 4418855.057641405)
151089,3,0,0,0,1,0,1,0,7,0,0,POINT (474020.6127005732 4418854.201319944)
151090,3,0,0,0,1,0,1,0,6,0,0,POINT (474270.9146171349 4418853.353209604)
151627,8,6,0,9,0,0,1,1,20,2,0,POINT (429969.4720184326 4419381.494741361)
151628,8,5,0,8,4,0,1,1,21,1,0,POINT (430219.7696630674 4419379.201330553)
151629,8,6,0,10,4,11,1,1,22,1,0,POINT (430470.0673605976 4419376.916131883)
151630,10,4,0,7,4,18,1,1,21,1,0,POINT (430720.3649829514 4419374.639146511)
151631,12,3,0,5,4,19,0,1,20,0,0,POINT (430970.6625729734 4419372.370374032)
151632,9,0,0,2,5,20,0,1,19,0,0,POINT (431220.9601307815 4419370.10981443)
151634,5,0,0,3,5,19,1,1,15,0,0,POINT (431721.5551075045 4419365.61333418)
151635,4,0,0,3,6,16,1,2,9,0,0,POINT (431971.8524839132 4419363.377413881)
151642,5,0,0,1,0,0,0,1,12,0,0,POINT (433723.9336636832 4419347.955925968)
151645,8,1,0,1,1,0,0,1,14,0,0,POINT (434474.8252048324 4419341.46990722)
151646,7,1,0,1,2,0,0,1,17,0,0,POINT (434725.1223239003 4419339.324326332)
151648,10,1,1,4,1,1,1,1,24,1,0,POINT (435225.7163853084 4419335.057803238)
151649,11,1,1,3,1,1,2,1,22,1,0,POINT (435476.0134133413 4419332.936860275)
151650,10,2,1,9,1,1,3,1,25,1,0,POINT (435726.310368526 4419330.824130286)
151651,10,2,1,10,1,1,3,0,25,1,0,POINT (435976.6073364433 4419328.719612538)
151652,5,2,1,9,0,0,3,0,23,1,0,POINT (436226.9042317533 4419326.623307731)
151653,5,1,1,8,0,0,1,0,21,0,0,POINT (436477.2010973 4419324.535215494)
151654,9,1,0,8,0,0,1,0,21,0,0,POINT (436727.4980186573 4419322.455335105)
151659,11,2,0,5,3,2,5,0,17,0,0,POINT (437978.9818430049 4419312.179123871)
151660,10,3,0,5,4,2,5,0,17,0,0,POINT (438229.2785462064 4419310.148518894)
151661,11,2,0,5,4,2,5,1,17,0,0,POINT (438479.5752205842 4419308.126126381)
151662,8,3,0,4,5,2,6,1,15,1,0,POINT (438729.8718235159 4419306.111946656)
151663,8,3,0,6,4,2,7,1,15,1,0,POINT (438980.1683978516 4419304.10597937)
151666,8,3,0,13,3,9,4,2,19,1,0,POINT (439731.0579504564 4419298.137351966)
151667,8,3,0,12,4,13,3,4,23,1,0,POINT (439981.3544543047 4419296.164233939)
151668,9,3,0,11,4,22,3,3,21,1,0,POINT (440231.6509301409 4419294.199328282)
151670,6,2,0,11,2,19,2,5,20,0,0,POINT (440732.2438409748 4419290.294153688)
151674,10,0,0,3,1,15,3,5,11,2,0,POINT (441733.4291179876 4419282.582354015)
151675,9,0,0,3,0,11,2,3,13,2,0,POINT (441983.7253582788 4419280.6749349)
151677,10,1,0,3,0,7,2,2,16,4,0,POINT (442484.3178004834 4419276.884733129)
151678,9,1,0,2,0,4,2,1,19,3,0,POINT (442734.6140026191 4419275.001950448)
151679,15,1,0,2,0,4,2,1,18,2,0,POINT (442984.9102207557 4419273.127379678)
151680,20,4,1,5,0,4,1,2,22,1,0,POINT (443235.2063695523 4419271.261021441)
151681,21,4,1,5,0,6,1,1,20,4,0,POINT (443485.502406398 4419269.402876041)
151682,21,4,3,5,1,6,3,1,21,3,0,POINT (443735.798416866 4419267.552942829)
151683,17,5,3,6,2,5,3,1,24,3,0,POINT (443986.0944865295 4419265.711221161)
151684,18,2,4,6,2,5,3,1,21,3,0,POINT (444236.3905727779 4419263.877711348)
151685,18,2,6,9,2,1,3,2,23,3,0,POINT (444486.6865475418 4419262.052414312)
151686,17,3,6,9,2,0,3,2,21,3,0,POINT (444736.9824963954 4419260.235329418)
151688,14,4,6,7,2,2,2,7,23,4,0,POINT (445237.5744022927 4419256.625795382)
151689,9,5,6,7,2,2,0,8,23,2,0,POINT (445487.8703168477 4419254.833346529)
151693,7,6,1,5,2,4,1,20,18,2,0,POINT (446489.0535935986 4419247.745672839)
151701,8,5,4,6,0,5,1,57,24,1,0,POINT (448491.4190411393 4419233.964502282)
151702,13,6,4,7,0,6,1,47,25,3,0,POINT (448741.71463403 4419232.278809728)
151703,16,5,3,9,0,5,0,26,26,4,0,POINT (448992.0102029986 4419230.601329119)
151704,16,6,2,9,0,4,0,12,25,4,0,POINT (449242.3057054249 4419228.932060726)
151705,14,6,3,10,0,4,0,11,23,4,0,POINT (449492.601141431 4419227.271004535)
151706,14,5,3,6,0,4,0,11,21,3,0,POINT (449742.8966393236 4419225.618159687)
151707,12,6,3,5,0,5,0,14,18,3,0,POINT (449993.1921137517 4419223.973526736)
151708,15,4,4,5,0,5,0,14,13,4,0,POINT (450243.4875648381 4419222.337105675)
151709,15,2,3,5,0,4,1,13,11,4,0,POINT (450493.7830354293 4419220.708896213)
151710,16,2,3,5,0,3,1,12,11,3,0,POINT (450744.0783974548 4419219.088899171)
151711,15,3,2,4,1,6,1,12,12,3,0,POINT (450994.3737364875 4419217.477113985)
151714,17,3,4,17,2,9,2,11,17,7,0,POINT (451745.2596168068 4419212.691029433)
151715,17,3,3,36,2,8,1,10,17,7,0,POINT (451995.5549077697 4419211.11209128)
151716,17,3,3,36,3,7,1,9,16,4,0,POINT (452245.850176325 4419209.541364932)
151717,17,3,2,37,7,7,2,8,18,8,0,POINT (452496.1454225894 4419207.978850374)
151718,16,5,2,34,7,12,1,7,19,13,0,POINT (452746.4406466854 4419206.424547599)
151720,19,2,0,31,7,11,7,2,23,13,0,POINT (453247.0309433601 4419203.340577874)
151721,17,5,1,31,8,12,7,2,21,13,0,POINT (453497.3260589013 4419201.81091064)
151722,16,7,1,14,7,7,6,2,23,9,0,POINT (453747.6211527348 4419200.289455144)
151723,14,7,1,21,7,6,8,1,25,16,0,POINT (453997.9162249776 4419198.776211377)
151724,13,6,1,23,4,6,8,1,26,15,0,POINT (454248.2113612044 4419197.271178813)
151725,17,9,1,25,6,8,8,0,22,11,0,POINT (454498.5064333471 4419195.774358216)
151726,21,8,1,17,7,10,6,2,24,8,0,POINT (454748.8014842502 4419194.285749322)
151728,19,5,0,9,8,8,2,3,17,8,0,POINT (455249.3914373441 4419191.333167093)
151729,24,4,0,9,8,5,3,3,14,7,0,POINT (455499.6863824988 4419189.869193487)
151730,26,4,0,8,9,5,3,3,13,7,0,POINT (455749.9813496103 4419188.41343129)
151731,29,5,0,6,8,5,2,3,13,1,0,POINT (456000.2762960703 4419186.965880746)
151732,26,6,0,7,7,5,2,3,17,1,0,POINT (456250.5711792572 4419185.526542086)
151733,26,5,0,7,6,5,4,3,19,1,0,POINT (456500.8660420228 4419184.095415059)
151734,28,7,0,7,5,1,5,1,19,1,0,POINT (456751.1609699447 4419182.672499165)
151736,27,6,0,6,2,2,6,0,19,1,0,POINT (457251.7506371424 4419179.851302933)
151741,12,4,0,0,2,1,4,2,20,1,0,POINT (458503.2244793324 4419172.942014953)
151742,10,4,0,1,1,1,2,2,17,1,0,POINT (458753.5191635537 4419171.584792173)
151744,9,5,0,1,2,1,2,2,13,0,0,POINT (459254.1085170773 4419168.894980987)
151746,6,1,0,1,1,1,2,2,8,0,0,POINT (459754.6977945222 4419166.23801588)
151747,5,1,0,0,1,0,1,2,7,0,0,POINT (460004.9923836442 4419164.921850694)
151752,2,3,1,4,1,26,0,0,5,1,0,POINT (461256.4650942393 4419158.464196765)
151753,6,3,2,3,1,32,0,0,5,1,0,POINT (461506.7596158158 4419157.19730019)
151754,8,3,2,3,1,32,0,0,6,1,0,POINT (461757.0541621514 4419155.938614842)
151756,11,1,1,4,3,14,1,1,6,1,0,POINT (462257.6431159223 4419153.445878877)
151757,11,0,0,3,3,1,1,1,8,2,0,POINT (462507.9375235921 4419152.211828235)
151758,12,1,0,3,3,1,1,1,9,2,0,POINT (462758.2319137608 4419150.985989002)
151759,10,2,0,4,3,1,1,0,10,2,0,POINT (463008.5263292727 4419149.76836096)
151764,15,6,0,4,3,6,0,0,18,1,0,POINT (464259.9980646885 4419143.8033919)
151765,15,4,0,4,3,6,0,0,15,1,0,POINT (464510.29237834 4419142.635032098)
151766,15,3,0,5,3,5,0,0,15,1,0,POINT (464760.5866326965 4419141.474883839)
151772,21,2,1,1,3,0,1,0,17,1,0,POINT (466262.351902909 4419134.6864317)
151785,9,0,0,3,0,1,1,0,20,1,0,POINT (469516.1748575301 4419120.992210717)
151786,4,0,0,2,0,1,1,0,18,1,0,POINT (469766.4688050646 4419119.996287792)
151788,5,0,0,1,0,1,2,1,14,1,0,POINT (470267.0567861007 4419118.029075012)
151789,4,0,0,1,0,1,1,3,10,1,0,POINT (470517.3507343708 4419117.057785483)
152330,4,0,0,1,0,0,0,1,17,1,0,POINT (427218.5818396919 4419657.38930624)
152332,9,0,0,1,0,0,1,1,20,1,0,POINT (427719.1614117157 4419652.629943785)
152333,8,1,0,1,0,0,1,1,20,1,0,POINT (427969.4511470956 4419650.262582355)
152334,9,1,0,1,0,0,1,1,22,2,0,POINT (428219.7408916048 4419647.903433697)
152335,8,2,0,1,0,0,0,0,22,2,0,POINT (428470.0306026375 4419645.552498205)
152336,7,2,0,0,0,0,0,0,22,2,0,POINT (428720.3202803049 4419643.209775857)
152340,7,5,0,3,0,0,1,1,19,2,0,POINT (429721.4785741807 4419633.92101842)
152341,9,5,0,3,0,0,1,1,22,2,0,POINT (429971.7680013109 4419631.619362357)
152342,10,6,0,3,4,0,1,1,22,1,0,POINT (430222.0574385035 4419629.325918956)
152343,9,5,0,3,4,10,1,1,23,1,0,POINT (430472.3469286035 4419627.040687811)
152344,10,5,0,3,5,18,1,1,21,1,0,POINT (430722.6363435439 4419624.763670078)
152367,7,1,1,8,0,0,1,0,23,1,0,POINT (436479.2836914678 4419574.659026975)
152368,7,1,0,8,1,0,1,0,20,0,0,POINT (436729.5724057581 4419572.579117023)
152372,11,1,0,6,2,1,3,0,22,1,0,POINT (437730.7266271117 4419564.341606515)
152373,12,3,0,6,4,2,5,0,21,1,0,POINT (437981.0151949897 4419562.302759736)
152374,11,3,0,7,4,2,5,0,19,0,0,POINT (438231.3036912083 4419560.272125895)
152377,9,3,0,5,4,3,6,1,20,5,0,POINT (438982.1689219874 4419554.229500487)
152378,6,4,0,13,3,7,5,1,21,5,0,POINT (439232.4573463749 4419552.231716542)
152380,4,5,0,12,2,18,4,2,24,2,0,POINT (439733.0338538479 4419548.260788248)
152381,5,2,0,12,4,24,3,2,22,2,0,POINT (439983.3221508062 4419546.287642175)
152382,5,2,0,11,4,28,2,2,23,2,0,POINT (440233.6104197656 4419544.322708592)
152383,6,2,2,11,3,34,2,3,23,1,0,POINT (440483.8987035714 4419542.365987143)
152384,9,2,2,11,1,37,2,4,22,1,0,POINT (440734.1869168839 4419540.417478492)
152385,9,2,2,11,1,29,2,1,22,2,0,POINT (440984.4751025465 4419538.477182287)
152386,11,1,2,3,1,16,2,2,21,2,0,POINT (441234.7632179495 4419536.545098844)
152388,12,0,0,4,1,16,2,1,15,4,0,POINT (441735.3393666272 4419532.705569204)
152389,10,0,0,3,1,12,2,2,18,5,0,POINT (441985.6274001335 4419530.798122978)
152390,11,1,2,3,0,10,2,1,19,4,0,POINT (442235.9154065796 4419528.898889134)
152391,12,1,2,3,1,7,2,1,19,3,0,POINT (442486.2034288043 4419527.007867333)
152392,11,4,0,2,1,7,2,1,21,3,0,POINT (442736.4914241915 4419525.125057889)
152393,15,4,0,2,1,6,2,2,20,3,0,POINT (442986.7794355905 4419523.250460473)
152394,16,4,1,3,0,8,1,2,23,2,0,POINT (443237.0673776634 4419521.38407571)
152395,19,4,1,5,0,7,0,1,22,5,0,POINT (443487.3552078008 4419519.525903895)
152396,18,4,3,5,0,8,3,1,26,6,0,POINT (443737.6430115728 4419517.675944389)
152397,20,6,3,6,0,7,3,1,24,7,0,POINT (443987.9308745496 4419515.834196542)
152398,15,5,4,6,2,6,3,1,25,7,0,POINT (444238.2187541218 4419514.000660666)
152401,10,2,7,9,2,1,2,6,21,4,0,POINT (444989.0820235795 4419508.549328174)
152402,8,3,6,7,2,1,2,6,23,6,0,POINT (445239.3697570634 4419506.748641619)
152405,7,6,4,12,2,4,0,9,23,4,0,POINT (445990.2326765161 4419501.395856151)
152407,5,5,2,7,2,4,2,24,21,2,0,POINT (446490.8079154218 4419497.868392847)
152408,5,4,2,7,1,2,2,30,18,3,0,POINT (446741.095540093 4419496.116979147)
152411,1,4,4,4,0,2,3,64,10,1,0,POINT (447491.9579663939 4419490.912012989)
152414,7,3,4,5,0,5,3,61,20,2,0,POINT (448242.820343121 4419485.780954689)
152415,8,5,5,5,0,6,2,50,23,3,0,POINT (448493.1077108508 4419484.087026393)
152416,8,5,2,8,0,7,2,34,24,4,0,POINT (448743.3950972775 4419482.401309877)
152417,10,6,2,10,0,6,1,18,25,3,0,POINT (448993.6824597944 4419480.723805423)
152418,12,6,2,11,0,5,0,11,24,2,0,POINT (449243.9697557807 4419479.054513299)
152419,12,6,2,9,0,4,0,13,23,4,0,POINT (449494.2569853597 4419477.393433497)
152420,11,6,3,7,0,3,0,11,18,4,0,POINT (449744.5442768328 4419475.740565153)
152421,12,5,3,7,0,4,0,14,15,4,0,POINT (449994.8315448532 4419474.095908822)
152422,13,4,3,6,0,6,1,14,14,4,0,POINT (450245.1187895426 4419472.459464499)
152423,12,2,4,5,0,5,1,14,14,4,0,POINT (450495.4060537461 4419470.831231891)
152424,13,3,2,3,0,7,1,9,11,5,0,POINT (450745.6932093974 4419469.211211821)
152425,13,2,3,3,1,6,1,11,12,8,0,POINT (450995.980342067 4419467.599403722)
152427,17,3,4,8,3,6,1,14,11,4,0,POINT (451496.5544534772 4419464.40042393)
152428,19,3,4,22,4,9,1,13,17,7,0,POINT (451746.8416033604 4419462.813251132)
152429,13,3,2,35,4,8,1,11,16,7,0,POINT (451997.1286880011 4419461.234290535)
152430,16,3,2,35,3,9,0,9,17,5,0,POINT (452247.4157502447 4419459.663541857)
152431,16,3,2,34,7,11,1,9,18,9,0,POINT (452497.7027902082 4419458.101005087)
152432,18,4,2,33,8,13,3,8,23,13,0,POINT (452747.9898080127 4419456.546680218)
152433,18,3,1,33,6,14,6,3,25,12,0,POINT (452998.2768037709 4419455.000567233)
152434,18,2,0,31,5,12,7,0,23,14,0,POINT (453248.5636921396 4419453.462666652)
152435,15,4,0,34,7,13,6,0,25,14,0,POINT (453498.8506014222 4419451.932977672)
152437,11,9,1,25,8,5,8,0,26,14,0,POINT (453999.4243550117 4419448.898235267)
152438,11,11,1,27,5,6,8,0,25,14,0,POINT (454249.7112850071 4419447.393181307)
152439,17,10,1,29,5,6,8,0,21,9,0,POINT (454499.9981509301 4419445.896339431)
152440,17,6,1,21,6,8,6,0,18,8,0,POINT (454750.284995623 4419444.407709374)
152442,18,5,0,6,11,7,3,3,17,8,0,POINT (455250.8585363301 4419441.455085171)
152443,17,5,0,8,7,5,3,4,14,7,0,POINT (455501.1452753055 4419439.991090755)
152444,26,4,0,7,7,5,3,3,13,7,0,POINT (455751.4320362463 4419438.535307862)
152447,24,5,0,7,4,5,2,3,15,1,0,POINT (456502.292110208 4419434.217230244)
152448,22,5,0,8,5,1,5,1,16,1,0,POINT (456752.5788319958 4419432.794294122)
152449,24,6,1,7,4,1,5,1,15,1,0,POINT (457002.8654908722 4419431.379569973)
152450,19,6,1,6,2,1,6,0,15,1,0,POINT (457253.1520869584 4419429.973057783)
152453,20,6,0,0,2,1,5,0,18,1,0,POINT (458004.01179874 4419425.802791193)
152454,14,4,0,0,1,1,7,0,16,1,0,POINT (458254.298358471 4419424.429125546)
152456,12,4,0,0,1,0,3,2,16,1,0,POINT (458754.8713768877 4419421.706429501)
152471,10,0,0,3,3,1,1,1,6,2,0,POINT (462509.1666471129 4419402.33319014)
152472,10,1,0,3,3,1,1,1,7,2,0,POINT (462759.4528313624 4419401.107333479)
152474,11,5,0,4,4,0,1,1,11,1,0,POINT (463260.0251478457 4419398.680254693)
152477,15,5,0,2,5,2,0,0,18,1,0,POINT (464010.8835797474 4419395.101222345)
152478,14,5,0,2,2,4,0,0,18,1,0,POINT (464261.1697469379 4419393.924634258)
152482,12,2,0,1,1,3,1,0,21,1,0,POINT (465262.3139082862 4419389.300398136)
152483,13,2,0,1,2,3,1,0,19,1,0,POINT (465512.5999932603 4419388.164867329)
152485,23,2,0,1,3,0,1,0,19,2,0,POINT (466013.1719441416 4419385.918440779)
152486,20,2,1,1,3,0,1,0,18,2,0,POINT (466263.4579384608 4419384.807544439)
152487,18,2,1,1,3,0,0,0,18,1,0,POINT (466513.7439170426 4419383.704859511)
152494,5,0,0,0,0,1,1,1,12,1,0,POINT (468265.74520792 4419376.215984414)
152495,5,0,0,0,0,2,0,1,16,1,0,POINT (468516.0310220324 4419375.178990679)
152496,6,0,0,1,0,2,1,1,15,1,0,POINT (468766.3169069079 4419374.150207936)
152497,9,0,0,1,0,2,1,1,16,1,0,POINT (469016.6026917547 4419373.129636881)
152501,5,0,0,1,0,1,1,0,14,1,0,POINT (470017.7457731841 4419369.129465559)
152507,7,0,0,0,1,2,1,4,2,0,0,POINT (471519.4599779292 4419363.37554757)
152508,9,0,0,0,1,2,2,4,3,0,0,POINT (471769.7456528856 4419362.445300627)
152509,8,0,0,1,1,2,2,4,3,0,0,POINT (472020.0312719418 4419361.5232651)
152510,12,0,0,1,1,0,2,2,6,0,0,POINT (472270.31687794 4419360.60944083)
152511,11,0,0,1,1,0,1,1,5,0,0,POINT (472520.602556452 4419359.703827494)
153046,9,0,1,1,0,0,1,4,18,1,0,POINT (427721.5313745681 4419902.754958753)
153047,11,1,1,1,0,0,1,4,18,1,0,POINT (427971.8129019769 4419900.387563696)
153048,10,1,0,1,0,0,1,2,21,2,0,POINT (428222.0944385294 4419898.028381526)
153049,10,2,0,1,0,0,1,0,23,2,0,POINT (428472.3759416213 4419895.677412639)
153050,9,2,0,1,0,0,0,0,22,2,0,POINT (428722.6574113637 4419893.334657013)
153053,9,6,0,3,0,0,1,1,20,2,0,POINT (429473.5016216437 4419886.355669568)
153054,7,6,0,3,0,0,1,1,21,2,0,POINT (429723.7828736965 4419884.045767631)
153055,9,6,0,3,0,0,1,1,21,2,0,POINT (429974.0640929818 4419881.744078874)
153056,9,6,0,3,5,0,1,1,23,1,0,POINT (430224.3453223429 4419879.450602895)
153057,10,5,0,4,5,9,1,1,23,1,0,POINT (430474.6266046244 4419877.165339286)
153058,9,5,0,3,5,15,0,1,21,1,0,POINT (430724.9078117625 4419874.88828921)
