home_grid,age,gender,is_local,ses,avg_dis
143074,a7,1,N,27,7.741
143074,a7,1,Y,27,3.627
143074,a7,2,N,27,1.899
143074,a7,2,Y,27,6.04
143082,a1,2,Y,23,1.639
143082,a2,1,N,23,9.897
143082,a2,1,Y,23,4.936
143082,a2,2,Y,23,8.491
143082,a3,1,N,23,6.424
143082,a3,1,Y,23,8.174
143082,a3,2,N,23,10.041
143082,a3,2,Y,23,4.469
143082,a4,1,N,23,7.917
143082,a4,1,Y,23,7.078
143082,a4,2,N,23,6.756
143082,a4,2,Y,23,6.554
143082,a5,1,N,23,5.043
143082,a5,1,Y,23,6.313
143082,a5,2,N,23,4.219
143082,a5,2,Y,23,3.514
143082,a6,1,N,23,3.559
143082,a6,1,Y,23,5.832
143082,a6,2,N,23,3.47
143082,a6,2,Y,23,6.791
143082,a7,1,N,23,19.568
143082,a7,1,Y,23,5.352
143082,a7,2,Y,23,2.576
143085,a2,1,N,22,2.88
143085,a2,1,Y,22,5.172
143085,a2,2,N,22,2.236
143085,a2,2,Y,22,4.097
143085,a3,1,N,22,6.862
143085,a3,1,Y,22,6.645
143085,a3,2,N,22,13.404
143085,a3,2,Y,22,5.061
143085,a4,1,N,22,9.593
143085,a4,1,Y,22,5.559
143085,a4,2,N,22,4.164
143085,a4,2,Y,22,4.496
143085,a5,1,N,22,6.629
143085,a5,1,Y,22,3.792
143085,a5,2,N,22,4.819
143085,a5,2,Y,22,6.709
143085,a6,1,N,22,4.194
143085,a6,1,Y,22,5.703
143085,a6,2,N,22,2.519
143085,a6,2,Y,22,4.405
143085,a7,1,N,22,5.666
143085,a7,1,Y,22,3.054
143085,a7,2,N,22,1.13
143085,a7,2,Y,22,5.429
143086,a2,1,N,26,4.242
143086,a2,1,Y,26,6.717
143086,a2,2,N,26,10.537
143086,a2,2,Y,26,6.443
143086,a3,1,N,26,7.269
143086,a3,1,Y,26,6.927
143086,a3,2,N,26,6.35
143086,a3,2,Y,26,5.454
143086,a4,1,N,26,3.067
143086,a4,1,Y,26,7.033
143086,a4,2,N,26,3.327
143086,a4,2,Y,26,5.853
143086,a5,1,N,26,8.55
143086,a5,1,Y,26,7.859
143086,a5,2,N,26,4.377
143086,a5,2,Y,26,6.767
143086,a6,1,N,26,6.966
143086,a6,1,Y,26,7.323
143086,a6,2,N,26,7.834
143086,a6,2,Y,26,6.712
143086,a7,1,N,26,6.831
143086,a7,1,Y,26,4.251
143086,a7,2,N,26,1.45
143086,a7,2,Y,26,5.559
143087,a1,1,Y,26,1.257
143087,a1,2,Y,26,2.835
143087,a2,1,N,26,3.91
143087,a2,1,Y,26,7.143
143087,a2,2,N,26,1.448
143087,a2,2,Y,26,10.824
143087,a3,1,N,26,6.555
143087,a3,1,Y,26,5.401
143087,a3,2,N,26,8.12
143087,a3,2,Y,26,7.033
143087,a4,1,N,26,4.798
143087,a4,1,Y,26,5.55
143087,a4,2,N,26,5.229
143087,a4,2,Y,26,5.653
143087,a5,1,N,26,7.266
143087,a5,1,Y,26,6.293
143087,a5,2,N,26,2.837
143087,a5,2,Y,26,6.968
143087,a6,1,N,26,4.049
143087,a6,1,Y,26,5.688
143087,a6,2,N,26,7.028
143087,a6,2,Y,26,4.887
143087,a7,1,N,26,4.641
143087,a7,1,Y,26,10.036
143087,a7,2,N,26,6.755
