home_grid,ses,avg_dis
147353,28,10.068
147355,25,9.276
147356,25,8.007
147363,44,7.503
147365,45,7.101
147366,45,7.618
147369,57,8.244
147370,62,7.418
147371,64,7.534
147372,66,6.776
147373,67,8.608
147376,87,8.262
147377,88,7.131
147378,91,7.937
147379,91,6.781
147380,84,8.205
147381,83,7.772
147382,62,8.352
147383,84,8.338
147386,84,9.001
147388,89,8.207
147392,92,7.605
147393,80,7.68
147396,98,8.259
147397,97,8.422
147398,96,8.698
147399,88,8.434
147400,95,8.906
147404,100,7.652
147405,99,7.487
147408,95,8.075
147409,99,8.709
147418,98,9.643
147419,98,7.315
147425,93,9.964
147426,76,8.37
147427,19,7.712
147440,52,9.514
147441,76,8.486
147442,54,8.682
147447,45,8.416
147448,53,8.121
147449,70,8.427
147450,42,8.51
147451,42,8.953
147454,35,8.93
147457,49,8.93
147458,49,8.334
147468,26,9.058
147469,26,10.135
147470,23,10.026
147471,29,10.516
147473,35,10.772
147484,15,11.011
147488,15,10.169
147489,15,9.57
147496,16,8.84
147497,10,11.006
147498,5,11.358
147499,11,10.065
147500,10,10.876
147502,4,10.056
147503,23,11.366
147504,18,10.584
147505,5,11.284
147506,5,10.347
147507,2,10.663
147515,20,11.489
147516,32,13.833
148054,35,11.199
148055,52,12.258
148056,13,11.185
148057,20,11.512
148063,23,9.733
148077,33,6.971
148079,45,7.968
148080,45,7.262
148083,64,7.462
148085,65,8.108
148086,67,7.797
148087,52,6.498
148090,90,8.278
148092,90,6.282
148093,94,7.089
148094,81,7.744
148095,79,7.819
148096,82,7.582
148097,90,8.669
148098,82,7.972
148100,85,8.88
148102,89,7.969
148105,99,7.707
148106,82,7.914
148110,100,7.65
148111,99,7.211
148112,98,7.116
148113,92,7.683
148114,92,7.654
148117,100,9.145
148118,100,8.434
148119,99,9.543
148122,96,8.121
148123,97,8.328
148131,100,8.594
148132,99,8.674
148134,80,8.559
148135,92,8.326
148136,88,9.312
148137,87,8.362
148138,85,7.979
148139,93,7.455
148140,90,8.508
148141,68,8.374
148147,64,9.589
148148,64,9.026
148149,50,8.119
148154,51,9.204
148155,66,7.978
148156,72,7.912
148157,71,8.91
148158,25,7.852
148161,36,8.762
148162,48,8.587
148163,69,8.633
148164,69,9.015
148165,51,9.498
148166,63,9.255
148167,58,9.076
148169,34,8.016
148171,49,7.857
148172,49,8.3
148180,19,9.931
148181,19,9.468
148185,11,10.979
148186,34,13.611
148187,35,13.913
148191,37,9.867
148192,37,10.943
148193,15,9.378
148197,6,10.133
148198,6,11.341
148199,29,10.245
148208,4,12.005
148209,4,12.271
148213,5,10.468
148214,5,10.0
148215,7,10.09
148216,5,11.114
148217,23,9.401
148218,10,13.596
148220,15,14.254
148221,14,10.401
148228,5,9.165
148229,20,11.798
148233,16,9.641
148234,16,12.685
148768,24,10.153
148769,24,11.403
148771,37,9.891
148772,15,9.929
148773,21,10.574
148774,21,9.206
148777,21,10.003
148795,62,6.245
148800,49,6.988
148801,52,6.916
148804,71,6.97
148805,71,7.149
148809,82,6.632
148810,85,7.726
148811,80,8.794
148812,80,8.601
148813,79,8.098
148822,70,7.165
148823,98,7.773
148824,96,8.066
148825,95,8.355
148826,96,7.348
148827,97,6.46
148828,89,7.482
148829,96,6.722
148831,100,8.685
148832,100,8.781
148833,100,7.537
148834,99,7.848
148836,100,7.45
148837,99,7.575
148846,100,7.649
148848,60,7.81
148849,94,7.694
148850,99,8.242
148851,96,8.387
148852,85,8.804
148853,75,8.111
148854,73,8.264
148855,82,8.853
148856,80,7.996
148857,68,8.186
148862,71,8.168
148863,49,8.094
148864,33,8.519
148867,69,9.095
148868,38,9.048
148869,38,8.268
148870,55,8.946
148871,42,8.041
148872,41,7.919
148873,41,8.799
148874,51,8.401
148875,58,10.086
148876,38,8.722
148879,34,9.091
148880,61,9.162
148881,58,8.128
148883,34,8.428
148885,38,9.253
148886,41,7.984
148887,23,8.213
148888,15,9.566
148894,20,8.721
148895,19,10.019
148896,21,10.66
148902,18,12.339
148905,37,10.219
148906,27,9.838
148907,16,10.115
148911,16,10.472
148912,19,11.416
148913,29,11.488
148914,35,11.261
148915,34,10.998
148922,4,12.093
148923,4,10.551
148925,3,9.351
148926,3,10.02
148927,4,10.122
148928,14,9.9
148929,3,11.889
148930,5,11.224
148931,5,11.878
148932,9,11.371
148941,63,11.772
148942,5,9.622
148943,56,11.547
148944,16,13.794
148945,3,12.467
148947,15,12.416
148948,16,14.189
149480,36,9.479
149481,28,8.305
149485,14,11.19
149486,15,9.084
149488,16,9.057
149489,16,9.05
149490,17,8.681
149491,17,10.414
149505,36,7.864
149506,27,7.241
149507,59,7.446
149509,80,7.177
149510,64,8.094
149511,65,7.387
149514,55,7.048
149515,55,6.176
149518,98,7.359
149519,92,6.948
149520,82,7.565
149522,96,6.936
149523,85,6.823
149524,82,6.177
149525,80,8.571
149526,92,6.824
149536,97,8.622
149537,98,7.721
149538,99,8.194
149539,99,7.804
149540,97,7.837
149541,98,7.862
149542,100,7.69
149546,100,7.91
149547,100,8.33
149548,99,7.067
149549,96,7.023
149550,99,7.985
149551,99,7.204
149559,91,7.51
149560,90,7.892
149561,92,7.163
149562,90,8.573
149563,95,8.573
149564,91,7.775
149565,99,8.228
149566,99,7.704
149567,86,8.381
149568,96,8.255
149569,80,7.519
149570,62,8.826
149571,59,8.796
149574,88,8.046
149575,88,8.519
149576,71,7.893
149577,55,7.66
149578,66,9.458
149580,52,7.744
149581,76,8.482
149582,43,8.952
149583,46,7.844
149585,42,8.087
149586,39,8.403
149587,43,8.063
149589,78,7.466
149590,36,8.82
149591,21,8.546
149592,21,8.859
149593,23,9.006
149594,25,9.717
149595,31,7.963
149596,35,8.453
149597,34,9.265
149598,17,9.104
149599,26,8.922
149600,41,9.445
149601,41,9.447
149603,2,8.414
149608,18,9.357
149609,12,9.512
149610,18,9.378
149613,7,9.657
149614,7,9.733
149616,18,8.541
149620,18,10.491
149621,18,10.916
149622,21,9.498
149626,19,10.659
149627,29,12.142
149628,34,11.897
149629,37,10.934
149639,3,11.842
149640,3,9.876
149641,5,12.867
149642,5,12.658
149645,5,11.997
149647,12,9.732
149655,15,11.699
149656,19,11.759
149657,16,13.536
149658,14,11.94
149659,16,14.15
149662,46,14.391
150191,56,5.332
150194,28,7.295
150195,36,5.4
150199,16,7.972
150200,14,10.15
150201,14,8.882
150202,13,9.811
150203,48,9.737
150204,48,9.254
150205,55,9.886
150206,52,10.402
150207,50,10.008
150215,44,9.36
150216,42,8.317
150217,42,8.102
150219,36,7.093
150220,57,6.626
150221,57,7.322
150223,80,7.82
150224,70,11.73
150225,62,8.237
150226,60,8.637
150227,59,8.272
150228,59,8.658
150229,55,7.598
150232,98,7.015
150233,85,7.407
150234,89,8.151
150235,89,7.116
150236,95,7.03
150237,96,7.445
150238,88,7.186
150239,86,7.881
150251,100,7.77
150252,98,7.552
150253,91,7.758
150254,94,8.456
150255,98,8.803
150256,94,8.979
150257,91,8.524
150260,100,8.339
150261,100,7.885
150262,100,8.361
150263,100,6.9
150264,100,7.481
150273,87,8.151
150274,100,7.782
150275,83,7.461
150276,56,8.201
150277,95,8.601
150278,91,8.635
150279,96,7.91
150280,92,7.941
150281,86,8.245
150282,94,8.765
150284,24,8.831
150285,60,8.954
150286,54,9.205
150287,69,8.313
150288,66,8.301
150289,63,8.817
150291,55,7.834
150292,55,8.983
150294,95,8.612
150295,50,8.396
150297,71,8.238
150298,49,8.05
150299,49,8.622
150301,74,7.316
150303,32,7.534
150304,38,8.431
150305,22,8.386
150306,28,8.484
150307,47,8.755
150308,40,8.482
150309,27,8.822
150310,39,8.947
150311,32,8.652
150312,45,8.898
150313,14,9.046
150317,2,9.416
150318,39,9.52
150319,51,9.346
150322,15,7.729
150323,12,9.194
150324,15,9.317
150325,13,10.61
150326,19,9.163
150327,22,9.071
150328,33,10.236
150329,14,9.828
150330,14,7.324
150334,26,11.231
150335,21,10.518
150336,28,10.7
150338,16,10.092
150339,16,10.357
150341,29,12.609
150342,34,12.187
150343,39,12.093
150347,3,10.133
150348,3,10.761
150356,4,16.79
150358,8,12.972
150359,14,12.794
150369,35,13.351
150373,17,13.704
150374,18,11.725
150375,18,13.826
150376,16,12.458
150905,58,8.594
150906,57,4.175
150913,21,10.767
150914,14,10.322
150916,16,10.273
150917,16,9.222
150919,58,10.478
150920,50,9.552
150921,50,8.802
150928,78,9.943
150929,46,8.721
150930,46,7.362
150931,42,9.461
150934,49,6.547
150935,44,7.581
150936,58,8.006
150937,56,6.919
150938,67,7.466
150939,66,7.652
150940,62,8.486
150942,54,9.196
150943,61,7.347
150949,73,7.255
150951,88,7.763
150952,88,8.17
150953,74,8.714
150954,74,7.949
150959,96,8.089
150960,75,8.941
150961,75,7.883
150964,98,7.406
150965,98,7.217
150966,93,7.017
150967,88,7.917
150968,94,7.991
150969,89,8.436
150970,89,8.066
150971,91,9.009
150972,99,6.658
150974,99,7.309
150975,97,8.286
150987,96,7.072
150988,91,8.323
150989,96,8.202
150990,86,8.065
150991,85,9.561
150992,97,9.177
150993,100,7.977
150994,86,7.066
150995,91,7.85
150996,85,8.382
150997,77,9.048
150999,89,8.294
151000,50,8.856
151001,73,8.055
151002,79,9.135
151003,81,8.837
151004,58,8.624
151006,67,8.153
151007,67,8.618
151009,43,8.219
151010,48,7.965
151011,71,8.576
151012,71,8.23
151013,41,8.19
151014,43,8.71
151019,38,8.874
151021,58,8.236
151022,58,8.723
151025,61,8.029
151026,61,8.433
151028,73,8.696
151030,44,8.904
151031,31,9.794
151032,41,8.387
151033,41,8.999
151037,12,8.958
151038,22,8.401
151039,27,9.792
151040,26,9.816
151042,33,9.49
151043,26,9.654
151046,11,9.49
151047,11,9.241
151049,38,10.274
151050,38,11.478
151051,15,9.2
151052,34,11.117
151071,9,16.042
151072,7,12.098
151073,9,11.125
151081,30,11.39
151083,35,11.494
151085,21,11.115
151087,17,10.056
151088,17,9.158
151089,18,8.993
151090,16,8.401
151627,14,9.284
151628,8,10.07
151629,28,10.273
151630,15,9.923
151631,24,9.097
151632,24,8.697
151634,49,8.537
151635,49,9.321
151642,78,9.316
151645,79,9.042
151646,76,8.52
151648,44,6.866
151649,44,7.622
151650,57,7.331
151651,60,7.816
151652,60,7.87
151653,68,7.362
151654,66,7.186
151659,64,6.301
151660,64,8.602
151661,66,7.123
151662,65,8.071
151663,63,7.747
151666,73,8.489
151667,73,7.582
151668,66,8.542
151670,94,8.482
151674,75,8.932
151675,75,8.218
151677,74,6.944
151678,98,7.935
151679,97,7.814
151680,89,7.521
151681,89,7.466
151682,94,8.341
151683,93,7.564
151684,89,8.06
151685,99,8.186
151686,99,7.56
151688,98,8.105
151689,89,7.564
151693,98,7.91
151701,96,7.042
151702,96,7.758
151703,93,8.164
151704,89,8.536
151705,87,8.424
151706,94,8.152
151707,92,6.894
151708,90,8.223
151709,88,8.086
151710,86,8.581
151711,78,9.788
151714,43,8.886
151715,81,8.458
151716,65,8.273
151717,65,8.171
151718,78,8.853
151720,68,7.881
151721,51,8.446
151722,55,8.599
151723,43,8.37
151724,47,8.095
151725,44,8.72
151726,51,8.737
151728,42,8.057
151729,41,9.158
151730,46,10.223
151731,32,8.483
151732,32,8.385
151733,37,9.042
151734,40,8.524
151736,35,9.138
151741,39,7.773
151742,63,7.41
151744,25,8.923
151746,67,9.088
151747,67,8.48
151752,26,9.72
151753,26,10.341
151754,27,10.068
151756,33,10.026
151757,25,10.307
151758,28,10.503
151759,28,10.982
151764,31,12.08
151765,61,10.405
151766,61,12.447
151772,19,12.863
151785,6,11.978
151786,6,11.916
151788,16,11.339
151789,16,8.429
152330,14,7.158
152332,21,7.766
152333,21,8.905
152334,21,10.846
152335,22,9.341
152336,22,9.864
152340,40,11.374
152341,40,9.979
152342,26,10.712
152343,26,9.461
152344,26,9.629
152367,60,8.449
152368,61,8.408
152372,63,8.976
152373,60,8.764
152374,60,8.221
152377,65,8.821
152378,78,5.825
152380,69,8.816
152381,73,8.495
152382,82,8.229
152383,81,8.618
152384,86,8.281
152385,88,10.048
152386,89,10.425
152388,83,9.799
152389,83,8.629
152390,73,7.892
152391,67,8.234
152392,84,8.137
152393,95,8.097
152394,85,7.909
152395,87,8.188
152396,95,9.17
152397,94,9.073
152398,94,8.725
152401,100,6.338
152402,99,8.351
152405,96,8.035
152407,93,7.967
152408,88,7.94
152411,99,6.904
152414,89,8.158
152415,88,8.261
152416,97,8.509
152417,85,7.959
152418,91,8.024
152419,98,7.624
152420,52,7.633
152421,91,7.635
152422,99,7.603
152423,92,7.592
152424,91,7.812
152425,87,7.195
152427,71,8.389
152428,74,8.917
152429,87,8.103
152430,56,8.341
152431,64,8.506
152432,78,8.672
152433,77,8.398
152434,75,7.434
152435,65,8.439
152437,51,7.884
152438,52,7.776
152439,35,10.127
152440,64,9.899
152442,42,8.344
152443,40,8.812
152444,46,8.136
152447,70,7.612
152448,44,8.376
152449,58,8.705
152450,44,8.928
152453,60,8.548
152454,45,7.763
152456,35,7.354
152471,36,9.617
152472,36,8.866
152474,78,9.018
152477,39,9.351
152478,38,10.116
152482,56,10.681
152483,49,11.59
152485,19,12.304
152486,19,12.59
152487,21,11.585
152494,15,11.58
152495,15,10.129
152496,15,13.063
152497,15,13.287
152501,5,11.22
152507,42,14.331
152508,42,13.434
152509,43,12.707
152510,18,12.623
152511,18,11.947
153046,21,7.717
153047,21,10.08
153048,28,9.595
153049,20,10.732
153050,21,10.436
153053,20,9.365
153054,32,11.033
153055,40,10.381
153056,22,9.499
153057,26,10.844
153058,33,8.266
153059,43,8.009
153066,42,8.875
153074,65,8.55
153075,55,8.998
153076,56,9.953
153077,65,9.169
153078,57,7.226
153079,57,8.425
153080,57,8.642
153081,80,9.443
153082,87,8.24
153084,54,8.086
153086,80,9.32
153087,85,8.751
153088,65,7.928
153089,56,7.788
153090,58,8.75
153091,72,7.827
153092,79,7.553
153094,74,8.914
153095,86,9.845
153096,90,8.909
153097,84,9.345
153098,86,9.224
153099,87,9.858
153100,84,9.129
153101,81,10.041
153102,78,9.22
153103,79,8.729
153104,73,8.297
153105,81,7.516
153106,91,8.731
153107,84,8.357
153108,95,8.542
153109,99,9.121
153110,93,8.357
153111,93,8.477
153112,88,8.001
153113,92,8.457
153115,100,6.921
153116,100,8.107
153117,90,8.449
153118,100,8.34
153119,95,7.719
153120,98,8.209
153121,94,7.51
153122,97,8.308
153129,89,6.565
153130,97,8.359
153131,93,8.204
153132,85,7.61
153133,92,7.922
153135,93,7.982
153137,87,7.861
153138,88,7.751
153139,94,8.579
153140,62,8.543
153141,73,8.865
153142,68,8.003
153143,65,7.351
153144,61,7.505
153145,69,7.811
153146,85,8.653
153147,49,8.556
153148,75,8.053
153149,75,8.192
153150,47,7.903
153151,50,7.809
153152,50,8.011
153153,46,9.936
153154,45,11.702
153155,40,7.699
153156,45,8.167
153161,28,8.544
153162,43,8.191
153163,85,7.975
153164,46,9.136
153165,58,7.649
153166,64,8.959
153168,62,7.85
153169,59,6.878
153170,77,6.84
153190,18,10.057
153193,38,10.404
153194,38,12.249
153195,51,10.448
153196,30,10.158
153197,30,12.779
153198,33,12.664
153199,19,13.653
153200,19,12.781
153208,15,10.03
153209,20,14.421
153210,10,11.472
153211,11,12.076
153215,6,10.371
153220,11,16.748
153221,9,11.267
153222,42,14.845
153223,43,13.202
153224,18,13.519
153225,18,12.742
153754,4,6.02
153755,4,10.58
153759,11,9.122
153760,12,10.052
153761,22,9.554
153762,22,9.672
153763,9,9.825
153764,16,11.365
153767,23,10.14
153768,23,9.122
153769,21,10.161
153770,27,8.354
153771,27,9.666
153772,14,9.393
153773,27,7.03
153774,27,8.542
153777,56,13.843
153780,37,8.234
153782,58,8.241
153788,58,8.619
153789,87,8.926
153790,55,8.368
153791,65,8.92
153792,55,9.208
153793,49,8.3
153794,80,7.945
153795,57,6.27
153796,50,7.022
153797,57,8.141
153798,56,7.66
153799,57,7.938
153800,58,8.848
153801,72,8.432
153802,58,8.235
153803,68,8.642
153805,67,8.335
153808,72,9.178
153809,91,9.242
153812,51,8.299
153813,84,9.688
153814,77,8.244
153815,91,7.642
153816,86,8.232
153817,83,8.488
153818,90,8.964
153819,91,8.304
153820,89,7.305
153821,88,8.752
153822,87,8.378
153823,94,8.284
153824,96,8.751
153825,92,9.587
153826,90,9.25
153827,89,8.412
153828,73,13.241
153829,97,7.707
153830,90,8.336
153832,99,6.997
153833,100,8.688
153834,99,8.211
153835,96,8.715
153836,96,7.914
153842,84,7.092
153843,84,7.661
153844,97,7.683
153845,97,8.118
153846,98,8.368
153847,98,6.852
153848,88,8.009
153849,94,7.649
153851,90,8.598
153852,89,8.537
153853,89,8.574
153854,52,7.26
153855,80,8.432
153856,61,8.361
153857,77,8.519
153859,69,7.971
153860,67,8.4
153861,66,8.197
153862,82,9.429
153864,46,7.905
153866,47,8.591
153867,44,9.07
153868,72,8.294
153869,56,7.855
153870,45,7.991
153871,43,7.966
153876,66,7.838
153877,65,8.373
153878,46,8.088
153879,49,8.235
153881,62,9.247
153882,59,8.618
153883,59,5.533
153884,82,6.072
153903,37,9.627
153908,45,11.548
153909,44,12.454
153910,46,13.277
153911,27,13.846
153912,29,12.404
153913,27,12.945
153925,11,17.811
153935,4,13.739
153936,12,12.178
153937,10,10.445
153940,5,13.305
153941,5,14.878
154472,9,8.005
154475,11,8.98
154476,13,9.565
154477,20,9.396
154478,15,10.583
154482,18,10.134
154483,19,9.652
154484,19,9.505
154485,16,9.718
154486,15,9.938
154487,25,7.472
154488,27,8.521
154489,45,8.998
154490,40,10.325
154491,38,10.364
154502,65,9.002
154503,43,7.949
154504,43,7.255
154507,62,5.542
154508,60,6.86
154509,60,6.831
154512,68,7.216
154516,54,8.321
154517,68,8.566
154521,81,8.642
154522,75,8.299
154523,88,8.706
154524,78,8.393
154525,82,9.849
154526,69,8.235
154527,72,8.477
154528,63,8.893
154529,90,8.174
154530,77,7.697
154531,12,8.535
154532,90,8.483
154534,85,9.327
154535,82,8.878
154536,81,8.358
154537,97,9.181
154538,93,7.601
154539,96,8.189
154540,82,8.575
154541,86,8.658
154542,95,7.875
154543,96,7.099
154544,99,7.695
154545,86,7.779
154546,100,7.367
154547,99,7.773
154548,98,8.049
154560,96,7.957
154561,100,6.869
154562,100,8.224
154563,86,7.373
154564,100,8.777
154565,83,8.694
154566,89,9.151
154567,89,8.553
154569,84,7.755
154570,87,7.718
154573,53,8.55
154574,51,8.263
154575,74,7.874
154576,88,8.072
154577,63,7.743
154578,52,8.094
154579,51,8.693
154580,51,8.088
154581,54,8.0
154582,100,7.814
154583,56,7.758
154584,56,7.945
154585,76,7.35
154589,40,7.857
154590,40,7.922
154591,33,7.91
154592,37,7.863
154593,43,7.81
154594,42,8.175
154620,20,10.88
154622,37,11.98
154624,26,11.983
154625,26,13.212
154627,27,12.07
154637,18,17.023
154638,18,15.324
154648,9,12.489
154649,6,10.761
154650,4,11.645
154651,19,12.354
154652,19,12.873
154653,20,13.93
154654,20,13.58
154655,25,12.818
154656,6,13.435
155186,9,9.873
155191,12,10.313
155194,21,9.864
155195,21,10.71
155197,19,9.363
155198,19,8.726
155199,20,8.786
155200,15,7.988
155202,48,8.56
155203,32,8.433
155204,26,9.568
155205,43,9.48
155215,65,6.748
155216,41,8.106
155217,41,8.116
155218,43,7.377
155219,67,8.224
155226,68,7.96
155227,60,8.979
155228,60,8.791
155230,76,8.19
155231,78,8.119
155233,100,7.599
155234,100,6.968
155235,85,8.754
155236,70,8.474
155237,69,8.649
155238,78,7.926
155239,82,9.259
155240,82,7.945
155241,67,8.102
155242,63,8.074
155244,97,7.767
155245,69,8.376
155246,83,8.583
155248,82,8.826
155249,90,10.29
155250,87,9.232
155251,93,8.902
155252,87,8.296
155253,91,8.604
155254,94,8.399
155255,95,9.418
155256,92,7.535
155258,98,8.144
155259,86,8.369
155260,94,7.764
155261,89,7.286
155262,94,7.94
155263,94,8.16
155264,95,7.928
155266,100,7.629
155270,99,7.467
155271,95,8.232
155272,95,8.194
155273,99,8.27
155274,99,8.491
155276,89,7.808
155277,92,7.795
155279,83,7.595
155280,89,7.984
155281,58,8.121
155282,73,7.374
155283,90,7.852
155284,87,7.848
155285,87,8.225
155286,60,8.372
155287,57,7.179
155288,57,7.923
155289,57,7.752
155291,53,8.076
155292,52,8.066
155293,19,9.023
155294,54,8.336
155297,84,6.012
155298,64,5.49
155303,40,7.562
155304,40,8.556
155305,46,7.531
155306,37,8.14
155307,49,7.762
155308,42,8.137
155309,47,8.897
155352,16,12.092
155353,16,13.821
155360,32,11.25
155361,32,9.134
155364,8,11.894
155367,8,14.12
155369,24,13.433
155370,4,12.482
155371,7,11.68
155893,8,12.906
155894,5,11.746
155905,10,10.559
155908,21,9.784
155909,21,9.841
155916,32,8.117
155917,26,8.757
155918,26,10.084
155940,91,8.297
155941,60,8.852
155942,82,9.163
155944,67,8.411
155945,67,8.815
155946,83,8.329
155947,86,7.768
155948,89,7.943
155950,77,8.11
155951,71,7.777
155952,70,9.508
155953,70,10.853
155954,79,8.859
155955,82,7.692
155956,76,7.58
155957,79,7.793
155959,75,7.968
155960,80,8.809
155961,84,8.713
155962,86,8.478
155963,86,9.067
155964,82,7.872
155965,91,8.242
155966,87,8.694
155967,90,9.282
155968,87,9.172
155969,97,8.83
155970,60,8.372
155971,90,8.06
155972,92,7.345
155973,92,7.851
155974,98,7.63
155975,91,8.137
155976,96,6.841
155977,96,7.704
155978,95,7.676
155979,97,7.106
155983,98,7.773
155984,94,8.956
155985,99,8.647
155986,96,8.632
155987,100,7.883
155988,100,11.245
155990,92,8.078
155991,97,7.648
155993,89,8.213
155994,89,7.847
155995,58,7.968
155996,73,8.368
155997,94,8.145
155998,81,7.697
155999,61,8.313
156000,52,7.725
156001,60,7.901
156006,55,7.345
156008,58,7.079
156009,60,7.238
156017,85,7.034
156018,86,7.391
156019,38,6.975
156020,52,7.999
156021,36,8.41
156027,65,8.02
156066,38,12.236
156072,5,11.245
156074,32,8.017
156078,4,10.676
156079,3,11.548
156082,11,13.935
156083,14,14.797
156084,6,13.571
156086,10,17.167
156609,6,11.518
156654,91,8.682
156655,91,8.514
156658,96,7.999
156659,65,8.874
156661,89,7.59
156662,89,7.557
156664,80,8.157
156665,75,8.563
156666,74,9.841
156667,69,10.076
156668,58,8.878
156669,69,6.742
156670,77,8.101
156671,75,7.165
156674,51,7.572
156678,79,7.308
156679,85,7.735
156680,85,8.418
156683,34,9.168
156684,93,8.797
156685,93,8.038
156686,93,8.235
156687,95,7.634
156689,95,6.466
156690,99,7.435
156691,99,6.24
156692,99,6.912
156693,100,6.621
156697,100,8.084
156698,94,8.43
156699,99,7.832
156700,99,8.028
156702,97,7.446
156703,97,8.396
156704,77,7.749
156705,100,7.708
156706,100,7.717
156707,77,7.731
156710,83,7.802
156711,86,8.258
156712,90,7.387
156713,54,7.797
156714,59,7.634
156715,60,7.351
156716,53,7.936
156722,66,6.465
156723,47,7.328
156730,79,6.177
156731,86,7.093
156732,88,6.463
156736,48,8.231
156737,48,8.415
156741,65,8.516
156793,28,11.658
156796,10,13.542
157367,91,8.444
157369,67,9.086
157370,67,7.838
157373,62,8.033
157375,82,8.103
157376,87,7.192
157378,74,8.888
157379,72,8.79
157381,67,7.692
157382,52,7.997
157383,86,7.295
157394,90,8.472
157395,78,7.742
157397,82,8.158
157398,90,8.364
157399,85,8.602
157400,85,7.508
157403,93,7.5
157404,95,6.327
157405,95,7.423
157406,98,7.334
157413,92,7.575
157414,93,8.369
157415,98,8.638
157416,93,8.281
157418,99,7.745
157419,95,7.633
157420,100,7.961
157421,95,7.324
157422,87,7.713
157424,65,9.241
157425,87,8.707
157426,81,8.194
157427,75,7.846
157428,35,7.784
157429,57,6.983
157436,64,7.292
157437,56,7.605
157445,100,5.632
157446,100,5.932
157450,48,7.894
157451,48,6.959
157500,7,11.774
157501,7,12.066
157509,5,11.468
157510,5,12.335
157514,3,11.375
158049,83,13.952
158057,11,11.682
158059,33,9.029
158060,32,9.281
158061,32,9.712
158067,37,8.239
158084,73,8.629
158085,66,8.069
158086,67,8.775
158089,69,7.431
158090,72,7.187
158091,72,8.065
158092,62,8.349
158093,60,8.575
158094,68,6.789
158095,80,6.992
158096,67,8.007
158108,91,8.942
158109,90,7.438
158111,82,7.621
158112,91,7.518
158113,87,8.64
158114,88,8.043
158115,94,8.132
158117,92,7.741
158118,95,7.081
158119,95,7.916
158122,100,7.282
158123,99,8.898
158124,96,7.654
158127,99,8.478
158128,99,8.035
158129,99,8.413
158130,95,8.643
158131,97,8.475
158132,100,8.056
158133,96,7.968
158134,85,7.684
158135,80,8.148
158136,84,7.842
158137,85,7.988
158138,87,8.081
158139,81,7.901
158140,76,8.191
158141,73,8.313
158142,73,8.726
158149,53,8.465
158150,50,8.233
158151,58,7.761
158160,100,6.141
158161,95,5.624
158164,64,7.003
158167,71,7.968
158168,70,7.253
158214,7,9.99
158220,6,13.59
158221,6,12.408
158228,55,12.589
158749,3,10.975
158769,12,8.196
158771,13,12.013
158772,15,8.746
158773,27,8.415
158780,72,8.735
158798,81,9.031
158799,81,9.163
158801,76,6.759
158802,75,7.777
158803,83,7.8
158804,72,7.614
158805,67,8.858
158806,84,8.728
158808,60,7.62
158809,80,8.333
158811,95,5.391
158812,71,5.631
158814,80,6.562
158815,80,7.121
158817,86,5.503
158818,71,5.349
158819,85,4.76
158822,91,6.892
158823,71,8.009
158826,92,7.673
158827,93,8.521
158828,75,8.707
158829,82,6.598
158830,85,7.449
158831,99,8.077
158835,97,8.133
158836,98,7.728
158837,97,7.439
158839,99,8.811
158840,93,7.389
158841,95,8.064
158842,92,8.029
158843,96,7.607
158844,95,7.426
158845,97,6.902
158846,100,8.262
158847,96,8.135
158848,100,8.297
158849,88,8.446
158850,85,7.823
158851,85,7.497
158852,94,9.0
158853,76,7.661
158854,76,8.176
158855,79,7.79
158856,54,7.191
158858,73,6.278
158862,62,7.994
158863,63,7.705
158864,35,8.231
158865,53,7.662
158891,22,8.156
158893,24,9.92
158894,19,8.15
158926,5,11.808
158927,5,12.158
158934,6,10.967
158935,6,10.55
158941,2,16.432
158942,9,12.153
159459,4,11.811
159463,3,8.479
159483,12,8.725
159485,28,7.573
159487,27,7.415
159518,67,5.529
159519,67,6.202
159521,80,8.397
159522,77,7.435
159523,80,8.161
159525,81,6.284
159526,85,7.038
159527,93,7.587
159528,64,7.421
159529,93,6.559
159531,100,6.598
159532,85,6.454
159533,76,6.535
159534,70,7.201
159535,76,7.325
159536,76,7.397
159537,73,6.738
159538,67,9.081
159539,73,8.854
159540,65,8.158
159541,74,8.438
159542,71,7.831
159543,87,7.098
159544,83,7.512
159549,94,6.38
159550,99,6.312
159551,99,6.14
159553,89,8.115
159554,95,9.51
159555,94,7.943
159556,97,7.323
159557,97,7.806
159558,98,8.274
159560,92,9.348
159561,61,8.25
159562,80,8.332
159563,85,7.893
159564,86,6.158
159566,84,6.683
159567,93,7.455
159569,60,7.68
159570,54,7.852
159571,37,6.962
159572,55,6.621
159574,84,6.558
159576,60,8.798
159577,61,8.278
159578,54,8.725
159579,49,7.802
159605,23,7.535
159606,33,9.922
159607,24,9.88
159608,19,9.457
159655,2,12.706
160171,1,11.351
160172,2,11.886
160173,2,11.244
160177,3,9.291
160224,84,7.486
160225,84,6.647
160229,87,8.027
160234,87,8.717
160235,80,8.802
160238,69,8.063
160239,89,7.897
160240,77,7.699
160242,71,9.345
160243,86,6.529
160244,86,7.377
160246,71,7.285
160249,85,7.502
160250,79,7.51
160251,74,6.733
160252,64,7.682
160253,72,8.406
160254,77,8.18
160255,70,8.392
160256,69,7.484
160257,70,7.62
160258,99,7.512
160259,98,8.053
160262,98,6.582
160263,97,7.3
160264,95,7.477
160267,85,8.223
