fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count
126048,47,2,0,3,2,2,6,2,43,4,0
126049,45,2,0,3,2,2,6,2,41,3,0
126050,47,1,0,3,2,1,8,2,43,3,0
126051,46,1,0,3,2,1,8,2,43,3,0
126052,46,1,0,3,2,0,8,2,44,4,0
126053,40,1,0,2,2,0,7,2,44,4,0
126054,38,1,0,2,2,0,7,2,42,3,0
126055,39,1,0,4,2,0,8,2,38,3,0
126056,40,1,0,4,2,0,8,2,37,3,0
126057,45,1,0,4,2,0,9,2,37,3,0
126058,50,1,0,4,3,0,9,2,38,3,0
126059,50,1,0,3,3,0,9,3,37,3,0
126060,49,2,0,3,2,0,9,3,36,2,0
126061,50,2,0,3,2,0,9,3,38,2,0
126062,49,1,0,3,2,1,9,3,39,2,0
126063,44,1,0,2,2,1,8,3,36,2,0
126064,43,1,0,2,2,1,6,3,32,2,0
126065,44,1,0,3,2,1,6,3,40,1,0
126066,45,1,0,3,1,1,6,3,39,1,0
126067,43,1,0,3,1,1,6,3,39,1,0
126068,42,1,0,3,1,1,4,3,43,2,0
126069,42,1,0,3,1,1,4,2,42,2,0
126070,42,1,0,4,2,1,3,2,43,2,0
126071,39,1,0,4,2,2,3,2,46,1,0
126072,36,1,0,4,2,3,6,1,44,1,0
126073,35,1,0,4,2,3,6,1,46,1,0
126074,31,1,0,4,1,3,5,2,50,1,0
126075,26,1,0,4,1,3,4,2,47,1,0
126076,26,1,0,2,1,3,5,2,48,1,0
126077,26,1,0,2,1,3,5,2,50,2,0
126078,27,1,0,2,0,3,5,2,50,2,0
126079,27,1,0,2,0,3,5,2,50,3,0
126080,24,1,0,2,0,3,6,1,47,3,0
126081,18,1,0,2,0,3,6,1,47,4,0
126082,16,1,0,2,0,3,6,1,41,3,0
126083,16,0,0,2,0,3,6,1,41,3,0
126084,16,0,0,2,0,3,6,1,38,3,0
126085,16,0,0,2,0,2,5,1,36,3,0
126086,16,0,0,2,0,2,5,1,38,3,0
126087,16,0,0,2,0,2,5,1,42,4,0
126088,15,0,0,1,0,2,5,1,42,4,0
126089,15,0,0,1,0,2,5,1,36,4,0
126090,13,0,0,1,0,2,4,1,36,4,0
126091,11,0,0,1,0,2,3,1,36,3,0
126092,9,0,0,1,0,2,3,1,32,3,0
126093,8,0,0,0,0,2,2,1,28,3,0
126094,7,0,0,0,0,2,2,2,26,3,0
126614,0,0,0,0,0,0,0,0,7,0,0
126615,1,0,0,0,0,0,0,0,9,0,0
126616,1,0,0,0,1,0,0,0,11,0,0
126617,1,0,0,0,1,0,0,0,12,0,0
126618,1,0,0,0,1,1,0,0,13,0,0
126619,1,0,0,0,1,1,1,0,15,0,0
126620,1,0,0,0,1,1,2,0,15,0,0
126621,1,0,0,0,2,1,2,0,19,0,0
126622,3,0,0,1,2,1,3,1,23,0,0
126623,3,0,0,2,2,1,3,1,25,0,0
126624,5,0,0,2,2,1,3,1,26,0,0
126625,5,0,0,2,2,1,3,1,27,0,0
126626,6,0,0,2,2,1,4,1,28,0,0
126627,7,0,0,2,3,1,4,1,29,1,0
126628,8,0,0,2,3,1,4,1,29,1,0
126629,8,0,0,3,2,1,4,1,32,1,0
126630,11,0,0,4,3,1,4,1,35,1,0
126631,12,0,0,5,3,1,4,1,40,1,0
126632,12,0,0,5,1,1,4,1,42,1,0
126633,14,0,0,6,1,1,4,1,43,2,0
126634,14,0,0,6,1,1,6,2,44,3,0
126635,15,0,0,6,1,1,6,3,43,3,1
126636,16,0,0,6,1,1,6,4,44,3,1
126637,17,0,0,6,1,1,6,5,38,3,1
126638,18,0,2,7,1,1,7,7,38,3,1
126639,18,0,2,9,1,1,7,10,38,3,1
126640,18,0,2,10,2,0,8,10,35,3,1
126641,19,0,2,10,2,0,7,10,33,4,1
126642,23,0,2,8,2,0,7,10,33,4,1
126643,24,0,2,8,2,0,7,10,33,4,1
126644,28,0,1,9,2,0,7,10,35,4,1
126645,28,0,1,9,2,0,7,9,38,4,1
126646,28,0,1,10,2,1,7,9,40,5,1
126647,29,0,1,10,2,1,7,8,44,5,1
126648,33,0,1,10,2,1,6,8,48,4,1
126649,32,0,1,10,2,1,6,8,48,4,1
126650,35,0,1,9,2,1,6,7,50,5,1
126651,40,0,1,7,2,1,7,7,51,5,1
126652,40,0,1,5,2,1,7,6,50,3,1
126653,42,0,1,5,1,2,7,6,51,4,2
126654,43,0,1,4,1,2,7,5,54,4,1
126655,44,0,1,3,1,2,7,5,55,4,1
126656,46,0,1,4,0,2,6,5,55,5,1
126657,44,0,1,6,0,2,7,4,56,5,1
126658,48,0,1,6,0,3,7,4,56,5,1
126659,52,1,1,7,0,3,7,4,61,5,1
126660,58,1,1,9,1,3,7,4,72,6,1
126661,64,3,1,10,1,3,8,2,80,8,2
126662,67,3,1,14,2,3,6,1,83,8,2
126663,67,3,1,17,5,2,8,0,91,10,2
126664,67,3,1,17,8,3,9,0,97,9,2
126665,64,3,1,17,11,6,9,0,100,12,2
126666,63,3,1,19,11,6,8,0,97,12,2
126667,64,5,2,19,11,7,8,0,95,14,2
126668,68,5,2,21,11,9,8,0,94,16,2
126669,66,5,2,20,11,12,9,0,100,16,2
126670,71,5,2,20,11,22,8,0,106,16,1
126671,72,5,3,21,11,23,9,0,108,18,1
126672,68,3,4,24,12,25,9,0,107,19,1
126673,68,3,4,27,11,25,9,1,106,20,1
126674,67,3,4,27,11,25,9,1,108,19,1
126675,64,3,4,29,12,25,8,1,107,17,1
126676,59,2,4,29,11,23,7,1,103,19,1
126677,60,2,4,30,11,23,7,1,102,19,1
126678,61,2,4,30,13,23,7,1,99,19,1
126679,64,2,4,28,12,24,7,1,97,19,1
126680,69,1,4,24,12,24,6,1,96,18,1
126681,67,1,3,21,13,23,7,1,91,16,1
126682,64,1,3,22,13,23,7,1,85,17,1
126683,63,1,5,21,13,23,6,1,78,17,1
126684,57,1,5,16,15,26,6,2,76,15,1
126685,58,1,5,15,16,27,5,2,73,16,0
126686,58,1,4,16,14,28,4,2,75,13,0
126687,60,1,3,17,14,26,4,2,77,12,0
126688,64,1,3,18,16,25,5,3,76,11,0
126689,69,1,3,21,16,25,5,3,78,19,0
126690,69,1,3,23,17,25,5,3,81,20,0
126691,70,2,3,26,18,26,6,3,81,20,0
126692,78,6,4,28,19,26,8,3,84,20,0
126693,80,6,4,31,18,22,8,3,79,20,0
126694,84,7,4,33,18,11,8,3,85,18,0
126695,86,7,4,38,17,11,10,3,85,17,1
126696,95,7,4,39,16,9,10,2,88,18,2
126697,103,7,4,42,16,10,10,3,90,17,2
126698,107,7,3,41,17,10,9,3,90,18,2
126699,110,7,3,40,15,10,10,3,93,19,2
126700,111,7,3,40,15,10,10,4,98,19,2
126701,121,8,3,42,13,10,10,4,105,20,2
126702,121,8,3,39,14,8,11,4,107,20,2
126703,126,9,3,41,18,9,11,4,107,22,2
126704,130,11,3,41,19,8,11,5,107,22,2
126705,127,13,2,44,19,8,10,5,108,22,2
126706,127,12,2,39,18,9,11,5,116,21,2
126707,125,12,3,44,17,8,11,6,120,22,2
126708,128,13,3,48,14,8,12,6,124,26,2
126709,132,13,3,48,14,8,11,6,129,26,2
126710,126,12,3,46,14,10,11,6,125,26,0
126711,123,12,3,47,14,11,12,6,127,24,0
126712,127,12,3,47,9,12,8,6,124,15,0
126713,130,10,3,48,9,13,7,6,126,15,0
126714,132,10,3,50,13,11,9,6,133,15,0
126715,132,10,3,45,13,11,7,5,129,16,0
126716,132,8,3,41,13,11,7,5,134,16,0
126717,128,7,3,37,14,11,7,5,127,22,0
126718,130,6,3,35,14,10,8,4,130,23,0
126719,124,5,3,33,14,9,9,4,129,23,0
126720,125,5,3,34,14,9,9,2,125,22,0
126721,124,4,3,34,14,9,9,2,122,23,0
126722,132,4,4,29,14,9,9,2,119,19,0
126723,138,4,2,27,14,8,8,2,121,22,0
126724,137,5,2,25,15,7,8,3,117,23,0
126725,140,6,2,25,15,6,8,2,114,23,0
126726,135,7,3,26,7,5,6,2,110,22,0
126727,125,7,5,22,7,5,6,2,103,20,0
126728,126,8,5,22,7,5,5,2,101,19,0
126729,130,9,4,19,7,4,4,2,92,19,0
126730,128,10,4,16,6,5,5,3,87,17,0
126731,125,9,4,16,7,5,5,3,83,15,0
126732,117,8,4,16,10,5,4,3,74,10,0
126733,111,7,4,17,11,4,5,3,70,10,0
126734,108,6,4,15,12,2,5,3,67,10,0
126735,110,4,4,13,12,2,6,3,62,10,0
126736,116,6,4,15,12,2,6,3,63,10,1
126737,121,8,4,16,12,2,7,3,60,6,1
126738,122,8,4,15,12,3,7,3,57,5,1
126739,125,8,3,15,11,5,7,4,55,6,0
126740,127,10,3,13,10,5,9,4,53,2,0
126741,135,10,3,12,8,6,9,4,55,2,0
126742,137,11,3,11,8,7,10,4,54,2,0
126743,140,12,3,13,8,7,9,3,54,2,0
126744,134,9,4,10,8,8,12,3,52,3,0
126745,125,9,3,6,9,7,12,3,55,3,0
126746,115,7,3,6,9,7,12,3,49,4,0
126747,111,7,2,6,9,7,11,3,48,4,0
126748,108,6,2,7,8,7,11,3,51,4,0
126749,105,6,2,6,5,7,11,2,52,4,0
126750,106,6,1,6,4,7,10,2,53,4,0
126751,106,6,1,6,3,7,11,2,54,4,0
126752,104,6,0,6,3,7,11,3,56,4,0
126753,100,6,0,6,2,5,11,3,52,4,0
126754,100,6,0,6,3,4,11,3,52,4,0
126755,92,6,0,6,2,3,9,2,53,4,0
126756,87,6,0,5,2,2,8,2,53,4,0
126757,80,5,0,6,2,2,7,2,50,4,0
126758,70,2,0,5,2,2,6,2,47,4,0
126759,65,2,0,5,2,2,7,2,45,4,0
126760,57,2,0,3,2,2,8,3,45,4,0
126761,49,2,0,3,2,2,7,3,46,4,0
126762,45,2,0,3,2,2,6,3,48,4,0
126763,45,2,0,3,2,2,6,2,46,3,0
126764,47,3,0,3,2,1,7,2,42,3,0
126765,49,1,0,3,2,1,7,2,45,4,0
126766,47,1,0,3,2,0,8,2,43,4,0
126767,42,1,0,2,2,0,7,2,41,4,0
126768,38,1,0,2,2,0,7,2,38,3,0
126769,38,1,0,4,2,0,7,2,38,3,0
126770,40,1,0,4,2,0,9,2,38,3,0
126771,45,1,0,4,3,0,9,3,38,3,0
126772,49,1,0,4,3,0,9,3,39,3,0
126773,48,1,0,4,3,0,9,3,35,3,0
126774,48,1,0,3,3,0,9,3,34,2,0
126775,48,2,0,3,2,0,8,3,34,2,0
126776,48,2,0,3,2,1,7,3,37,2,0
126777,46,2,0,2,2,1,7,3,36,2,0
126778,43,1,0,2,2,1,6,3,35,2,0
126779,44,1,0,3,2,1,6,3,38,1,0
126780,46,1,0,3,2,1,6,3,40,1,0
126781,43,1,0,3,2,1,6,3,40,2,0
126782,42,1,0,3,2,1,5,3,42,2,0
126783,42,1,0,3,3,1,4,3,43,2,0
126784,42,1,0,4,3,1,3,2,43,2,0
126785,41,1,0,4,3,2,3,2,48,2,0
126786,37,1,0,4,3,2,4,2,47,1,0
126787,33,1,0,4,3,3,5,1,51,1,0
126788,28,1,0,4,3,3,4,2,50,1,0
126789,25,1,0,4,3,3,4,2,46,1,0
126790,25,1,0,4,2,3,5,2,49,2,0
126791,26,1,0,2,1,3,5,2,50,2,0
126792,27,1,0,2,0,3,5,2,51,2,0
126793,27,1,0,2,0,3,5,2,51,3,0
126794,22,1,0,2,0,3,6,1,52,4,0
126795,19,1,0,2,0,3,6,1,52,4,0
126796,16,1,0,2,0,3,6,1,48,4,0
126797,16,0,0,2,0,3,6,1,44,3,0
126798,16,0,0,2,0,3,6,1,41,3,0
126799,17,0,0,2,0,2,5,1,44,4,0
126800,17,0,0,2,0,2,5,1,46,4,0
126801,16,0,0,3,0,2,5,1,48,4,0
126802,16,0,0,2,0,2,5,1,45,4,0
126803,16,0,0,2,0,2,4,1,40,4,0
126804,15,0,0,1,0,2,3,1,41,4,0
126805,14,0,0,1,0,2,3,1,41,4,0
126806,12,0,0,1,0,2,3,3,35,4,0
126807,11,0,0,0,0,2,2,3,30,3,0
126808,11,0,0,0,0,2,2,3,34,3,0
127329,1,0,0,0,1,0,0,0,9,0,0
127330,1,0,0,0,1,0,0,0,10,0,0
127331,1,0,0,0,1,1,0,0,13,0,0
127332,1,0,0,0,1,1,0,0,13,0,0
127333,1,0,0,0,1,1,1,0,14,0,0
127334,1,0,0,0,1,1,1,0,16,0,0
127335,1,0,0,1,1,1,3,0,19,0,0
127336,3,0,0,2,1,1,3,1,23,0,0
127337,4,0,0,2,1,1,3,1,22,0,0
127338,5,0,0,2,2,1,3,1,25,0,0
127339,6,0,0,2,2,1,3,1,25,0,0
127340,6,0,0,2,2,1,4,1,26,0,0
127341,6,0,0,2,2,1,4,1,27,1,0
127342,8,0,0,2,2,1,4,1,27,1,0
127343,10,0,0,3,1,1,4,1,27,1,0
127344,11,0,0,3,2,1,4,1,31,1,0
127345,12,0,0,5,2,1,4,1,37,1,0
127346,12,0,0,5,2,1,4,1,37,1,0
127347,14,0,0,5,1,1,4,2,40,3,0
127348,14,0,0,6,1,1,6,3,41,3,0
127349,14,0,0,6,1,1,6,4,41,3,1
127350,14,0,1,6,1,1,6,5,40,3,1
127351,16,0,2,6,1,1,6,6,39,3,1
127352,17,0,2,7,1,1,7,7,36,3,1
127353,18,0,2,7,2,1,8,9,36,3,1
127354,18,0,2,7,2,1,8,9,33,4,1
127355,20,0,2,8,2,0,8,10,35,4,1
127356,22,0,2,10,2,0,7,10,32,4,1
127357,23,0,2,8,2,0,7,10,31,4,1
127358,25,0,2,9,2,0,7,10,38,4,1
127359,28,0,2,10,2,1,7,9,41,5,1
127360,28,0,2,10,2,1,8,9,41,5,1
127361,28,0,1,9,2,1,8,9,43,5,1
127362,32,0,1,9,2,1,7,9,48,4,1
127363,35,0,1,7,2,1,7,7,48,4,1
127364,33,0,1,7,2,1,8,7,51,4,1
127365,40,0,1,6,2,1,7,6,52,5,1
127366,42,0,1,5,2,1,8,6,54,6,1
127367,43,0,1,4,1,2,8,6,56,4,0
127368,45,0,1,4,1,2,8,6,55,4,1
127369,45,0,1,4,1,2,9,5,55,4,1
127370,47,0,1,4,1,2,8,5,59,5,1
127371,48,0,1,6,0,2,7,4,60,5,1
127372,49,0,1,6,0,3,7,4,61,5,1
127373,53,2,1,8,0,3,7,4,66,6,1
127374,58,3,2,11,1,3,7,4,77,8,1
127375,66,3,1,11,3,3,8,2,84,8,2
127376,71,3,1,13,5,3,8,0,87,8,2
127377,73,3,1,20,6,4,9,0,92,10,2
127378,71,4,1,19,9,4,9,0,95,9,2
127379,70,5,1,20,9,6,8,0,101,13,2
127380,67,5,1,20,11,8,8,0,99,15,2
127381,72,5,1,21,11,8,8,0,99,16,2
127382,72,5,2,24,11,8,9,0,99,17,2
127383,71,5,2,24,11,11,9,0,104,16,1
127384,73,5,3,27,11,23,9,0,109,17,1
127385,74,5,4,28,11,24,9,0,109,18,1
127386,70,5,4,29,12,26,9,0,111,19,1
127387,65,5,4,29,12,25,9,1,103,19,1
127388,62,4,4,30,12,25,8,1,106,19,1
127389,62,3,4,30,11,25,7,1,107,19,1
127390,61,3,4,29,12,25,7,1,105,20,1
127391,61,3,4,30,13,24,7,1,103,19,1
127392,62,2,4,28,13,24,7,1,99,18,1
127393,65,2,4,29,15,24,7,1,95,19,1
127394,69,2,4,29,15,24,7,1,90,19,1
127395,72,1,3,25,15,23,7,1,89,19,1
127396,69,2,3,23,14,23,7,1,83,17,1
127397,65,1,4,22,14,23,6,2,80,15,1
127398,59,1,5,18,16,27,5,2,78,16,1
127399,60,1,5,16,16,28,5,2,77,14,0
127400,60,1,4,17,14,26,4,2,77,13,0
127401,60,1,5,21,14,27,4,3,79,12,0
127402,63,1,4,21,12,26,5,3,80,11,0
127403,64,1,5,21,17,25,6,3,83,20,0
127404,67,2,5,25,18,25,8,3,81,21,0
127405,71,4,5,27,19,27,9,5,85,20,0
127406,82,6,5,31,19,26,9,5,84,19,0
127407,88,6,5,31,19,17,9,6,84,20,0
127408,97,7,5,35,19,12,9,6,86,21,1
127409,95,7,6,39,17,12,10,6,90,19,2
127410,97,7,6,43,16,11,11,5,94,18,2
127411,103,7,5,43,18,11,11,6,96,17,2
127412,109,7,5,42,20,11,10,6,96,18,2
127413,112,7,4,42,18,11,10,6,97,19,2
127414,118,8,4,43,19,11,11,5,101,20,2
127415,125,8,3,42,18,10,10,5,104,20,2
127416,127,8,3,43,17,11,10,7,106,20,2
127417,128,10,3,41,22,9,11,8,111,23,2
127418,133,12,3,43,20,8,14,9,110,23,2
127419,137,13,3,44,19,9,13,9,113,23,2
127420,133,13,3,51,16,8,14,7,119,22,2
127421,133,14,3,50,15,8,12,6,127,23,2
127422,132,13,3,48,15,8,12,6,128,26,2
127423,135,13,3,49,14,8,11,6,128,26,2
127424,132,13,3,46,14,11,13,6,128,27,2
127425,131,12,3,48,14,11,13,6,133,23,1
127426,129,12,3,49,12,13,12,6,132,16,0
127427,138,11,3,48,14,13,10,6,133,15,0
127428,138,10,3,50,13,12,11,6,137,15,0
127429,136,10,3,45,14,11,10,6,135,17,0
127430,138,9,3,40,13,11,10,6,130,22,0
127431,132,9,3,38,14,11,9,5,128,24,0
127432,129,8,3,36,15,10,9,5,126,23,0
127433,126,7,3,36,14,10,9,4,125,23,0
127434,126,6,3,34,14,10,9,3,123,23,0
127435,132,5,3,36,14,9,10,3,123,23,0
127436,139,6,4,37,14,9,10,3,123,24,0
127437,140,6,4,29,15,8,10,3,121,23,0
127438,138,6,2,27,15,7,10,3,121,23,0
127439,140,8,4,25,15,7,9,3,115,23,0
127440,140,12,5,27,14,5,9,3,115,23,0
127441,133,13,7,25,10,5,9,2,109,20,0
127442,136,12,7,27,8,5,5,2,106,20,0
127443,134,11,6,24,8,5,3,2,103,19,0
127444,133,11,6,19,7,4,3,2,96,19,0
127445,132,12,6,19,11,5,4,3,93,19,0
127446,127,12,6,18,12,5,4,3,86,12,0
127447,118,11,6,19,14,6,5,3,81,10,1
127448,111,11,4,18,13,3,5,3,81,10,1
127449,117,10,5,16,13,6,6,3,78,10,1
127450,117,12,5,18,12,8,5,3,77,10,1
127451,125,9,5,16,13,13,6,4,71,11,1
127452,124,8,5,14,12,15,6,4,62,6,1
127453,132,10,5,15,11,19,7,4,62,5,1
127454,131,10,4,15,10,18,7,4,59,3,1
127455,134,10,4,16,8,14,8,4,56,2,1
127456,139,12,4,15,8,8,9,4,59,2,1
127457,141,12,4,13,9,9,11,3,56,3,0
127458,132,12,4,12,9,8,13,3,56,3,0
127459,127,9,3,8,9,8,12,3,54,3,0
127460,113,7,3,7,9,8,12,3,53,4,0
127461,109,7,3,7,9,7,11,2,52,4,0
127462,104,6,2,7,8,7,11,3,51,4,0
127463,107,6,2,6,8,7,10,3,54,4,0
127464,108,6,1,7,5,7,10,3,55,4,0
127465,106,6,1,7,4,7,11,3,56,5,0
127466,104,6,1,7,3,7,11,3,52,4,0
127467,103,6,2,8,2,6,11,2,51,4,0
127468,98,6,1,8,3,5,12,2,53,4,0
127469,93,6,1,6,3,4,10,2,49,4,0
127470,86,6,1,7,3,3,10,2,51,4,0
127471,80,6,0,7,2,2,6,2,51,4,0
127472,75,5,0,7,2,2,5,2,46,5,0
127473,67,2,0,6,2,2,7,2,47,4,0
127474,61,2,0,3,2,2,7,3,46,4,0
127475,53,2,0,3,2,2,6,3,49,4,0
127476,48,3,0,3,2,2,6,3,47,4,0
127477,49,3,0,3,2,2,6,3,44,4,0
127478,49,3,0,3,2,2,6,2,44,3,0
127479,47,1,0,3,2,1,7,2,43,4,0
127480,51,1,0,3,2,0,7,2,39,4,0
127481,45,1,0,2,2,0,7,2,40,4,0
127482,42,1,0,4,2,0,7,2,41,4,0
127483,39,1,0,4,2,0,7,2,39,3,0
127484,40,1,0,4,2,0,7,3,37,3,0
127485,44,1,0,4,3,0,8,4,38,3,0
127486,49,1,0,4,3,0,8,3,37,3,0
127487,48,1,0,4,3,0,8,3,35,3,0
127488,48,1,0,4,3,0,8,3,34,2,0
127489,47,2,0,3,2,0,8,3,34,2,0
127490,49,2,0,3,2,0,8,3,38,2,0
127491,47,2,0,2,2,1,8,3,38,2,0
127492,45,2,0,2,2,1,7,3,35,2,0
127493,43,1,0,3,3,1,6,3,39,2,0
127494,44,1,0,3,4,1,6,3,40,2,0
127495,44,1,0,3,3,1,6,3,41,2,0
127496,42,1,0,3,3,1,5,3,42,2,0
127497,43,1,0,3,3,1,4,3,43,2,0
127498,42,1,0,3,3,1,3,2,44,2,0
127499,38,1,0,4,3,1,3,2,45,2,0
127500,38,1,0,4,3,2,3,2,48,1,0
127501,33,1,0,4,3,3,2,3,51,1,0
127502,28,1,0,4,3,3,4,2,49,1,0
127503,26,1,0,4,3,3,4,2,49,2,0
127504,26,1,0,4,3,3,4,2,49,2,0
127505,27,1,0,2,3,3,5,2,53,2,0
127506,28,1,0,2,2,3,5,2,56,2,0
127507,27,1,0,2,0,3,5,1,56,4,0
127508,25,1,0,2,0,3,6,1,56,4,0
127509,21,1,0,2,0,3,6,1,55,4,0
127510,19,0,0,2,0,3,6,1,51,4,0
127511,18,0,0,2,0,3,6,1,48,4,0
127512,20,0,0,3,0,2,6,1,48,4,0
127513,19,0,0,3,0,2,5,1,52,4,0
127514,20,0,0,3,0,2,5,1,50,4,0
127515,18,0,0,3,0,2,5,1,50,4,0
127516,18,0,0,3,0,2,3,1,47,4,0
127517,18,0,0,2,0,2,3,1,45,4,0
127518,16,0,0,2,0,2,3,3,43,4,0
127519,14,0,0,2,0,2,3,3,46,6,0
127520,15,0,0,1,0,2,2,3,44,6,0
127521,16,0,0,1,0,2,2,3,45,5,0
127522,12,0,0,0,0,1,2,3,40,5,0
127523,10,0,0,0,0,0,2,3,36,5,0
128044,1,0,0,0,1,0,0,0,11,0,0
128045,1,0,0,0,1,1,0,0,12,0,0
128046,1,0,0,0,1,1,0,0,14,0,0
128047,1,0,0,0,1,1,1,0,14,0,0
128048,1,0,0,0,1,1,1,0,17,0,0
128049,2,0,0,2,2,1,2,0,18,0,0
128050,3,0,0,2,2,1,3,1,20,0,0
128051,5,0,0,2,2,1,3,1,24,0,0
128052,5,0,0,2,2,1,3,1,24,0,0
128053,6,0,0,2,2,1,3,1,25,0,0
128054,6,0,0,2,2,1,3,1,27,1,0
128055,7,0,0,3,2,1,4,1,27,1,0
128056,8,0,0,3,2,1,4,1,28,1,0
128057,11,0,0,4,2,1,4,1,29,1,0
128058,12,0,0,4,3,1,4,1,32,1,0
128059,12,0,0,6,2,1,4,1,33,1,0
128060,13,0,0,6,2,1,4,2,37,2,0
128061,12,0,0,6,2,1,5,3,40,3,0
128062,15,0,1,6,1,1,5,3,42,3,0
128063,14,0,1,6,1,1,6,5,41,3,0
128064,14,0,1,6,1,1,6,5,38,3,1
128065,14,0,2,6,1,1,6,6,35,3,1
128066,15,0,2,7,1,1,8,8,36,3,1
128067,15,0,2,7,2,1,8,9,35,3,1
128068,15,0,2,7,2,1,8,9,32,4,1
128069,20,0,2,7,2,0,8,9,32,4,1
128070,22,0,2,7,2,0,7,9,33,4,1
128071,21,0,2,5,2,0,7,9,32,4,1
128072,24,0,2,5,2,0,8,9,37,4,1
128073,28,0,2,7,2,1,8,8,40,5,1
128074,28,0,2,7,2,1,8,8,43,5,1
128075,29,0,2,7,3,1,9,8,44,5,1
128076,32,0,2,7,3,1,9,8,47,5,1
128077,34,0,1,7,3,1,9,8,46,4,1
128078,34,0,1,6,3,1,9,7,54,4,1
128079,39,0,1,6,3,1,9,7,56,6,1
128080,41,0,1,5,3,1,11,6,55,6,1
128081,45,0,1,4,2,2,12,6,57,4,0
128082,46,0,1,5,1,2,11,6,56,4,0
128083,48,0,1,4,1,2,9,5,59,4,1
128084,49,0,1,4,1,2,9,5,61,4,1
128085,48,0,1,6,1,2,8,5,61,5,1
128086,51,1,1,6,1,3,7,4,64,6,1
128087,56,2,1,8,1,3,7,4,66,7,1
128088,63,3,2,12,5,3,7,5,72,7,1
128089,70,3,1,13,7,4,7,4,80,8,2
128090,71,4,1,14,7,4,8,1,89,8,2
128091,73,4,1,18,7,4,7,1,91,9,2
128092,73,5,1,19,10,6,8,1,96,10,2
128093,69,5,1,22,10,5,8,0,96,12,2
128094,68,5,1,22,11,6,8,0,95,16,2
128095,73,5,1,22,10,8,9,0,94,16,2
128096,73,5,1,24,10,8,9,0,101,16,1
128097,73,5,3,27,10,10,9,0,105,18,1
128098,75,5,4,27,10,23,10,0,107,17,1
128099,75,5,4,29,10,24,10,0,109,19,1
128100,73,5,4,29,11,24,9,0,111,19,1
128101,72,5,4,29,11,26,9,1,109,18,1
128102,68,5,4,32,12,25,8,1,107,18,1
128103,63,4,4,31,13,25,7,1,103,20,1
128104,64,3,4,29,13,25,7,1,101,21,1
128105,63,3,4,30,15,25,7,1,102,18,1
128106,65,3,4,29,14,25,7,1,98,18,1
128107,68,2,4,29,14,24,7,1,95,18,1
128108,67,2,4,29,15,23,7,1,91,19,1
128109,71,1,4,26,17,23,7,1,88,18,1
128110,68,2,3,26,17,23,6,2,87,17,1
128111,68,1,4,25,16,26,5,2,83,16,1
128112,66,1,5,18,17,28,5,2,76,17,1
128113,58,1,4,16,15,27,5,2,76,14,0
128114,57,1,5,20,14,27,4,3,76,12,0
128115,61,1,6,20,14,27,5,3,81,11,0
128116,65,1,6,22,12,26,7,3,82,12,0
128117,66,1,7,27,16,25,6,5,85,16,0
128118,72,3,6,26,18,26,8,6,87,21,0
128119,76,4,7,30,19,27,9,6,87,21,0
128120,82,4,7,35,19,27,9,6,88,19,0
128121,92,7,7,37,19,18,9,6,85,19,0
128122,97,7,7,39,19,13,10,6,90,21,2
128123,94,7,7,38,22,13,10,6,95,18,2
128124,97,7,7,42,19,13,10,6,95,18,2
128125,102,7,6,44,20,11,11,8,100,17,2
128126,113,7,6,42,20,11,12,8,97,19,2
128127,115,8,6,42,21,11,12,10,105,20,2
128128,118,8,5,44,20,11,13,10,105,20,2
128129,122,8,4,44,18,11,14,9,106,21,2
128130,128,9,4,45,18,13,13,8,108,21,2
128131,130,11,4,44,21,13,13,8,114,23,2
128132,133,12,4,43,23,11,13,8,114,23,2
128133,138,15,5,51,22,10,13,10,118,23,2
128134,138,14,3,52,20,9,14,9,124,22,2
128135,137,15,4,55,20,9,15,9,125,23,2
128136,138,15,4,51,20,9,16,8,132,26,2
128137,138,14,4,49,20,10,14,7,133,27,2
128138,138,14,3,48,18,12,15,6,132,26,2
128139,135,14,3,49,20,13,13,7,136,20,2
128140,137,12,3,50,17,13,12,7,137,17,0
128141,141,13,3,50,16,13,12,7,138,16,0
128142,143,11,3,51,15,12,12,7,137,16,0
128143,144,11,3,48,15,11,12,7,136,21,0
128144,136,9,3,43,15,11,12,7,133,21,0
128145,134,9,3,40,14,11,13,7,127,24,0
128146,129,9,4,36,17,11,11,6,125,24,0
128147,127,9,4,36,15,10,10,7,124,23,0
128148,133,9,5,33,15,10,10,5,123,23,0
128149,133,8,5,35,15,10,10,4,124,25,0
128150,145,7,5,37,15,8,9,3,123,23,0
128151,145,7,7,34,15,8,9,4,123,24,0
128152,142,9,6,29,16,8,9,3,121,23,0
128153,145,12,8,26,15,7,9,3,122,23,0
128154,145,13,8,27,13,5,8,3,122,23,0
128155,144,11,8,28,12,5,8,3,116,22,0
128156,144,15,6,27,11,5,7,4,112,22,0
128157,144,14,6,28,8,5,4,4,107,21,0
128158,138,14,6,25,11,5,2,3,104,22,0
128159,141,12,6,20,14,5,5,3,102,22,1
128160,133,12,7,22,15,14,6,3,94,18,1
128161,121,14,7,23,15,15,6,3,91,14,1
128162,116,14,7,20,15,18,6,3,84,11,1
128163,119,14,7,18,15,24,6,3,82,10,1
