fnid,shopping_mall_count,library_count,museum_count,hospital_count,gym_count,university_count,park_count,outdoor_count,bus_station_count,subway_station_count,train_station_count
125303,66,3,7,4,22,2,11,2,73,19,0
125304,63,3,6,4,25,2,10,2,67,13,0
125305,64,3,5,4,24,1,10,2,65,13,0
125306,64,3,5,4,25,1,11,2,59,12,0
125307,63,3,4,4,27,1,11,2,53,12,0
125308,61,3,3,5,28,1,11,2,53,12,0
125309,66,3,3,6,25,1,11,2,54,12,0
125310,66,4,3,6,25,1,12,2,53,9,0
125311,64,5,3,5,26,1,14,2,51,6,0
125312,67,5,3,4,26,3,15,0,54,6,0
125313,68,4,3,4,18,3,17,0,51,6,0
125314,68,4,2,4,18,5,17,0,49,7,0
125315,64,4,2,4,18,7,19,0,51,8,0
125316,58,4,2,2,18,7,20,0,52,8,0
125317,60,4,1,2,20,8,17,0,58,8,0
125318,58,4,0,2,15,8,16,0,56,7,0
125319,52,3,0,2,11,8,16,0,55,6,0
125320,51,3,0,3,12,8,14,0,55,8,0
125321,49,3,0,3,13,8,13,1,53,8,0
125322,49,3,0,3,13,8,12,1,55,8,0
125323,47,3,0,3,13,7,12,1,59,8,0
125324,49,3,0,3,12,6,12,1,62,10,0
125325,53,3,0,3,11,5,10,1,64,10,0
125326,55,3,0,3,12,3,11,1,65,10,0
125327,54,2,0,2,13,3,9,1,68,9,0
125328,49,2,0,2,15,3,8,1,66,8,0
125329,45,1,0,2,14,3,7,1,65,8,0
125330,41,1,0,2,13,3,6,1,67,8,0
125331,40,1,0,2,13,3,7,1,66,10,0
125332,35,1,0,1,12,3,7,2,64,10,0
125333,32,1,0,0,12,3,8,2,58,9,0
125334,26,1,0,0,12,3,7,2,57,8,0
125335,25,1,0,0,12,1,7,2,57,8,0
125336,24,1,0,0,12,1,8,2,58,8,0
125337,20,0,0,0,11,1,8,2,63,8,0
125338,17,0,0,0,10,0,7,2,63,8,0
125339,19,0,0,0,9,0,6,2,60,6,0
125340,17,1,0,0,10,0,7,2,55,6,0
125341,15,1,0,0,10,0,8,2,54,6,0
125342,15,1,0,1,10,0,8,3,56,6,0
125343,17,1,0,1,10,0,8,2,56,6,0
125344,18,1,0,1,11,0,8,2,56,6,0
125345,18,0,0,1,10,0,9,2,50,6,0
125346,18,1,0,1,7,0,7,2,49,4,0
125347,19,1,0,1,9,0,7,2,49,4,0
125348,19,1,0,1,9,1,9,2,50,4,0
125349,17,1,0,1,8,1,8,2,47,4,1
125350,16,1,0,1,8,1,8,2,40,3,1
125351,16,1,0,1,7,1,8,2,39,4,1
125352,15,1,0,1,7,1,8,2,44,3,1
125353,15,1,0,1,6,1,7,2,41,3,1
125354,13,1,0,1,5,1,6,2,40,2,0
125355,13,1,0,1,5,1,5,1,46,2,0
125356,15,1,0,1,5,1,5,1,47,3,0
125357,15,1,0,1,4,1,9,1,47,4,0
125358,14,1,0,1,4,1,9,1,46,4,0
125359,14,1,0,1,4,1,9,1,48,2,0
125360,15,1,0,1,4,1,7,2,50,2,0
125361,15,1,0,1,4,1,7,2,50,2,0
125362,17,1,0,0,4,1,5,2,55,2,0
125363,17,1,0,0,4,1,5,2,55,2,0
125364,17,1,0,0,4,1,5,2,58,2,0
125365,16,1,0,0,4,1,5,2,58,4,0
125366,14,2,0,0,4,1,4,1,59,4,0
125367,13,2,0,0,4,1,4,1,52,4,0
125368,14,2,0,0,3,1,4,1,52,3,0
125369,14,2,0,0,3,1,4,1,48,4,0
125370,12,1,0,0,2,1,4,1,47,4,0
125371,11,1,0,0,0,0,2,1,45,4,0
125372,11,1,0,0,0,0,2,1,44,4,0
125373,11,1,0,0,0,0,2,1,42,4,0
125374,9,1,0,0,0,0,2,1,43,7,0
125375,9,1,0,0,0,0,2,1,40,7,0
125376,7,0,0,0,0,0,2,1,38,5,0
125377,7,0,0,0,0,0,1,1,36,5,0
125378,7,0,0,0,0,0,1,1,35,5,0
125379,5,0,0,0,0,0,1,1,31,5,0
125900,5,0,0,0,0,0,1,0,10,0,0
125901,5,0,0,0,0,0,1,0,12,0,0
125902,6,0,0,0,0,0,1,0,13,0,0
125903,6,0,0,0,0,0,1,0,14,0,0
125904,7,0,0,0,0,0,1,0,16,0,0
125905,7,0,0,0,0,0,2,0,20,0,0
125906,7,0,0,0,0,0,2,0,21,0,0
125907,8,0,0,0,0,0,3,0,28,0,1
125908,8,0,0,1,0,0,3,1,31,0,1
125909,9,0,0,1,0,0,4,1,35,0,1
125910,10,0,0,1,0,0,4,1,35,0,1
125911,8,0,0,1,1,1,4,1,37,0,1
125912,12,0,0,1,1,1,6,1,42,0,1
125913,11,0,0,1,1,1,6,1,45,0,1
125914,13,0,0,1,1,1,7,1,47,1,1
125915,15,0,0,1,1,1,8,2,48,1,1
125916,19,0,0,1,2,1,8,2,52,1,1
125917,20,0,0,1,2,2,8,2,58,1,1
125918,21,0,0,1,2,2,7,2,60,1,1
125919,23,1,0,5,2,2,8,2,65,1,1
125920,26,1,0,5,1,2,8,2,67,2,2
125921,27,1,0,5,1,2,8,1,64,2,2
125922,26,1,0,5,1,2,8,2,64,2,2
125923,25,1,0,5,1,2,7,2,63,2,2
125924,24,1,1,11,1,2,6,6,61,2,2
125925,25,1,1,11,1,2,9,8,57,2,2
125926,24,1,1,11,1,2,8,8,55,2,2
125927,24,1,1,11,1,2,9,8,54,3,2
125928,22,1,1,10,2,2,9,8,51,3,2
125929,25,1,1,10,2,2,9,8,55,3,1
125930,26,1,1,10,4,2,9,8,53,3,1
125931,26,1,1,10,4,2,11,6,45,3,1
125932,27,1,1,10,4,2,11,6,47,3,1
125933,28,1,1,10,6,2,11,6,45,4,1
125934,30,1,1,10,6,2,10,6,53,5,2
125935,30,1,1,10,6,2,9,6,55,5,2
125936,28,1,1,10,6,2,9,6,58,6,2
125937,31,1,1,10,6,2,10,6,57,5,2
125938,32,1,1,9,5,2,10,6,56,5,2
125939,30,1,1,4,5,2,10,5,55,6,2
125940,30,1,1,1,5,1,12,5,53,7,2
125941,29,1,1,1,6,1,9,5,55,8,1
125942,29,1,1,1,6,1,9,4,56,8,1
125943,24,0,1,0,5,1,9,4,53,8,1
125944,27,0,1,0,6,2,8,4,57,8,1
125945,31,0,1,1,8,2,8,4,62,8,1
125946,40,1,0,5,10,2,8,3,71,9,1
125947,44,2,0,9,14,2,8,2,76,9,1
125948,43,4,1,9,16,5,8,1,80,10,1
125949,41,5,1,20,20,5,7,0,90,13,1
125950,42,5,1,20,24,6,8,0,94,15,1
125951,41,5,1,20,29,7,8,0,99,13,2
125952,44,5,2,22,33,9,9,0,101,15,2
125953,57,5,2,35,33,9,8,0,100,15,2
125954,61,6,2,36,32,12,7,0,102,16,2
125955,66,6,2,40,30,15,7,0,107,18,2
125956,70,5,2,48,30,18,7,0,113,19,2
125957,76,5,2,48,35,18,7,0,120,20,1
125958,77,5,3,53,33,19,8,0,117,23,1
125959,84,5,3,55,31,19,8,1,117,24,1
125960,88,6,3,55,31,19,10,1,120,25,1
125961,89,6,3,59,31,19,9,1,122,26,1
125962,87,6,3,59,29,18,8,1,124,27,1
125963,88,6,3,60,30,18,8,1,123,27,1
125964,91,6,3,60,36,18,8,1,126,27,1
125965,93,6,3,59,35,18,7,1,126,27,1
125966,97,5,2,55,36,19,8,1,126,27,1
125967,99,5,2,55,38,18,8,1,119,28,1
125968,99,4,2,46,38,15,8,1,117,28,1
125969,100,4,4,39,39,16,10,1,108,31,1
125970,92,3,4,32,46,16,11,1,101,29,1
125971,93,3,5,32,47,15,10,1,103,26,1
125972,86,2,5,33,47,16,9,2,108,26,1
125973,88,1,3,30,48,17,10,2,107,19,1
125974,96,1,3,36,49,16,13,2,106,18,0
125975,93,3,3,39,51,16,14,4,104,20,0
125976,92,3,3,56,51,22,14,4,104,21,0
125977,93,3,3,72,52,23,13,4,99,22,0
125978,96,4,3,78,54,22,13,4,101,22,0
125979,93,4,3,74,56,20,14,4,97,23,1
125980,94,4,4,74,61,17,15,4,100,19,1
125981,93,5,4,74,58,17,15,4,104,16,1
125982,92,5,4,73,57,16,15,2,105,16,2
125983,92,5,4,74,57,16,16,3,104,18,2
125984,96,5,4,72,53,12,15,3,112,19,2
125985,97,6,4,61,55,11,16,3,122,23,2
125986,104,6,4,47,54,9,16,3,129,23,2
125987,109,6,3,43,49,7,17,4,133,23,2
125988,111,6,3,43,45,6,18,4,131,23,2
125989,117,6,3,45,48,8,18,4,138,25,2
125990,119,6,3,48,52,8,20,3,145,22,2
125991,119,6,3,50,52,9,21,2,151,23,2
125992,118,6,4,45,53,9,24,3,149,22,2
125993,118,7,2,42,42,8,25,3,148,22,2
125994,124,7,4,51,41,9,26,4,154,32,2
125995,130,7,4,53,41,9,25,5,158,30,2
125996,124,7,4,50,39,10,23,5,152,30,1
125997,117,7,4,51,29,10,21,5,157,29,1
125998,115,5,4,51,30,10,18,4,155,24,1
125999,114,4,4,48,31,8,17,4,156,26,1
126000,114,4,4,49,33,9,17,4,159,25,0
126001,113,4,5,46,33,8,18,4,158,28,0
126002,112,4,5,44,34,8,18,4,155,28,0
126003,115,4,4,37,36,7,17,3,149,27,0
126004,99,3,4,36,37,6,19,2,148,29,0
126005,96,1,4,36,38,5,19,1,143,29,0
126006,96,1,4,33,38,5,17,1,138,27,0
126007,88,1,4,31,37,5,16,2,136,28,0
126008,90,2,4,32,39,5,17,2,129,22,0
126009,88,2,5,32,40,4,15,2,124,22,0
126010,91,2,6,31,38,4,14,2,123,21,0
126011,97,3,6,31,32,2,13,3,118,22,0
126012,96,2,7,30,26,2,13,3,115,24,0
126013,90,2,7,29,21,2,12,3,106,21,0
126014,87,2,8,7,21,1,11,2,95,20,0
126015,85,3,7,6,22,1,9,2,95,19,0
126016,81,3,8,4,24,2,10,2,88,19,0
126017,77,3,8,4,24,2,11,2,86,20,0
126018,71,3,8,4,25,2,10,2,79,14,0
126019,68,3,8,4,25,1,10,2,71,14,0
126020,66,3,8,4,25,1,11,2,66,14,0
126021,65,3,8,5,26,1,12,2,56,13,0
126022,64,3,5,5,27,1,11,2,57,12,0
126023,67,4,5,5,28,1,11,2,58,12,0
126024,66,5,4,6,25,2,14,2,54,8,0
126025,69,5,4,6,26,3,14,2,58,8,0
126026,71,4,4,5,26,5,15,2,57,10,0
126027,77,4,4,5,22,5,16,1,57,8,0
126028,77,5,3,4,19,7,17,1,53,8,0
126029,72,4,2,4,19,7,17,1,56,8,0
126030,66,4,2,2,19,8,17,1,55,9,0
126031,65,4,1,2,18,8,17,0,57,10,0
126032,61,3,1,2,18,8,15,0,56,8,0
126033,55,3,0,2,16,8,17,0,54,10,0
126034,55,3,0,2,11,8,16,1,54,10,0
126035,48,3,0,2,12,8,15,1,54,9,0
126036,49,3,0,3,11,8,13,1,59,8,0
126037,49,3,0,3,11,8,13,1,60,9,0
126038,49,3,0,3,11,8,12,1,59,10,0
126039,48,3,0,3,10,6,11,1,60,10,0
126040,51,3,0,3,11,5,11,2,63,10,0
126041,56,3,0,2,13,3,11,2,65,8,0
126042,52,2,0,2,15,3,8,2,67,10,0
126043,48,2,0,1,15,3,8,2,63,8,0
126044,42,1,0,1,15,3,7,2,60,9,0
126045,40,1,0,1,16,3,8,2,62,10,0
126046,35,1,0,1,16,3,9,2,58,10,0
126047,32,1,0,0,15,3,9,2,56,10,0
126048,28,1,0,0,14,3,8,2,57,9,0
126049,26,1,0,0,12,3,6,2,56,8,0
126050,24,1,0,0,11,1,9,2,58,8,0
126051,22,1,0,0,10,1,8,2,58,8,0
126052,18,1,0,0,9,0,8,2,58,8,0
126053,18,1,0,0,9,0,7,2,56,8,0
126054,13,1,0,0,9,0,7,2,55,6,0
126055,14,1,0,1,9,0,8,2,51,6,0
126056,14,1,0,1,10,0,9,2,52,6,0
126057,17,1,0,1,10,0,9,2,52,6,0
126058,18,1,0,1,10,0,8,2,51,6,0
126059,18,1,0,1,11,0,8,2,50,6,0
126060,18,1,0,1,9,0,8,2,45,5,0
126061,18,2,0,1,9,0,8,2,45,4,0
126062,17,1,0,1,9,1,8,2,48,4,0
126063,15,1,0,1,8,1,7,2,43,4,0
126064,13,1,0,1,7,1,7,2,37,2,0
126065,15,1,0,1,7,1,6,2,41,2,0
126066,15,1,0,1,6,1,6,2,41,2,0
126067,13,1,0,1,6,1,6,2,42,2,0
126068,13,1,0,1,5,1,6,2,44,2,0
126069,13,1,0,1,5,1,6,1,47,4,0
126070,14,1,0,1,5,1,6,1,47,4,0
126071,15,1,0,1,6,1,6,1,49,4,0
126072,14,1,0,1,6,1,8,1,47,4,0
126073,15,1,0,1,6,1,8,1,50,3,0
126074,14,1,0,1,4,1,7,2,50,2,0
126075,15,1,0,1,4,1,5,2,55,2,0
126076,15,1,0,0,4,1,5,2,55,2,0
126077,17,1,0,0,4,1,5,2,61,4,0
126078,17,2,0,0,4,1,5,2,61,4,0
126079,18,2,0,0,4,1,5,2,62,4,0
126080,16,2,0,0,4,1,5,1,57,5,0
126081,14,2,0,0,4,1,5,1,58,5,0
126082,14,2,0,0,3,1,4,1,54,6,0
126083,13,1,0,0,3,1,4,1,52,5,0
126084,11,1,0,0,1,1,4,1,54,4,0
126085,11,1,0,0,0,0,3,1,54,4,0
126086,12,1,0,0,0,0,2,1,56,5,0
126087,12,1,0,0,0,0,2,1,53,7,0
126088,11,1,0,0,0,0,2,1,54,7,0
126089,10,1,0,0,0,0,2,1,48,7,0
126090,9,1,0,0,0,0,2,1,49,7,0
126091,9,1,0,0,0,0,1,1,49,6,0
126092,8,0,0,0,0,0,1,1,42,5,0
126093,6,0,0,0,0,0,0,1,36,5,0
126094,5,0,0,0,0,0,0,2,34,5,0
126614,5,0,0,0,0,0,1,0,9,0,0
126615,5,0,0,0,0,0,1,0,11,0,0
126616,6,0,0,0,0,0,1,0,13,0,0
126617,6,0,0,0,0,0,1,0,14,0,0
126618,6,0,0,0,0,0,1,0,16,0,0
126619,7,0,0,0,0,0,1,0,19,0,0
126620,8,0,0,0,0,0,3,0,19,0,0
126621,8,0,0,0,0,0,3,0,25,0,0
126622,9,0,0,1,0,0,4,1,30,0,1
126623,9,0,0,1,0,0,4,1,34,0,1
126624,8,0,0,1,0,0,4,1,35,0,1
126625,8,0,0,1,0,0,4,1,39,0,1
126626,8,0,0,1,0,0,6,1,38,0,1
126627,8,0,0,1,0,0,6,1,42,0,1
126628,11,0,0,1,0,0,6,1,42,1,1
126629,13,0,0,1,0,0,6,1,47,1,1
126630,17,0,0,1,0,1,6,1,52,1,1
126631,19,0,0,1,1,1,6,1,57,1,1
126632,20,0,0,1,1,1,6,1,58,1,1
126633,24,0,0,5,1,2,5,1,65,2,1
126634,25,1,0,5,1,2,7,1,65,2,1
126635,25,1,0,5,1,2,7,2,65,2,2
126636,26,1,0,5,1,2,7,3,63,2,2
126637,25,1,0,5,1,2,7,3,59,2,2
126638,23,1,1,5,1,2,7,5,59,2,2
126639,23,1,1,7,1,2,9,8,59,2,2
126640,20,1,1,11,2,2,10,8,56,2,2
126641,21,1,1,11,2,2,9,8,53,3,2
126642,22,1,1,10,2,2,9,8,53,3,2
126643,25,1,1,10,3,2,9,8,53,3,1
126644,26,1,1,10,4,2,9,8,51,3,1
126645,26,1,1,10,4,2,9,7,48,3,1
126646,28,1,1,10,4,2,10,7,50,4,1
126647,28,1,1,10,6,2,10,6,54,5,1
126648,31,1,1,10,6,2,8,6,56,5,2
126649,30,1,1,10,6,2,9,6,56,5,2
126650,30,1,1,10,6,2,10,6,57,6,2
126651,34,1,1,4,5,2,11,6,59,6,2
126652,32,1,1,4,5,2,11,5,58,6,2
126653,31,1,1,4,5,3,11,5,57,7,2
126654,31,1,1,1,5,1,11,5,61,7,1
126655,30,1,1,1,5,1,11,5,59,7,1
126656,29,1,1,1,6,1,10,5,57,8,1
126657,25,0,1,0,6,1,11,4,57,8,1
126658,28,0,1,0,5,2,10,4,57,8,1
126659,32,1,1,2,7,2,10,4,63,8,1
126660,38,2,1,4,11,2,9,4,71,9,1
126661,42,4,1,6,15,3,9,2,80,10,1
126662,41,5,1,10,18,5,9,1,82,10,1
126663,42,5,1,20,26,5,8,0,91,15,1
126664,44,5,1,20,32,6,10,0,97,15,1
126665,45,5,1,22,34,7,10,0,102,15,2
126666,46,5,1,35,35,7,9,0,101,15,2
126667,48,7,2,36,36,9,9,0,101,18,2
126668,62,7,2,39,36,12,9,0,101,19,2
126669,62,7,2,38,34,15,9,0,108,19,2
126670,67,7,2,44,35,18,8,0,117,20,2
126671,78,7,3,48,38,18,8,0,123,22,1
126672,77,6,3,55,35,19,8,0,125,23,1
126673,81,6,3,57,38,19,9,1,124,25,1
126674,80,7,3,57,37,19,10,1,128,25,1
126675,86,6,3,61,33,19,9,1,127,24,1
126676,85,6,3,61,26,18,8,1,126,26,1
126677,88,6,3,62,29,18,8,1,126,29,1
126678,90,6,3,62,36,18,8,1,125,29,1
126679,95,6,3,59,35,19,8,1,125,29,1
126680,96,5,3,57,36,19,7,1,126,29,1
126681,99,5,2,55,39,16,7,1,122,30,1
126682,97,4,2,56,39,16,8,1,114,31,1
126683,96,4,4,43,38,15,9,1,107,30,1
126684,90,3,4,32,46,16,11,2,103,27,1
126685,91,3,4,32,47,17,10,2,105,26,1
126686,86,2,5,34,47,17,8,2,112,26,1
126687,86,2,4,35,48,18,10,2,113,22,1
126688,90,1,3,47,49,23,11,3,109,22,0
126689,94,3,3,65,53,22,13,3,109,25,0
126690,93,3,3,70,52,22,13,4,109,24,0
126691,91,3,3,79,55,23,13,4,107,24,0
126692,97,4,4,77,56,23,13,4,111,24,0
126693,95,4,4,75,59,20,13,4,103,21,1
126694,95,4,4,74,63,17,13,4,110,21,1
126695,94,5,5,78,58,18,14,4,109,17,2
126696,93,5,5,73,57,16,14,3,115,19,2
126697,93,5,5,76,57,16,14,4,115,18,2
126698,95,5,4,71,54,16,14,3,119,19,2
126699,105,6,4,71,55,16,16,3,126,23,2
126700,114,6,3,71,54,13,16,4,135,23,2
126701,115,6,3,62,49,11,16,4,140,24,2
126702,118,6,3,46,47,8,19,4,144,24,2
126703,125,6,3,50,50,8,19,4,144,26,2
126704,125,6,3,50,55,9,19,3,148,28,2
126705,121,7,5,53,52,9,21,3,148,25,2
126706,121,7,5,49,47,10,22,4,155,25,2
126707,125,7,5,47,43,9,25,5,158,26,2
126708,130,7,5,53,41,9,27,5,155,33,2
126709,133,7,5,53,41,9,24,5,159,33,2
126710,127,7,5,51,39,10,24,5,153,33,2
126711,120,6,6,51,33,10,24,5,155,32,1
126712,121,5,6,51,30,11,20,5,156,26,1
126713,125,4,6,60,31,11,19,5,157,26,0
126714,124,4,5,58,39,9,18,5,164,26,0
126715,120,4,6,47,41,8,16,4,156,28,0
126716,125,4,5,44,39,8,17,4,158,29,0
126717,121,3,4,41,39,7,17,4,148,30,0
126718,113,4,4,41,39,7,18,3,150,30,0
126719,101,3,4,37,39,6,18,3,149,30,0
126720,104,3,4,36,39,6,16,2,143,29,0
126721,95,1,4,36,39,6,16,2,133,29,0
126722,98,1,6,34,38,5,17,2,129,24,0
126723,92,2,7,33,39,5,16,2,130,24,0
126724,98,2,7,32,39,4,16,3,125,24,0
126725,101,2,6,34,35,2,14,3,123,25,0
126726,104,3,8,33,28,2,14,3,122,24,0
126727,97,4,9,30,23,2,13,2,114,22,0
126728,102,4,9,30,22,2,12,2,111,20,0
126729,99,5,8,9,26,1,9,2,102,20,0
126730,92,5,8,6,26,2,9,2,97,20,0
126731,86,5,8,6,25,2,10,2,91,21,0
126732,79,5,9,4,26,2,9,2,84,14,0
126733,76,5,9,4,25,2,10,2,78,14,0
126734,74,5,9,4,26,1,11,2,72,14,0
126735,72,3,9,5,28,1,12,2,66,14,0
126736,70,4,9,5,27,1,12,2,68,14,0
126737,67,6,6,5,26,1,14,2,68,13,0
126738,71,6,6,6,23,3,14,2,64,10,0
126739,77,5,5,6,23,5,14,3,65,12,0
126740,79,5,4,6,23,5,16,3,61,8,0
126741,79,5,4,5,24,5,17,2,63,8,0
126742,81,6,4,5,22,7,16,2,61,8,0
126743,77,6,3,4,19,7,16,1,62,9,0
126744,73,4,2,4,19,8,19,1,59,10,0
126745,65,4,1,2,19,8,18,1,59,10,0
126746,62,3,1,2,18,8,18,1,55,10,0
126747,58,3,0,2,18,8,16,1,56,10,0
126748,53,3,0,2,14,8,16,2,55,10,0
126749,53,3,0,2,11,8,15,1,59,10,0
126750,52,3,0,2,11,8,13,1,60,10,0
126751,49,3,0,2,11,8,13,1,61,9,0
126752,53,3,0,2,11,8,13,2,64,10,0
126753,54,3,0,2,12,7,14,2,60,10,0
126754,54,3,0,2,15,6,14,2,62,10,0
126755,51,3,0,2,16,5,11,2,63,8,0
126756,51,3,0,1,15,3,10,2,66,8,0
126757,50,2,0,1,15,3,8,2,64,8,0
126758,41,1,0,1,16,3,7,2,57,10,0
126759,45,1,0,1,16,3,9,2,57,10,0
126760,40,1,0,1,18,3,9,3,59,10,0
126761,34,1,0,0,16,3,8,3,62,10,0
126762,26,1,0,0,14,3,8,3,64,10,0
126763,25,1,0,0,14,3,8,2,60,8,0
126764,26,2,0,0,12,1,8,2,56,8,0
126765,23,1,0,0,8,1,8,2,60,8,0
126766,18,1,0,0,9,0,8,2,58,8,0
126767,17,1,0,0,9,0,7,2,55,6,0
126768,13,1,0,0,9,0,7,2,51,6,0
126769,11,1,0,1,9,0,8,2,55,6,0
126770,11,1,0,1,9,0,9,2,55,6,0
126771,12,1,0,1,9,0,10,2,52,6,0
126772,17,1,0,1,9,0,9,2,49,6,0
126773,17,1,0,1,10,0,10,2,46,6,0
126774,16,1,0,1,11,0,9,2,42,6,0
126775,16,2,0,1,8,0,8,2,41,4,0
126776,15,2,0,1,8,1,8,2,41,4,0
126777,14,2,0,1,7,1,6,2,40,4,0
126778,9,1,0,1,7,1,6,2,40,4,0
126779,12,1,0,1,7,1,6,2,42,2,0
126780,14,1,0,1,5,1,6,2,44,2,0
126781,13,1,0,1,8,1,6,2,44,3,0
126782,13,1,0,1,9,1,7,2,45,4,0
126783,13,1,0,1,8,1,6,2,47,4,0
126784,14,1,0,1,8,1,6,1,48,4,0
126785,15,1,0,1,8,1,6,1,51,4,0
126786,14,1,0,1,8,1,7,1,51,4,0
126787,15,1,0,1,8,1,8,1,53,4,0
126788,14,1,0,1,8,1,6,2,58,2,0
126789,15,1,0,1,8,1,6,2,55,2,0
126790,15,1,0,1,8,1,6,2,59,4,0
126791,18,2,0,0,4,1,5,2,60,4,0
126792,20,2,0,0,4,1,5,2,61,4,0
126793,20,2,0,0,4,1,5,2,63,4,0
126794,16,2,0,0,4,1,5,1,65,5,0
126795,15,2,0,0,3,1,5,1,68,6,0
126796,14,2,0,0,3,1,5,1,65,6,0
126797,13,1,0,0,3,1,5,1,60,6,0
126798,13,1,0,0,0,1,4,1,60,5,0
126799,14,1,0,0,0,0,3,1,62,5,0
126800,13,1,0,0,0,0,2,1,64,6,0
126801,13,1,0,0,0,0,2,1,66,7,0
126802,13,1,0,0,0,0,2,1,65,7,0
126803,12,1,0,0,0,0,2,1,60,7,0
126804,11,1,0,0,0,0,1,1,59,7,0
126805,12,1,0,0,0,0,1,1,58,7,0
126806,11,1,0,0,0,0,1,3,48,7,0
126807,8,0,0,0,0,0,0,3,41,5,0
126808,9,0,0,0,0,0,0,3,38,5,0
127329,5,0,0,0,0,0,1,0,11,0,0
127330,5,0,0,0,0,0,1,0,12,0,0
127331,6,0,0,0,0,0,1,0,15,0,0
127332,6,0,0,0,0,0,1,0,15,0,0
127333,7,0,0,0,0,0,2,0,18,0,0
127334,7,0,0,0,0,0,2,0,19,0,0
127335,8,0,0,1,0,0,4,0,24,0,0
127336,8,0,0,1,0,0,4,1,30,0,1
127337,8,0,0,1,0,0,4,1,31,0,1
127338,7,0,0,1,1,0,4,1,34,0,1
127339,8,0,0,1,1,0,5,1,37,0,1
127340,9,0,0,1,1,0,6,1,37,0,1
127341,8,0,0,1,1,0,6,1,42,1,1
127342,9,0,0,1,1,0,6,1,44,1,1
127343,11,0,0,1,0,0,6,1,47,1,1
127344,14,0,0,1,0,1,6,1,51,1,1
127345,15,0,0,1,1,1,6,1,56,1,1
127346,18,0,0,1,1,1,6,1,57,1,1
127347,22,0,0,1,1,1,6,1,60,2,1
127348,22,1,0,5,1,2,7,2,65,2,1
127349,23,1,0,5,1,2,6,3,66,2,2
127350,23,1,0,5,1,2,7,3,63,2,2
127351,21,1,1,5,1,2,7,4,62,2,2
127352,19,1,1,5,1,2,7,5,58,2,2
127353,20,1,1,5,2,2,10,7,58,2,2
127354,21,1,1,5,2,2,10,7,54,2,2
127355,21,1,1,6,2,2,10,8,55,3,2
127356,22,1,1,11,3,2,9,8,52,3,1
127357,25,1,1,10,3,2,9,8,51,3,1
127358,26,1,1,10,4,2,9,8,53,3,1
127359,26,1,1,10,4,2,9,7,56,3,1
127360,28,1,1,10,5,2,10,7,53,5,1
127361,29,1,1,10,6,2,11,7,55,5,1
127362,30,1,1,9,6,2,10,7,56,5,2
127363,30,1,1,4,6,2,10,5,56,5,2
127364,29,1,1,4,5,2,11,5,58,5,2
127365,33,2,1,4,5,2,11,5,59,8,2
127366,33,2,1,4,5,2,12,5,62,8,2
127367,32,2,1,1,5,2,12,5,63,7,1
127368,30,2,1,1,5,1,11,5,63,7,1
127369,29,2,1,1,5,1,12,5,59,7,1
127370,29,2,1,1,6,1,12,5,63,8,1
127371,25,1,1,0,6,1,11,4,64,8,1
127372,27,1,1,0,6,2,11,4,64,8,1
127373,30,2,1,3,7,2,10,4,68,8,1
127374,36,4,2,5,12,2,11,4,77,9,1
127375,41,4,1,7,21,3,11,2,83,10,1
127376,41,5,1,12,28,5,9,0,87,10,1
127377,43,5,1,21,34,5,10,0,94,15,1
127378,44,5,1,21,39,6,9,0,97,15,1
127379,44,6,1,35,40,7,9,0,103,15,2
127380,50,6,1,36,41,7,9,0,103,17,2
127381,50,7,1,36,41,7,9,0,104,19,2
127382,52,7,2,39,38,9,9,0,106,21,2
127383,62,7,2,39,38,13,9,0,112,20,2
127384,70,7,3,43,36,18,9,0,123,21,2
127385,73,7,3,51,41,18,9,0,124,23,1
127386,79,7,3,57,43,19,10,0,129,22,1
127387,79,7,3,57,41,19,9,1,125,25,1
127388,78,6,3,58,41,19,10,1,125,25,1
127389,82,7,3,61,38,19,9,1,128,25,1
127390,88,7,3,61,39,19,9,1,130,29,1
127391,87,7,3,62,36,18,9,1,127,28,1
127392,91,6,3,59,42,19,9,1,127,27,1
127393,92,6,3,60,44,18,8,1,124,29,1
127394,99,6,3,61,45,17,8,1,121,30,1
127395,103,5,2,59,43,16,7,1,121,31,1
127396,96,5,2,57,41,16,9,1,115,29,1
127397,86,4,3,53,36,15,9,2,112,27,1
127398,84,3,4,41,46,18,9,2,108,27,1
127399,78,3,4,33,50,18,9,2,110,25,1
127400,82,2,3,36,48,18,8,2,114,26,1
127401,84,2,4,59,51,24,9,3,113,23,1
127402,86,1,4,66,49,23,12,3,114,22,0
127403,93,3,4,69,51,22,12,3,117,29,0
127404,93,3,4,70,56,22,14,3,116,26,0
127405,95,4,4,78,56,25,15,5,116,24,0
127406,94,4,4,76,58,23,15,6,116,23,0
127407,94,3,4,74,59,20,14,7,113,23,0
127408,98,4,5,75,62,18,14,7,114,21,2
127409,99,4,6,76,61,19,14,7,115,20,2
127410,93,5,6,76,60,18,15,6,120,19,2
127411,97,5,5,76,58,17,15,7,123,19,2
127412,106,6,4,72,57,17,14,6,125,17,2
127413,113,6,4,72,58,17,15,6,132,24,2
127414,121,6,4,74,58,17,15,5,138,24,2
127415,123,6,3,73,53,16,16,5,142,24,2
127416,120,6,3,75,50,13,16,6,147,24,2
127417,124,6,4,54,54,9,18,7,150,28,2
127418,126,7,5,54,57,9,18,7,150,28,2
