home_grid,ses,entropy
133824,69,7.562213528073343
133827,63,7.855616621274555
133828,63,6.974474191012627
133830,54,7.779976471767196
133831,50,8.032399004843485
133833,49,7.970717172958113
133835,41,8.25303385901135
133837,42,9.149828746435318
133838,46,8.680171951602066
133839,46,9.1834366075103
133840,49,8.876583695725948
133841,65,8.410188928107651
133842,41,7.136516315009365
133846,51,8.160030608526565
133847,60,7.780557285536442
133848,61,8.236449896424215
133849,54,7.73853142830441
133850,73,8.081987451131821
133851,67,8.493213065619429
133852,58,7.385925118860747
133855,73,8.303616215420044
133856,37,8.010380101045554
133857,39,9.225676024132245
133858,48,8.559699633479333
133861,56,8.62399877540209
133862,48,8.626279344750253
133864,44,9.004218068626805
133865,43,8.782056717935069
133872,67,7.793221057626067
133873,70,7.344995952290191
133874,69,7.478605276651901
133875,36,7.674632832297063
133876,25,8.03724101322553
133885,51,8.167198078566312
133886,44,8.243413357914806
133887,16,8.576315056569342
133888,15,7.8718130565234326
133904,23,7.1983020647917755
133905,23,7.044543308167509
133938,11,8.287578326153742
133939,11,7.633846843834775
133946,14,8.170007082942455
133947,14,8.209821399415006
133949,10,6.775549343935365
134512,53,8.067702820368435
134513,53,8.00271688835433
134514,36,8.458389464092464
134515,27,7.621576150911318
134520,24,7.471975840335476
134521,22,8.439694520009144
134524,32,7.330480391254271
134525,30,8.619765696143563
134526,40,7.842114903597161
134528,73,8.174215892977568
134529,65,7.905966702145266
134530,53,9.029344936640907
134545,48,8.28097875731061
134546,48,7.3724506259654
134547,53,7.994318924381334
134548,53,7.267259797254495
134549,41,7.146397433936799
134550,90,8.005648292137412
134551,43,8.027036775592778
134552,39,8.820595677610601
134553,50,8.148228617382589
134554,51,8.359411161510142
134555,65,8.222325478893898
134557,37,8.224261136657919
134558,59,7.963356917512453
134561,90,7.7286805874526685
134562,58,8.667111202463772
134563,63,7.975182331103654
134564,74,7.568929415402929
134565,73,7.695163318651776
134566,67,7.288987617137476
134567,62,8.05049172025105
134568,65,7.604403757623388
134569,67,7.951457614344455
134570,36,8.682935654324478
134571,64,7.3053279840926395
134572,45,7.896875158807663
134574,54,7.645426071489319
134575,23,7.660765658977608
134576,40,7.555603941840142
134578,43,7.321860650115134
134579,44,7.79898087686887
134584,33,8.79787109164269
134585,24,7.624630918541647
134586,21,8.581650128951292
134587,33,8.685005789236946
134588,52,8.488450423527777
134589,35,7.779190491195159
134590,35,8.52913823591555
134592,25,8.189704312353637
134599,50,8.010613488715698
134600,17,8.006289162718424
134601,14,8.305186108163682
134602,12,7.65192074399216
134652,11,7.812121625051759
134653,11,8.180799414892565
134654,22,8.450637693741825
134655,22,8.239679372807888
134656,7,7.462179663094256
134659,21,6.935223981805111
134660,14,7.646344057289205
134661,14,8.18052290979165
135229,27,7.924812766613798
135235,24,8.510180312216953
135237,14,7.696697656114546
135238,22,8.233684437269147
135244,53,8.768744122305405
135251,53,8.12391831843079
135252,53,7.907756386548802
135257,69,8.946949710141192
135258,69,8.74496825467517
135259,46,8.703307975693924
135260,9,7.389587733172622
135261,53,8.142256921906643
135262,76,7.875909393352096
135264,89,8.29513665518457
135265,82,8.186975311863918
135266,78,8.463676612120125
135267,91,8.153571334750373
135269,82,7.614405729043005
135272,59,7.083283945737948
135275,90,8.0874070790355
135276,90,7.300926461883353
135277,57,7.255438062342586
135278,71,5.716070208781907
135280,62,6.276169830202518
135281,73,7.46170263195636
135282,67,7.849431412133008
135283,35,7.681933214315124
135284,37,7.365950474761202
135288,54,6.986727509178049
135289,23,7.110889004608591
135295,23,8.781448538572311
135297,29,8.445752577229564
135298,29,8.21610302205751
135300,37,8.843095667456923
135301,34,8.795056430579812
135302,52,8.993047908331084
135306,25,8.097182269500486
135330,10,6.53189676106553
135331,22,6.528607114329546
135359,8,5.8428509170526794
135362,11,6.731928018348512
135363,12,6.520766593578036
135367,10,8.26598563017179
135368,21,7.7568224157196815
135369,4,8.859577542930593
135370,7,7.682998880935379
135375,20,6.833681349071281
135376,20,7.996665081433177
135377,10,7.7928440310377916
135379,12,7.592740267713097
135380,12,7.966351571089662
135381,9,8.042430594136333
135934,29,7.184719884469839
135940,42,8.133807614257597
135941,42,7.3063613333138395
135942,22,7.612169826809916
135943,22,7.578871078510247
135952,47,8.78137137667324
135953,31,8.12045660874348
135954,30,8.245129323626108
135960,97,8.836475451769168
135961,71,8.0602514457772
135963,29,7.177050397253296
135964,51,7.990871740983707
135965,51,7.899616200314332
135966,44,7.647679797128546
135967,44,7.983809936964768
135968,55,7.377415726714283
135969,55,8.072156077190797
135970,46,8.289969644788659
135973,49,8.328782884022345
135974,60,8.151926905812713
135975,80,7.232202403220798
135976,80,7.993909944061386
135978,87,8.143193455352996
135979,72,8.186342160908655
135980,88,8.554789414023979
135981,88,8.87435454339878
135982,90,8.307948182319187
135988,87,7.300982125065323
135989,84,7.597862761516854
135990,87,6.7205917354540645
135993,66,7.112748854618989
135994,72,7.974143730452628
135996,64,7.334643177920439
135998,72,7.143623138136656
135999,72,7.893903313426591
136004,67,7.904426787743538
136005,70,8.882873622209399
136006,76,7.509026060679479
136009,37,8.119351098962472
136010,35,8.345583573509726
136012,26,8.477317827195847
136017,29,9.165253574917243
136018,29,7.671307204038593
136052,7,6.994206136985255
136053,10,8.066560099713094
136072,13,8.439931443924435
136073,8,6.916153404954004
136074,7,6.842014214613997
136075,9,7.377665380890858
136076,13,7.9164676547827755
136081,8,7.4144996374365775
136082,5,7.517206620752883
136083,4,7.665147220436582
136089,9,6.761288612751427
136090,9,7.691372602642179
136091,34,7.909119655556017
136092,20,7.754258041139085
136093,25,7.69997395550894
136094,29,8.220474602374773
136095,32,7.690501746503059
136647,25,8.438567755783069
136648,25,8.394849070110652
136654,42,8.754658444513808
136655,42,7.517657480526577
136675,72,8.469530697593061
136676,36,7.888328682255577
136677,44,8.486833016696943
136679,65,7.750865345389391
136681,59,8.064493568060414
136682,82,8.129131119556355
136683,61,8.351806857153651
136684,74,7.859602855674205
136685,55,8.62212445911192
136687,61,9.14247462229073
136688,73,8.09796596063575
136689,77,8.384762650874704
136690,77,8.643811598420898
136692,82,7.551178820421621
136693,81,7.842700794853478
136694,82,7.520715035999778
136695,89,7.779659615879483
136696,94,8.118010290206684
136697,91,8.10189919560186
136698,93,7.755876516557622
136702,83,7.126633565693016
136703,87,7.998003474583049
136707,67,8.103189003696428
136713,73,8.079132174587661
136714,74,7.0451420368215265
136715,68,6.26390104079091
136719,73,7.7178194355805285
136722,47,8.550994167876672
136723,43,8.180241274156986
136727,37,8.11240938806193
136728,33,8.134688079121917
136729,36,9.14498007971576
136730,38,8.408011567726208
136738,45,8.850872417633262
136739,44,8.987408248675779
136758,12,7.871030276853311
136785,4,8.233355613597118
136786,43,7.995609806035423
136787,7,7.734985485156936
136788,7,8.067279494853246
136789,9,8.38773632456519
136793,5,7.5390252973776875
136795,7,7.005194069629482
136796,5,7.181601482410883
136797,9,7.217460325751924
136798,13,6.821460259510423
136799,13,6.586771998162456
136804,7,6.840481367553707
136805,34,7.310117967591301
136806,34,6.501223273331634
136807,1,6.924170226078363
136808,29,8.020430837911832
136809,16,7.99766396937536
137364,26,7.274253696124514
137368,23,8.420890498623347
137369,23,8.116624929998874
137374,36,7.271126169337011
137375,36,7.768673538788715
137385,46,7.4309809303039795
137386,46,6.45557343126371
137388,78,8.851693961676956
137389,72,7.572038933089743
137391,42,8.133724157825123
137395,73,8.586254022355593
137396,80,8.134046969729695
137397,74,8.620309529767193
137398,74,7.834838163425138
137399,74,9.088570170135338
137400,70,8.252678344389404
137401,61,8.466516183858023
137402,77,8.859529131405639
137403,58,8.365521000616223
137404,76,8.541443279561259
137405,65,7.575070903142145
137406,81,8.644686006948747
137407,86,8.515763092737483
137408,91,8.006467902092995
137409,84,8.172288613038067
137410,90,8.459691071417453
137411,87,7.446801471571495
137412,91,8.121492176976588
137413,91,7.4632095628596105
137414,97,6.815070906792689
137415,97,7.726431422110808
137416,99,8.00046392773306
137418,86,6.805874996635126
137420,69,7.415841790009554
137421,71,7.466034163274992
137427,68,7.0733735536936955
137428,72,7.40665344498525
137429,62,6.016412250242734
137436,43,8.761276549926528
137437,53,8.874546000439246
137439,30,9.027979928311755
137440,38,8.536361750155734
137441,33,8.101817691404335
137442,36,8.281521069635948
137443,34,8.41451447980768
137445,29,7.694523184889188
137451,67,6.355560672676258
137452,67,7.59499409622157
137453,45,7.946354437282929
137454,42,7.0274877476188955
137455,42,7.362936578472063
137502,14,7.366782760571153
137503,9,7.724807622563885
137504,7,8.013375535234598
137505,6,8.01964601778514
137509,4,7.6758060479432775
137510,5,8.45587545231924
137511,9,7.523894397749427
137517,25,7.050834865939809
137518,18,7.569279507382571
137519,8,7.286787637123915
137523,5,7.487969808478049
138082,23,7.890669436517005
138083,23,8.037126852780224
138088,36,8.350155023570203
138089,28,8.666334989351965
138090,25,8.642355041850095
138093,74,7.360707934333977
138094,74,6.787088277371392
138099,46,6.654763100327641
138100,46,5.85268698438544
138105,48,9.217564386559584
138106,60,8.960640659507668
138107,66,8.543039290585524
138108,92,7.299289878072091
138109,92,8.162982407068156
138111,79,8.569159129114981
138112,75,8.220233297811665
138113,67,8.613238005281419
138114,73,8.435755510387107
138115,78,7.49747623747256
138116,89,8.323951381849113
138117,73,8.178720531593276
138118,73,8.293540482861754
138119,100,7.937371547478626
138120,87,8.147076412659128
138121,77,8.39823600774157
138122,90,8.459521563623847
138123,83,7.974218850603561
138124,79,8.843346452262093
138125,84,9.06012492392826
138126,91,7.960460601727595
138127,97,8.725284901741507
138128,87,7.436889276576783
138129,80,7.6235904961725485
138130,99,8.47551661572778
138131,84,8.235807432477385
138132,79,7.99673155463355
138133,94,7.197460817672239
138134,69,5.8081403543020995
138141,68,6.8959913235937265
138142,78,8.28207440190543
138143,81,7.9375496605612526
138150,31,8.498368898188474
138151,32,8.404139497091148
138152,32,8.532401333362273
138153,34,8.78393293220682
138154,34,8.416976308680336
138155,23,8.023578518787357
138156,40,8.735489416143485
138157,35,8.833538188881151
138159,39,8.408500718272096
138160,89,8.426983871791576
138161,89,8.106229025947815
138162,50,8.058027090793935
138165,67,7.410446556524966
138166,67,6.3567034033296075
138168,42,6.958442222305459
138169,42,7.461259390683917
138204,49,6.60314561052992
138214,10,8.06178739841627
138215,5,7.284124002704934
138222,9,7.781291470163488
138223,4,8.118414013772611
138224,10,8.283501821862004
138225,10,8.580804881931055
138226,14,8.561061303041376
138227,14,8.251059482636032
138230,22,7.336346889572304
138231,20,7.739576327654242
138232,20,7.935585731644117
138802,59,7.971691494211827
138803,39,8.538555253798995
138804,28,8.629386149857163
138806,53,8.544504226522387
138807,74,8.620227832230118
138808,74,7.885463557397557
138812,75,6.514972312181891
138813,75,6.236118391544663
138814,69,6.493206819118131
138815,41,7.8580911206209665
138819,55,8.992960473259046
138820,51,8.381189905698903
138821,70,8.58844442204624
138822,70,8.706407101728377
138823,74,8.284830138209898
138824,76,9.128086688050088
138825,79,8.185256360489646
138826,72,8.71088304557951
138827,76,8.625032675136094
138828,69,8.439833304069827
138829,80,7.801641888587191
138830,63,8.742528593673155
138831,74,8.180548905496277
138832,73,8.477108041918628
138833,68,7.509022195558902
138834,84,8.308801871000266
138835,72,8.028010972571856
138836,71,8.288096902547725
138837,83,8.487366373959397
138838,84,8.68372441201177
138839,67,8.566559073540448
138841,90,8.661326792208815
138842,86,8.73103720049488
138843,83,8.08375522274373
138844,86,8.391342649914666
138845,78,8.372878936790842
138846,90,7.977445176534324
138847,78,6.608110667305825
138855,67,7.021990079145333
138856,69,7.489559894383561
138857,65,6.741648098533252
138859,69,7.717585386321827
138860,77,7.432461803261411
138864,33,7.422237130813961
138865,37,8.085670165716937
138866,37,8.729889793427237
138867,39,8.935256169529296
138868,35,8.253524943455824
138869,40,7.93074057276745
138870,40,8.861476820769573
138871,38,8.887391341562735
138872,38,8.576668661365984
138874,67,9.059177505589142
138875,89,8.622385494905265
138882,42,6.404761905765151
138883,42,7.520044209846436
138917,10,7.715522092056273
138918,29,6.872618220406384
138928,5,7.777873809103311
138929,15,7.906518745604798
138933,10,7.105288319074405
138938,13,7.709333637659465
138939,13,8.156755352284126
138940,13,8.273746461096875
138941,17,8.113962241982902
138944,8,7.676706825239711
138945,20,8.335574587819124
138946,20,7.9642187464656855
139505,7,8.380720440091345
139526,75,8.223164018614238
139527,40,7.687546566795294
139528,57,8.295346827108025
139529,43,8.595068858029272
139530,34,8.155661483641811
139532,47,7.730280568432288
139533,47,7.992503512272898
139534,51,8.231110770850826
139536,67,9.166759629183016
139537,70,7.5640597561910665
139538,68,7.941883732290989
139539,76,8.666075789091678
139540,74,8.551663805559464
139541,74,8.957498300694862
139542,75,8.49208335330529
139543,78,8.424083170090103
139544,79,8.605942503557959
139545,72,7.8167512264675585
139546,77,8.785625476657353
139547,72,8.300339500286478
139548,74,8.397763133217975
139549,79,8.630877618340577
139550,81,8.104942970648302
139551,68,8.172667635828727
139553,83,8.855409532069011
139554,100,8.265755297278869
139556,94,8.263699417911479
139557,83,8.27881592570888
139559,87,8.341770132919283
139560,83,8.546918461910106
139561,76,8.342025221264352
139569,76,6.767816902209001
139570,67,8.399033760774174
139571,77,7.857508791662258
139572,97,7.733982812287629
139573,93,7.884043900887708
139574,77,7.789381639914826
139575,84,7.959061599502862
139576,84,7.23748598320838
139578,40,7.69292598141965
139579,46,8.597013033023497
139580,37,8.207323765999158
139581,37,8.737951613672628
139582,35,7.806738945061788
139583,36,8.231450563286955
139584,50,7.669125902493971
139585,3,8.586597703759685
139588,36,9.112900923220142
139589,40,8.861486271475806
139590,40,8.22765248089733
139591,75,7.774112993457093
139605,30,7.411636849205461
139630,11,6.580279232641219
139642,45,7.778323509852248
139643,15,8.661631944677012
139647,27,7.62574066391608
139648,3,7.602888904025221
139652,7,7.2881400003010235
139653,7,8.457957529626075
139654,6,8.074212584936795
139655,6,8.277513725592916
139658,8,7.920389841475176
139659,8,8.110534198811052
140219,7,7.931610722403707
140227,37,7.515832943080952
140228,31,8.379170820089346
140231,65,7.3781461858218105
140239,92,7.441573169939068
140240,62,7.94481967310768
140241,37,8.866245944064637
140242,52,8.935578120768403
140243,41,8.435586760384368
140246,57,8.052009576561947
140247,50,7.4920347990962775
140248,51,8.325709863378915
140249,49,8.248812173454711
140250,70,8.63070221344242
140251,78,7.782964441376649
140252,77,8.68738531170851
140253,83,9.525927094517396
140254,68,8.87954231809555
140255,82,8.736838095699088
140256,81,9.075644291470306
140257,78,8.939437219366543
140258,75,8.266173418004541
140259,85,7.7777990451894095
140260,76,8.20262770208894
140261,74,8.162537893667611
140262,72,8.765367174764155
140263,71,8.820711460599718
140264,73,7.9272679272798605
140265,91,7.606082887598019
140266,98,7.756713372876338
140268,100,7.468226394944104
140269,100,8.441651853784801
140270,97,7.963086510681258
140271,73,7.9497646903759644
140272,70,8.429622783501078
140273,80,8.574840432975863
140274,86,8.215904262093854
140283,68,7.303828360664958
140284,75,7.94028895236035
140285,80,8.09429524402104
140286,82,7.879174447548133
140287,83,7.225022009663276
140288,85,7.944521792790712
140289,81,8.62353846822823
140290,81,8.583075033720974
140291,62,7.634540400177309
140292,36,8.735720017033909
140293,52,8.602744548084234
140294,37,7.98697382918545
140295,34,7.923463603823563
140297,36,8.218639099205804
140298,55,8.011508140588445
140302,51,8.695930350971459
140304,85,8.396630257772037
140305,65,7.84242939843044
140317,18,7.881116550495088
140319,18,8.309482929717188
140343,23,6.322391879590227
140344,23,6.898475747597098
140347,24,8.076918231831765
140356,7,7.105989616247827
140357,7,8.627283261963283
140358,12,8.238960195468911
140359,13,8.156959773278158
140360,10,7.709617901061644
140361,13,8.440851504980433
140362,19,8.244054156580669
140363,15,7.2752345604248525
140364,42,7.489905694076447
140365,42,8.939925153384745
140366,7,7.372613469697611
140367,8,8.100432246571776
140368,19,8.077199015135873
140369,13,8.334291558006218
140372,7,7.790086960318728
140373,7,7.172316322154764
140374,14,6.913625692435083
140375,8,7.086380741841571
140376,10,7.491880320412725
140931,21,6.298362341349586
140932,21,7.155937763744059
140940,35,8.178658783373324
140941,36,8.506988521197929
140942,31,8.675413066757292
140945,65,8.162145732456288
140947,62,7.8874482433659825
140948,50,7.9822991930293306
140953,68,8.32053214347754
140954,68,8.185062439898811
140955,55,8.07409020992516
140956,43,9.310481335189822
140957,41,8.603378617859285
140958,51,8.409832674465918
140961,50,7.2615065326353445
140964,70,8.230578309438961
140965,74,8.151727873559585
140966,87,8.633595545984955
140967,78,8.642531626348287
140968,75,8.51846827883852
140969,86,8.390513428508282
140971,80,8.02848861253496
140972,80,7.270445507757689
140973,92,7.467168245225205
140974,81,7.631778376786555
140975,76,7.821033536085412
140976,79,8.132298815759707
140977,75,8.38887595202559
140978,83,8.516347142172446
140979,91,8.772889633921402
140980,97,7.581927111217607
140982,99,7.438342615795792
140983,100,7.759783351256898
140984,94,7.026267363039999
140985,97,7.3585457893409725
140986,81,7.396547076779749
140987,81,7.645599014866097
140989,98,7.598203263232438
140990,75,7.276899435170189
140991,70,8.228028131428568
140992,67,7.160002066945177
140993,63,8.550518742556328
140994,70,7.011410152489962
140995,94,7.016624612087105
140996,76,7.833397089552147
140997,100,7.1758623465679
140998,99,7.459019921830679
140999,98,8.000202678724623
141000,82,7.881481193082048
141001,86,7.291199248628239
141002,80,8.451408771035968
141003,87,8.875471616660928
141004,77,8.84475608565854
141005,40,8.250214411124038
141006,41,8.20354695719111
141008,33,8.00379906408371
141009,31,7.948184894569756
141010,43,8.168160232597359
141011,39,9.108339050450525
141012,41,8.91806992293525
141013,77,8.093104319720297
141014,77,7.877982221296918
141016,66,8.413698761632972
141017,79,8.642060945834146
141018,85,7.910977171168781
141019,84,8.157319139326852
141031,17,7.49272674983291
141032,17,6.643008609291293
141057,23,5.321554883874724
141058,5,5.97490567160906
141060,8,8.117041290747217
141061,8,8.47734763442618
141072,13,7.7828095561427935
141073,20,9.103245069151097
141074,11,8.204877263720256
141075,14,8.520549338565472
141077,17,7.8475559347238795
141078,42,8.10989958627453
141079,28,8.590500716066456
141080,15,8.485110899092762
141081,22,7.7601669528166095
141082,19,8.018515271884567
141083,19,8.376770638827004
141084,36,7.985014468197888
141085,25,8.565994305573927
141086,7,8.591115292875577
141087,9,7.539781711084119
141088,16,7.734574885593303
141089,13,7.876747306042379
141090,26,8.397469053322613
141091,28,8.043670150947204
141631,3,8.054791283900116
141635,59,7.088443285464783
141637,11,6.7471942784538665
141638,11,7.871758733133783
141645,37,8.419120504639622
141646,30,8.217212405494662
141652,32,8.52086989959308
141653,26,9.19087650822848
141654,26,8.442924456670298
141655,26,8.91659355872935
141656,23,8.519646779686143
141657,23,9.010651601484161
141658,24,9.105582020000337
141659,58,8.584799533799828
141660,27,6.949759599145746
141667,42,7.5275704605696845
141668,42,7.361229059147075
141669,72,7.600252844147663
141670,68,8.683027248049452
141671,68,8.989575829235392
141672,36,8.583990158939274
141679,79,8.15954288013197
141680,88,8.837936694458708
141683,72,7.806119099051891
141684,72,8.602916334771969
141685,72,8.70674617205944
141686,76,8.434693987837203
141687,71,7.587821371789323
141688,64,8.508730641657017
141689,75,8.434793707166081
141690,82,7.767595756795717
141691,90,7.772148845688929
141692,85,7.67713974536415
141693,97,8.02461515488464
141694,73,7.35545785059271
141696,99,7.825141262262125
141697,97,7.989970886483283
141698,98,6.990851828782075
141699,100,7.712541309951816
141700,89,8.304580403486938
141701,99,7.719716546227723
141704,75,7.691467737443121
141707,86,8.562233709155041
141709,71,7.370209003937818
141710,76,7.22803117413085
141711,100,7.122782740244114
141712,98,7.449983600787608
141713,98,7.9958810642772695
141714,92,8.799644947288911
141715,92,8.773098232907218
141716,85,8.499227558409698
141717,83,9.02148956512704
141718,80,8.370268315384589
141719,69,7.522681568463874
141720,92,8.693117061495226
141722,33,8.658923681742209
141724,36,8.819990076168352
141725,30,9.459987783857299
141726,45,9.605708127136303
141727,66,9.441385470384303
141728,78,8.753849858942006
141730,78,8.180393471498903
141731,79,8.107524114080425
141772,6,6.417296373941701
141773,6,7.147922797296745
141774,8,7.522499088111536
141775,8,8.03529651050239
141785,6,8.080855225205354
141786,5,6.777472793853906
141787,8,8.63920244300381
141788,13,8.794762592463359
141789,9,8.320554666013209
141790,13,7.490954118033103
141793,7,7.787660991775553
141794,9,8.571788355215539
141795,12,7.957413062701691
141796,12,8.061584611956246
141797,15,8.482390953920087
141798,36,8.501452104537796
141801,27,7.230445377434581
141802,15,7.804274209548229
141803,18,8.641013764971841
141804,26,8.578222618758243
141805,26,7.612374397535698
142339,8,7.031950913894743
142340,8,7.122377269660241
142342,4,8.200287660148573
142343,4,7.929375499393685
142349,59,6.43854974645583
142351,41,8.045683347623406
142352,41,8.502695053297153
142357,54,8.438094524259824
142358,39,8.446525746169495
142359,27,8.572417332990753
142360,19,7.794742038878584
142366,27,8.547427105729152
142368,26,7.9229013881053465
142369,25,8.27775305104044
142370,23,8.43515294848239
142371,22,8.83870111140698
142372,24,8.849099003073734
142373,17,8.107515385493555
142374,39,8.621690656737238
142376,28,8.279804206729285
142377,28,8.375266640006206
142381,39,7.7919982400052605
142385,59,8.679802777107625
142386,57,8.76660306550602
142387,69,8.249920712075436
142394,93,8.255781975647386
142395,95,9.290016441779546
142396,95,8.701349991168497
142397,84,8.87655406107286
142398,74,8.603421358832136
142399,73,8.720070871577175
142400,69,7.724796989475838
142401,60,7.721741369125126
142402,83,8.323300459347342
142403,89,8.490800254013589
142404,78,7.957303360043442
142405,76,8.166561395321972
142406,84,8.080944913862323
142407,92,7.759761870896549
142408,93,7.580965900129316
142409,92,7.952858464231442
142410,99,8.640039429914872
142411,88,8.940600455489363
142412,98,7.8514194927279854
142413,99,8.079039651564237
142414,97,7.605452235336289
142415,98,8.145020842080784
142416,98,7.882044986919425
142417,95,7.272382619916684
142420,89,6.396901795270223
142424,95,7.677217223326145
142426,94,8.417660910031817
142428,90,8.006067435961926
142429,86,7.910688459080543
142430,86,8.546330435410407
142431,73,8.368515867498822
142432,65,8.204041589435299
142433,77,7.300050701928262
142434,63,7.869111232405595
142435,79,8.652384750317506
142436,44,8.714916448925269
142437,57,8.005233295250147
142438,10,8.239753138893857
142439,45,8.12413403523253
142440,46,9.114756807939328
142442,42,8.647746240384675
142443,72,8.875775683804783
142444,65,8.750796056880132
142447,89,7.585093658438817
142448,88,7.737232006633848
142450,47,8.377116100670417
142452,54,8.449818804056079
142453,49,8.877791338869516
142454,50,8.300928237111318
142489,8,7.410607933043891
142497,8,7.316181908296798
142498,25,6.913935949730104
142499,25,7.2475170599597
142500,11,7.4549620800207315
142501,19,7.538886541300259
142502,5,7.934617876484632
142503,10,8.017897233860653
142504,9,8.038013792000594
142505,3,8.381701792791898
142506,11,8.056189273003884
142507,8,6.575808509681878
142508,8,7.517367024807157
142509,10,6.855687824124846
142510,6,7.983315973912629
142511,4,8.43402350687664
142512,4,7.828265354062767
142513,7,7.943366127104532
142514,9,7.736492128752412
142515,3,8.542185060277683
142516,5,8.149607763443061
142517,9,7.607804219970285
142518,9,7.749253385831495
142519,11,7.252810804910691
143053,8,7.0500389806927455
143054,8,6.980071897341723
143055,3,6.819433136912155
143065,41,7.637019732060686
143066,41,8.728310285388602
143074,27,7.792170676480077
143082,23,7.343181426560122
143085,22,8.213080223124873
143086,26,8.619225168907326
143087,26,8.139589026815768
143088,30,8.282803117623871
143096,41,7.162125641619356
143097,51,8.292840051409314
143100,58,8.396506587347766
143101,78,7.583087287238191
143108,85,8.36956748513885
143109,85,8.794608770502853
143110,95,8.68906430863906
143111,76,9.074445673485183
143112,74,7.6655428609018905
143114,69,7.499305495659364
143115,80,7.693285742368378
143116,87,8.633807390910787
143117,95,8.648814436275972
143118,83,8.282525776455815
143119,88,8.677444252922076
143120,91,8.801615727756467
143121,100,8.322076611765716
143122,97,7.557031328175583
143123,99,8.219737664340116
143126,95,7.793545923461995
143127,92,8.492797341235882
143128,99,7.618263165765459
143129,99,7.93511544053429
143130,100,7.863209071367095
143131,95,7.1979677393617045
143133,73,6.766535996575799
143134,93,6.895370361965312
143135,99,7.063376750086396
143136,86,8.040574763411083
143137,86,8.444599542971652
143138,54,8.537506870540085
143139,85,8.605087861958236
143140,88,9.328204184844319
143141,88,8.80332330372771
143142,87,8.58790299832944
143143,86,8.492203775636806
143144,93,9.163874355613245
143145,81,8.651036131772571
143146,67,8.346010660323708
143147,82,7.940356788582638
143148,77,8.115730678022848
143149,79,8.248903608533372
143150,87,8.321749727316485
143151,82,7.549860885011155
143152,82,8.24597151211203
143153,57,8.374150421732045
143154,68,8.737741300442394
143155,81,8.65647349884155
143156,82,9.185266866201228
143157,79,8.915154343783403
143158,61,8.469889770604908
143159,53,7.603866348274687
143161,95,8.264502594874777
143164,42,8.22108776969498
143166,64,9.2274659406526
143167,47,9.356337905217483
143168,48,8.99781811702913
143190,11,6.508588586725926
143191,18,6.550853939612767
143192,10,7.851685182096851
143211,8,6.776689429020678
143212,18,6.500265168643692
143215,5,8.177687252914875
143216,8,8.693097110262073
143217,6,8.22686318174852
143218,5,7.6053023583090935
143219,7,7.864451573611607
143220,12,7.6500098146021225
143221,3,6.846053284931841
143224,5,8.263814858951974
143225,51,8.65593940098397
143226,8,8.08273289833527
143227,11,8.35676385252997
143228,5,7.56389630863424
143229,5,7.957409853420647
143230,3,8.292603163760031
143231,9,7.4913582340837195
143232,12,8.197922152712223
143233,12,6.910748273494917
143784,18,8.037276654157248
143787,17,8.330742815338471
143794,64,6.964761601977701
143795,48,7.824143830296757
143796,24,7.432817750412903
143800,78,7.67242036247102
143801,73,7.975781898010568
143804,70,8.142016347935993
143805,62,7.782298894324969
143811,51,8.194530525267847
143812,80,7.95492699653858
143817,72,8.363841120141362
143818,64,7.715946687482348
143819,66,7.825534688934419
143820,74,8.510972116214395
143821,77,8.668875467040506
143822,70,8.349151096886306
143823,64,8.423759645784763
143824,57,8.800301261907428
143825,83,8.647221862213694
143826,90,7.412091289000969
143827,95,8.330512696377717
143828,95,7.214034743898198
143829,83,8.081141793606786
143830,84,8.507103060602828
143831,92,8.227554823585212
143832,93,8.329216351843677
143833,82,8.40958839630047
143834,85,8.168252344839063
143835,87,7.842104010967175
143836,87,8.143736559742836
143837,100,7.722029389230543
143838,83,8.685161572234872
143839,96,8.696047299761997
143841,100,7.737607502813937
143842,100,8.714696022479892
143843,98,8.245074328311917
143847,98,7.2355455902043175
143848,100,6.447366492952115
143849,91,7.9460811061475125
143851,97,8.87955411068153
143852,55,8.922427716324737
143853,85,9.15446693869556
143854,82,9.127064350914939
143855,61,8.87200277161415
143856,75,8.806651711006484
143857,74,8.607146257170557
143858,84,7.743627568206195
143859,79,8.503746433632955
143860,76,7.86804788916943
143861,74,8.705605352439722
143862,49,8.915475238564573
143863,82,7.771608814528017
143864,98,8.38520342517991
143865,98,8.161859220515344
143866,83,8.987491489666024
143867,63,8.468120275346092
143868,48,8.669471083414166
143869,66,7.739031758878049
143870,66,8.415182302330159
143873,62,8.6553637904303
143875,52,8.355498708746087
143876,46,8.250373827714581
143877,43,8.367418584329716
143878,46,8.57436798244184
143879,20,8.023539415623372
143880,32,8.868369009854097
143881,32,8.35918652995106
143882,45,8.397938688045414
143884,31,8.732457104608397
143885,31,8.308235653172733
143906,10,7.463531681467516
143914,38,7.70596165753238
143915,29,7.456351386073779
143916,20,7.931947886868965
143917,28,7.661015529766663
143918,28,7.551617167421345
143925,3,7.64875426861104
143926,10,8.359057310235592
143927,14,8.064503921074614
143928,4,8.125486256582032
143929,10,8.225137367082816
143930,7,7.842350515861231
143931,15,7.880048525790469
143932,17,7.631892456860964
143935,16,7.259260902069375
143938,8,7.109550072901838
143939,5,7.756425155262668
143941,8,7.345844897672104
143942,9,7.312573643375298
143943,3,8.002049403489718
