home_grid,isolation,ses,ses2
119505,0.46041334709638015,1,1
119540,0.24943800834187874,41,2
119541,0.4544742173497019,70,3
119542,0.27154833203950324,41,2
119547,0.21140020633627157,18,1
119572,0.6317887201079773,25,1
119573,0.40831313502807315,25,1
119579,0.23065949509144773,47,2
119581,0.37264629481773537,15,1
119610,0.4292667646882136,35,2
119611,0.40877889392040545,8,1
119612,0.43196047062945553,14,1
119613,0.39316415373556635,14,1
119614,0.4949724795995406,45,2
120219,0.4815379673033089,1,1
120220,0.6176783727921675,3,1
120253,0.2627563810782916,35,2
120254,0.444649607770953,28,2
120255,0.30126485232454114,33,2
120261,0.4614778614983328,18,1
120262,0.36505074291406425,39,2
120267,0.5755082385072309,20,1
120268,0.5474322343001143,20,1
120324,0.3751952380989579,35,2
120325,0.472158748696945,35,2
120326,0.41767907675641924,37,2
120327,0.4001605478065933,38,2
120337,0.3641585339899041,21,1
120933,0.41228399568275953,3,1
120976,0.2932809773734172,39,2
120981,0.4999790363266434,20,1
120982,0.4561123675520305,25,1
121004,0.3004995590799816,7,1
121022,0.39203627650100425,34,2
121023,0.2633236841612414,31,2
121025,0.2642949255825997,15,1
121041,0.312337078826604,38,2
121042,0.2849385193923019,30,2
121050,0.32013592408167646,49,2
121051,0.38372886773384335,21,1
121647,0.49145463560814917,4,1
121648,0.6397004353169196,3,1
121690,0.3582106000424232,19,1
121691,0.24113366216027976,18,1
121695,0.40202271598430595,25,1
121696,0.36853342078675944,25,1
121738,0.22068812312430097,13,1
121763,0.26628454601352414,49,2
121765,0.36597374592529963,48,2
122354,0.6392570726621193,2,1
122355,0.43538019755795987,2,1
122356,0.5156383369769794,3,1
122358,0.46422326078098913,1,1
122359,0.49296174203185184,1,1
122389,0.29088038069879196,8,1
123068,0.44642581695776906,1,1
123070,0.4285834703995955,2,1
123071,0.49029863080081865,2,1
123072,0.5863925732369579,2,1
123073,0.5367283699421899,2,1
123085,0.5201672957293139,7,1
123086,0.4849304441852243,11,1
123087,0.5437286299973809,11,1
123099,0.2700798597284026,10,1
123102,0.32997449976492943,40,2
123103,0.43433344405514895,21,1
123104,0.4141374415361706,33,2
123105,0.2740050726028055,14,1
123106,0.35298573427555047,38,2
123107,0.3528527786108529,37,2
123128,0.36170608410255956,54,3
123129,0.22235101630905257,54,3
123130,0.31981877196175945,48,2
123131,0.36866707784574837,48,2
123133,0.29909273166572725,39,2
123135,0.18992861052240434,43,2
123144,0.18483416233374605,46,2
123777,0.586138910691967,11,1
123778,0.2051717618877622,10,1
123781,0.3181150767987717,11,1
123782,0.5800485979545635,10,1
123783,0.33855546296363315,10,1
123786,0.5256437191533478,1,1
123787,0.5984984350137373,2,1
123799,0.405823875089459,10,1
123800,0.4798643400964253,10,1
123801,0.44528441848867734,11,1
123813,0.3017167248500095,28,2
123816,0.3417857406594408,29,2
123817,0.3200389647826219,22,1
123818,0.2950530294617195,22,1
123819,0.28873391233297385,14,1
123820,0.30283200443867053,44,2
123821,0.31980885695050476,42,2
123822,0.4940154948656715,45,2
123823,0.513523862351171,45,2
123833,0.18380249104525687,23,1
123834,0.18430294430550945,53,3
123842,0.2217955188293749,59,3
123843,0.17733294070754024,58,3
123844,0.19539811678639274,48,2
123845,0.30672840255025735,45,2
123846,0.27443510420881084,49,2
123847,0.325311026701137,24,1
123848,0.36543744802976863,40,2
123849,0.45426084660753807,54,3
123850,0.21557722154473638,54,3
123855,0.1435366198674234,28,2
123856,0.392164040107397,25,1
123858,0.24609395456372768,46,2
123860,0.3680777906921054,54,3
123862,0.29511819867866645,51,3
123864,0.47291183959021926,30,2
123865,0.4130026354458227,30,2
124495,0.4661829249691902,4,1
124496,0.4285593836701126,4,1
124501,0.5648341255823978,8,1
124513,0.5779747617630325,9,1
124514,0.5038334703681315,9,1
124517,0.5142070928751671,9,1
124518,0.469071995688686,7,1
124528,0.24282387666334543,21,1
124529,0.2705112370472016,18,1
124530,0.2746845241749545,26,2
124531,0.3004371359582252,29,2
124532,0.22101430599626753,24,1
124533,0.25400008135644503,86,4
124534,0.2912659326005581,86,4
124535,0.32932958171350046,42,2
124536,0.2894878806070651,37,2
124537,0.28786127576765114,45,2
124547,0.18059008586000025,23,1
124548,0.21661382954224764,53,3
124556,0.2524552171569293,53,3
124557,0.2500028943448286,54,3
124558,0.17237724312170033,54,3
124559,0.21976626421355427,38,2
124560,0.22118712064072135,31,2
124561,0.4042049369595782,22,1
124562,0.43493445621615234,38,2
124563,0.29762333635610116,38,2
124564,0.3929516921334004,54,3
124567,0.4133363186786852,24,1
124568,0.2053889141757561,45,2
124569,0.362238723189573,59,3
124570,0.28393534485650707,25,1
124572,0.4722007463026281,48,2
124573,0.3362611214817557,48,2
124574,0.3836241681314533,48,2
124575,0.2697305319849775,43,2
124576,0.2346720921409437,51,3
124577,0.1740162124911158,28,2
124578,0.3551068412333209,37,2
124579,0.2877334873034967,30,2
124582,0.07186437449964964,61,3
124584,0.23591017309470774,25,1
124651,0.6519574680775044,4,1
124652,0.36961695653952775,4,1
125209,0.2707531496502972,3,1
125215,0.4317455706498426,9,1
125227,0.4701256787058298,8,1
125231,0.2837585600663043,9,1
125241,0.36402095637653914,25,1
125242,0.3091271547946662,40,2
125243,0.41203998657892643,24,1
125244,0.26292458807558583,28,2
125245,0.23737533396068825,27,2
125246,0.28663941258329606,24,1
125247,0.23622581646449564,86,4
125248,0.21193891343011134,40,2
125249,0.2777076844915579,30,2
125250,0.3242504232203727,17,1
125251,0.2613138530671939,18,1
125255,0.2650953609959047,52,3
125256,0.3316359724829126,52,3
125270,0.2571579234480241,53,3
125271,0.2135541082050167,53,3
125272,0.24187039551939085,55,3
125273,0.2670394063049209,32,2
125274,0.33426063088388036,22,1
125275,0.4118367022748333,31,2
125276,0.355933808748034,30,2
125277,0.3164010588073246,34,2
125278,0.3404727569202953,51,3
125279,0.29349962600035784,29,2
125280,0.40102606496225224,27,2
125281,0.4039591086947281,27,2
125284,0.17780091205912696,56,3
125286,0.26529867605137625,43,2
125287,0.21036144267641466,41,2
125288,0.31317232913922693,41,2
125289,0.31366665616612033,43,2
125290,0.2955358153338884,20,1
125291,0.3378393304034493,20,1
125292,0.15040054976406342,37,2
125293,0.3998000712113719,25,1
125297,0.19479933141396133,18,1
125298,0.22013889706132783,31,2
125299,0.27371822485386266,44,2
125300,0.2311388845893126,46,2
125305,0.3848023501320119,24,1
125306,0.2731231423507583,24,1
125940,0.5257402135953073,8,1
125941,0.4330614716439253,8,1
125955,0.3989126922399713,16,1
125956,0.4082248960595876,18,1
125957,0.3443664973101219,33,2
125958,0.2357780691218944,25,1
125959,0.3335632316066325,18,1
125960,0.3116208515361042,25,1
125961,0.2601223156651999,15,1
125962,0.23626586324809062,33,2
125963,0.2848750230212773,46,2
125964,0.25596097870864815,17,1
125965,0.28471306131487856,29,2
125969,0.29709841423076017,52,3
125970,0.35457674332898015,39,2
125979,0.29276974329032696,54,3
125980,0.32942965101420607,62,3
125981,0.46721202512440235,50,2
125982,0.3830378830920962,56,3
125983,0.24760129250481447,65,3
125984,0.2672356348934975,24,1
125986,0.2568529310509442,38,2
125987,0.24521113738662362,41,2
125988,0.3280517205409238,23,1
125989,0.216131248906058,39,2
125990,0.2866066371025905,31,2
125992,0.3130371156460187,49,2
125993,0.4079236075505244,29,2
125994,0.36403486993103895,29,2
125995,0.4207151589606317,27,2
125996,0.41191008490854364,48,2
125999,0.2381989915125689,25,1
126001,0.3250296929531308,22,1
126005,0.16678813900269795,47,2
126006,0.44608876367921974,89,4
126007,0.18732241966383226,45,2
126012,0.1920233494453143,55,3
126013,0.21977902002536603,55,3
126018,0.3387213041312181,18,1
126019,0.30007210482861124,18,1
126654,0.38753232034148166,10,1
126655,0.5526090322947345,8,1
126669,0.4162721550715255,10,1
126670,0.3399198771192749,10,1
126671,0.3521298574890368,30,2
126672,0.28539094165255385,27,2
126673,0.2771340993826989,28,2
126674,0.3181307177771458,21,1
126676,0.31341598189008135,23,1
126679,0.24927969246612763,40,2
126680,0.1693021059086806,68,3
126683,0.1833965169097898,54,3
126688,0.16239447807599344,31,2
126693,0.29810659960352826,61,3
126694,0.35209997286104056,48,2
126695,0.3291473248657357,53,3
126696,0.3861343555883934,58,3
126697,0.3997546729234943,56,3
126698,0.25514450461735755,47,2
126699,0.2561645836140333,44,2
126700,0.3390474489518728,26,2
126701,0.3021383159154012,38,2
126702,0.23619668136668795,35,2
126703,0.24635545157638777,22,1
126704,0.23627972759802895,59,3
126707,0.33430625380527923,38,2
126708,0.3001271608340546,20,1
126709,0.41877576048629006,32,2
126710,0.3446300387332822,36,2
126711,0.3406618985662365,36,2
126712,0.410780348687934,24,1
126713,0.32010021290284096,27,2
126714,0.26932489232235823,33,2
126715,0.3530552198000468,22,1
126716,0.3518145491840266,23,1
126717,0.16193982541222976,46,2
126718,0.43550731044865565,54,3
126719,0.2875876530580888,50,2
126720,0.2691986514419192,27,2
126721,0.2788533275405684,27,2
126724,0.16636124897800839,21,1
126725,0.2105386969343727,18,1
126726,0.25677837319973307,55,3
126727,0.28920491618166244,55,3
126746,0.37902010874527414,13,1
126747,0.2728979685712916,9,1
127367,0.40425611252809646,20,1
127368,0.36722961096459505,12,1
127383,0.31971507558869977,47,2
127387,0.22332130523451427,23,1
127388,0.31890480580068414,21,1
127391,0.1771441194768515,39,2
127393,0.3206151849807884,64,3
127395,0.18436134303995527,51,3
127396,0.14262553780836557,53,3
127397,0.1977412867635292,29,2
127398,0.20817520877691478,22,1
127402,0.3059562275846137,31,2
127407,0.29292824962723973,57,3
127408,0.3746945415641282,48,2
127409,0.3924244565909195,56,3
127410,0.2973842568831918,43,2
127411,0.3572186160893132,57,3
127412,0.3613582340026625,51,3
127413,0.37511376747338654,44,2
127414,0.4190546183493269,37,2
127415,0.3007885847104179,41,2
127416,0.2675784527760202,36,2
127417,0.24781589113783833,23,1
127418,0.18415570581529117,27,2
127419,0.43019128246175536,31,2
127420,0.3224500571746429,31,2
127421,0.3208568799703256,40,2
127422,0.3383012559134594,20,1
127423,0.293708239427846,32,2
127424,0.23223162978256942,36,2
127425,0.266510950012401,36,2
127426,0.36411809858599653,18,1
127427,0.39024455232398503,33,2
127428,0.325297645931606,40,2
127429,0.2934579316380992,22,1
127430,0.30098850099215524,22,1
127432,0.35843386453904796,39,2
127433,0.2510382166257917,38,2
127434,0.3718644369988569,62,3
127435,0.3330787884110894,25,1
127437,0.2594001731179081,34,2
127438,0.1947402258461607,55,3
127439,0.13157259019088532,20,1
127440,0.18462851427553978,18,1
127447,0.3326708506525263,15,1
127448,0.29596212373958286,15,1
127478,0.4693461453953983,37,2
127479,0.3458621867021625,28,2
127480,0.3837551417173938,25,1
127481,0.5855388854501312,25,1
128081,0.42478996652320095,13,1
128096,0.22623131290407406,45,2
128097,0.21854912868630874,54,3
128098,0.2155958083268668,56,3
128099,0.21464124402505752,44,2
128100,0.15973039380616122,54,3
128107,0.2290065316446559,43,2
128108,0.3380176436358078,25,1
90204,0.8512535721824107,1,1
90205,0.8151718933163741,2,1
90206,0.739998199742626,1,1
90208,0.7581295728052543,2,1
90209,0.7675526267403182,3,1
90210,0.8468990217667716,8,1
90214,0.6869651364680516,4,1
90221,0.5377760226791777,1,1
90270,0.6965858804120633,5,1
90271,0.711564994075931,23,1
90272,0.6506603110772142,16,1
90273,0.6309994408662896,6,1
90274,0.5299841965964278,6,1
90277,0.6683959324145943,4,1
90913,0.8246032385544073,1,1
90914,0.7957580305463114,1,1
90915,0.8900633583706314,1,1
90916,0.7366947748515013,1,1
90917,0.7721707491473022,4,1
90918,0.7972551042869043,1,1
90919,0.7679464356103504,2,1
90920,0.7723458159159687,2,1
90921,0.8370630849477388,2,1
90922,0.7560223201216529,2,1
90923,0.7780627141297117,1,1
90924,0.7683185455295948,1,1
90925,0.7689243823289016,1,1
90928,0.6393473450545508,2,1
90937,0.5443338130865589,18,1
90938,0.7846124746149641,18,1
90939,0.6022334916654073,24,1
90984,0.6751106809849041,13,1
90985,0.6606303934280036,15,1
90986,0.6200280979601462,17,1
90989,0.6189457908541584,3,1
90990,0.7076967020150763,3,1
90992,0.6655004117721453,5,1
91627,0.8681601056378989,1,1
91628,0.788866528746512,1,1
91629,0.7247451015686464,1,1
91630,0.7617017621378347,10,1
91631,0.8040047952029227,2,1
91632,0.7909697190821193,3,1
91633,0.7394258906228224,2,1
91634,0.7625236113064062,2,1
91635,0.7274426027725698,2,1
91636,0.8301607786328745,1,1
91637,0.7646330088636866,1,1
91638,0.7419497008805631,1,1
91639,0.7825795747458966,1,1
91642,0.6408389865144295,2,1
91649,0.5554875883035344,12,1
91650,0.5930393864092208,12,1
91651,0.6892007287247847,13,1
91652,0.6130191935776361,13,1
91653,0.4640752171629368,23,1
91654,0.5024882177360075,23,1
91698,0.5878912514635863,7,1
91699,0.5404094246281482,19,1
91700,0.5269965760682294,17,1
91703,0.5484961503485164,11,1
91704,0.7499800784892431,9,1
91706,0.7216301849344562,4,1
91714,0.7082797867996323,12,1
92343,0.8665873758322113,1,1
92345,0.8087974045533821,1,1
92347,0.7764450458712046,1,1
92348,0.7892524365584461,2,1
92349,0.7592171472046516,2,1
92350,0.7818305291623691,2,1
92351,0.7714226718425723,2,1
92352,0.7847960022442259,1,1
128109,0.1329376434912043,46,2
128111,0.26932170210234496,26,2
128112,0.2443995909165429,29,2
128113,0.29823045581771823,96,4
128115,0.23755164317001345,32,2
128116,0.38716105445860755,32,2
128117,0.19343189515942721,31,2
128118,0.26158160615999615,25,1
128121,0.3687920975196553,55,3
128122,0.35211325914164965,39,2
128123,0.3640518646508078,39,2
128124,0.4613382163852813,34,2
128125,0.30822529198130133,31,2
128126,0.3827753006692526,60,3
128127,0.2380530973180222,32,2
128128,0.4094022927488211,44,2
128129,0.37610926040674353,39,2
128130,0.3095937856126868,39,2
128131,0.32197082912712915,25,1
128132,0.2539228361902646,33,2
128134,0.30158180019423636,33,2
128135,0.39694239789530156,40,2
128143,0.30613279494849543,30,2
128146,0.28842189533924306,38,2
128147,0.3656618532263929,36,2
128148,0.28453218106757094,34,2
128149,0.23207682773707333,26,2
128151,0.3233355887279252,34,2
128152,0.2359513819453957,52,3
128153,0.1515692334390341,47,2
128192,0.3611484913524574,37,2
128193,0.40275874144301343,28,2
128194,0.375562256532263,25,1
128195,0.41895396069987845,25,1
128781,0.3253277340359771,3,1
128794,0.327599317333348,16,1
128795,0.39197329805215686,16,1
128803,0.22212719945796922,20,1
128804,0.47016200177637124,20,1
128805,0.5191779337743083,17,1
128806,0.39413745162242814,13,1
128807,0.3108482316139149,30,2
128810,0.23379491347542505,52,3
128811,0.23445131635939737,60,3
128812,0.25916014354686256,51,3
128813,0.22003880952672575,52,3
128814,0.2152389407415763,54,3
128815,0.23765070494270907,54,3
128820,0.27582548555193354,40,2
128821,0.20891753645122352,38,2
128822,0.3519361106569142,40,2
128823,0.3955199644453341,48,2
128824,0.4154927800676328,31,2
128825,0.25709745342156565,29,2
128827,0.28641626809182574,96,4
128828,0.18141276465630884,38,2
128829,0.25714865953090277,38,2
128830,0.20125306267405965,32,2
128831,0.296441995067356,31,2
128832,0.2860074970141806,25,1
128836,0.33391329548839577,39,2
128837,0.3392539328902019,39,2
128838,0.43703291308448705,31,2
128839,0.39422357850136686,38,2
128840,0.36987975928741174,41,2
128842,0.37645590728532885,43,2
128843,0.35072842501487234,39,2
128844,0.3897722605604823,35,2
128845,0.42583748459464876,19,1
128846,0.31374953941944506,40,2
128847,0.46462474354734856,22,1
128848,0.3195296232958457,30,2
128850,0.37381018062659077,49,2
128851,0.4252447077782616,35,2
128857,0.25284633993907246,50,2
128858,0.3245163114573851,49,2
128860,0.41167419478372885,20,1
128861,0.27766311049422293,37,2
128862,0.44965076339668936,15,1
128863,0.42234705728466926,51,3
128864,0.32116093722725303,29,2
128865,0.3348233908016952,45,2
128866,0.2317127733077574,28,2
128867,0.32710365351000964,35,2
128909,0.4556020428581274,17,1
128910,0.5296405004933039,40,2
129517,0.36656365886001413,20,1
129518,0.32377532314855,20,1
129519,0.41712975025693805,13,1
129520,0.22861678092221355,25,1
129524,0.23415081804603527,47,2
129525,0.25940718647376954,54,3
129526,0.3165409016936074,49,2
129527,0.26863995746202207,44,2
129530,0.31640485369544036,46,2
129531,0.5810893943193993,26,2
129537,0.4148599657852997,52,3
129538,0.2638122461651773,44,2
129554,0.5231957173511029,42,2
129555,0.3448160714428302,38,2
129556,0.285544655474386,40,2
129558,0.43370597923983817,27,2
129560,0.275039014048587,36,2
129561,0.3843288410451021,39,2
129563,0.4813104804180126,26,2
129564,0.3684031723041691,28,2
129565,0.29702500384935426,41,2
129569,0.32413705123191927,35,2
129571,0.31568685394216844,36,2
129572,0.31842030093156165,20,1
129573,0.34117370368404043,24,1
129574,0.2741509946442219,34,2
129575,0.3237685278753273,33,2
129576,0.20947188364297376,29,2
129577,0.32501125693775634,30,2
129578,0.39080232448421365,33,2
129579,0.40731573066133425,45,2
129580,0.42459894451263375,24,1
129581,0.21702706938709326,30,2
129603,0.5323122275820399,13,1
129611,0.5232832862317568,13,1
129612,0.21442505652734822,13,1
129622,0.49018036184111613,13,1
129623,0.5132206142620042,17,1
129624,0.41945264031219276,40,2
130232,0.40543938052486045,10,1
130233,0.24827603663302034,7,1
130238,0.17869852079360388,47,2
130239,0.21979202588168034,50,2
130240,0.38448862256261584,48,2
130241,0.35417259429830095,37,2
130243,0.32126087588264207,35,2
130244,0.46841946810978463,39,2
130245,0.5291204020967916,29,2
130246,0.49891874029446215,29,2
130247,0.336076842168586,41,2
130256,0.25210814909743984,51,3
130263,0.2069059707305018,52,3
130264,0.2798090694857472,52,3
130265,0.17882319064596502,51,3
130269,0.4252342884269038,38,2
130270,0.39755231699218785,49,2
130271,0.37264605932269956,30,2
130272,0.3301873659955326,30,2
130273,0.45344343150043365,39,2
130274,0.5109389873618514,22,1
130275,0.3182802887525745,28,2
130276,0.3967269025201595,28,2
130277,0.4438461458640769,29,2
130278,0.46278581772593563,45,2
130280,0.2865178358638598,24,1
130281,0.3172739396426538,22,1
130282,0.2517259790420447,20,1
130283,0.3117219856805825,20,1
130284,0.2856862969044157,30,2
130285,0.2614587577017379,28,2
130286,0.2816381381139381,24,1
130287,0.3309320901913134,24,1
130288,0.315739646271524,20,1
130289,0.272515021684686,25,1
130290,0.32269697492158433,20,1
130291,0.3539303843499873,44,2
130292,0.43280292068766046,30,2
130293,0.4191897699429227,39,2
130294,0.2768834725734622,36,2
130316,0.5586657608215173,14,1
130317,0.31116627969729965,17,1
130323,0.1191489569732338,15,1
130332,0.45145751392443234,24,1
130333,0.31071186926679006,24,1
130336,0.6100386098071866,10,1
130337,0.399120301297029,10,1
130338,0.5707709031655857,21,1
130920,0.31346004644978664,34,2
130943,0.26231378802178323,14,1
130945,0.1464842116783608,9,1
130954,0.36608095382824923,37,2
130955,0.3334241352427556,38,2
130956,0.25301476940054957,44,2
130957,0.4554359218231797,35,2
130958,0.38689874053746476,41,2
130959,0.33757065077494974,41,2
130960,0.38617640333979697,45,2
130961,0.268099022268529,46,2
130963,0.3545151585956463,45,2
130964,0.27930032818921585,45,2
130973,0.18610329092117778,54,3
130983,0.2792867293782167,36,2
130986,0.42392066282374663,30,2
130987,0.40700316404719494,30,2
130988,0.38949794344774036,32,2
130989,0.3400529378138447,35,2
130990,0.3955301563419079,31,2
130991,0.40483221470919145,30,2
130992,0.33236851951201185,29,2
130994,0.3000160383152631,26,2
130995,0.2711150759844831,26,2
130996,0.3013399502620843,20,1
130997,0.17632467427961446,29,2
130998,0.3802370629612226,24,1
130999,0.29994412936064785,35,2
131000,0.24252059200348267,33,2
131001,0.2793263293818993,28,2
131002,0.21465024621802742,28,2
131003,0.21546511759984044,24,1
131004,0.27918151477215325,25,1
131005,0.30346038322543584,36,2
131006,0.3405376689524611,28,2
131007,0.24704725487928014,27,2
131008,0.2725370933051923,31,2
131009,0.32439003066436134,31,2
131021,0.4472881541539372,27,2
131022,0.6302492457775034,27,2
131030,0.5336256334742805,14,1
131031,0.48491655564070185,17,1
131032,0.22119419764057915,23,1
131050,0.49419749995579726,10,1
131051,0.39341984081423514,10,1
131633,0.26598965387649687,25,1
131634,0.17553317598711118,29,2
131661,0.3532421817615512,12,1
131662,0.33469287607173676,16,1
131668,0.23657350306711716,29,2
131669,0.42857017979594964,29,2
131670,0.38776966760216675,45,2
131671,0.44268682145528826,36,2
131672,0.39673423744478986,40,2
131674,0.3594269370420005,47,2
131675,0.10691350339577715,46,2
131677,0.371453805753442,46,2
131678,0.24312755026538727,45,2
131687,0.3407586781698141,41,2
131688,0.15860026274288197,41,2
131691,0.2534906756435348,97,4
131693,0.1803695036178698,91,4
131694,0.14383466814553164,62,3
131695,0.2438405895943166,62,3
131696,0.28301971561192346,59,3
131697,0.21881264179776921,31,2
131698,0.3699641352541012,31,2
131702,0.3164232499629329,32,2
131703,0.3100897410475501,27,2
131704,0.2876253903699644,31,2
131705,0.27366153681868544,36,2
131706,0.24432028719153354,28,2
131709,0.2081592940939549,54,3
131710,0.24381819513971373,50,2
131711,0.26382282823861813,57,3
131712,0.2728991344716352,47,2
131713,0.4044599586528095,42,2
131714,0.31058335245627233,33,2
131715,0.3517732085688987,38,2
131716,0.2091530635450583,31,2
131717,0.3389470899579708,49,2
131718,0.3515301072079746,41,2
131720,0.26428566271800624,43,2
131721,0.25183969775553183,73,3
131722,0.20587121095038755,56,3
131723,0.25711204088544815,56,3
131731,0.31887540246461216,15,1
131733,0.41362475804395055,36,2
131734,0.6580966549084764,36,2
131735,0.673570527288522,27,2
131736,0.6057428679021604,27,2
131743,0.19760549724832638,22,1
131764,0.36897023181861793,13,1
132349,0.05672235504296295,40,2
132366,0.2075069530802996,18,1
132367,0.2456710312282161,18,1
132374,0.27738574227332913,28,2
132375,0.25275854081388177,28,2
132376,0.27359696146147133,16,1
132383,0.27867766948114286,39,2
132384,0.4374700071626063,48,2
132385,0.31367122196128117,36,2
132387,0.30890316364231474,28,2
132388,0.3058968224797745,60,3
132389,0.37973691979767016,60,3
132406,0.2084902264887828,47,2
132409,0.22986636243936154,52,3
132410,0.2717373348656352,52,3
132411,0.3869982015659661,43,2
132412,0.49026797173647896,43,2
132413,0.2683282538226489,37,2
132416,0.2721814491457554,30,2
132417,0.29109258740835575,31,2
132419,0.25505924711473815,31,2
132420,0.31955849363662964,55,3
132421,0.2610726948082528,49,2
132423,0.2837776225544653,54,3
132424,0.23503888632595593,60,3
132425,0.22067143155500363,63,3
132426,0.2798188632629487,65,3
132427,0.2547670851408182,39,2
132428,0.3067691128767287,33,2
132429,0.27370997629043303,36,2
132430,0.35093390212876263,51,3
132432,0.2487304796885938,48,2
132433,0.2997998683603877,53,3
132434,0.3153785134521788,43,2
132435,0.3148171039757055,68,3
132436,0.2724416525160737,80,4
132437,0.365168416660243,63,3
132445,0.20878864501637323,15,1
132447,0.4415064833497424,40,2
132448,0.572174222180717,36,2
132449,0.3609181021133724,28,2
132457,0.41612938050548365,35,2
132459,0.205834191259612,21,1
132474,0.3408169179521064,10,1
132476,0.5483781754342297,6,1
132477,0.5042235642029308,6,1
133055,0.6544176226143085,40,2
133056,0.3556793280102522,5,1
133057,0.4108389078529127,5,1
133082,0.22072371824038917,62,3
133083,0.20521015158042877,62,3
133084,0.2129756273622576,36,2
133088,0.20375237263428897,30,2
133093,0.2952272031508251,46,2
133098,0.4310061683431866,48,2
133100,0.3804000107905668,38,2
133101,0.39989778763457506,36,2
133102,0.25022226383062773,36,2
133104,0.13439888337658099,59,3
133110,0.17422089783105513,69,3
133113,0.14096033907983752,51,3
133116,0.3819799135905296,48,2
133117,0.3238643016624987,48,2
133120,0.40191773723163216,43,2
133121,0.3171987790741454,43,2
133122,0.3139839477370354,44,2
133123,0.2807677314893585,44,2
133124,0.2788726216614687,45,2
133125,0.3066071906276413,48,2
133126,0.29722559244820734,42,2
133127,0.25546683104539514,53,3
133130,0.27349692352832905,34,2
133131,0.22445166049387735,31,2
133132,0.30476977803071453,38,2
133133,0.3060879065823765,59,3
133134,0.26412737750679716,56,3
133135,0.31510571978083085,51,3
133136,0.279848973300618,58,3
133137,0.45127573552120476,82,4
133138,0.18274996033471208,62,3
133139,0.18080016198576276,66,3
133140,0.2155820912484358,57,3
133141,0.23994934259952463,51,3
133142,0.1957808563259721,35,2
133144,0.3346464593823862,56,3
133146,0.17457210046601063,48,2
133148,0.19497674865856013,46,2
133149,0.2543792162343552,64,3
133150,0.16453887839838824,64,3
133151,0.24476958967135035,57,3
133160,0.43330341663560673,70,3
133161,0.24489729711672262,40,2
133164,0.3400240820714916,34,2
133171,0.15340639458874006,51,3
133175,0.33317577742832294,15,1
133190,0.5407040214515973,23,1
133191,0.4224751222487538,6,1
133197,0.17083231954331396,20,1
133224,0.7062903722860765,11,1
133225,0.594558271139827,11,1
133231,0.7071409696810962,22,1
133232,0.7405749138596971,13,1
133233,0.6089653952418843,13,1
133235,0.5007600324195033,10,1
133798,0.1084003723883042,53,3
133799,0.33159466788130604,53,3
133800,0.2718584657970807,36,2
133805,0.19752079291117175,27,2
133806,0.3021112170664229,24,1
133807,0.22553356307713196,28,2
133811,0.3824232487568356,46,2
133812,0.23339812539642318,40,2
133814,0.24929469796693415,38,2
133816,0.2795535957421418,16,1
133824,0.21121078515398972,69,3
133827,0.2866537698779549,63,3
133828,0.214868407220079,63,3
133830,0.25231645209366543,54,3
133831,0.2763790917980659,50,2
133833,0.24691772546781748,49,2
133835,0.22856970045511307,41,2
133837,0.3054769016934521,42,2
133838,0.32597927807646554,46,2
133839,0.244145867220252,46,2
133840,0.19769919597301958,49,2
133841,0.25073439565526434,65,3
133842,0.1499098261190714,41,2
133846,0.21306341951618746,51,3
133847,0.3804930321040732,60,3
133848,0.23576601428569244,61,3
133849,0.3188716342304263,54,3
133850,0.3179146067187651,73,3
133851,0.24398419102329671,67,3
133852,0.4387380349104105,58,3
133855,0.23585468139542926,73,3
133856,0.3167407494032043,37,2
133857,0.1872658425790418,39,2
133858,0.25643834389124953,48,2
133861,0.1413722457193667,56,3
133862,0.2750663514120474,48,2
133864,0.24874406259209583,44,2
133865,0.26127215566916556,43,2
133872,0.14941683999975244,67,3
133873,0.32300364062954845,70,3
133874,0.3507107708409719,69,3
133875,0.3163219377025742,36,2
133876,0.3809156073019325,25,1
133885,0.2135320123435825,51,3
133886,0.3433305495658576,44,2
133887,0.31944507239795333,16,1
133888,0.3120519703581547,15,1
133904,0.1923597910035853,23,1
133905,0.32144559837025977,23,1
133938,0.5796795591218546,11,1
133939,0.6641765699358004,11,1
133946,0.659136806985442,14,1
133947,0.7046144399355159,14,1
133949,0.6176741133063013,10,1
134512,0.21236784797605948,53,3
134513,0.2452729751727481,53,3
134514,0.20412195648929077,36,2
134515,0.22882017746713235,27,2
134520,0.2325232493003198,24,1
134521,0.15696132447564515,22,1
134524,0.25823969411506686,32,2
134525,0.23961831743273465,30,2
134526,0.3397476568158012,40,2
134528,0.20292108681474544,73,3
134529,0.35754903128149207,65,3
134530,0.17788318665828864,53,3
134545,0.17952019105878136,48,2
134546,0.25079436656260023,48,2
134547,0.20321522741413414,53,3
134548,0.2090665054147553,53,3
134549,0.2123899809543352,41,2
134550,0.2866471196817688,90,4
134551,0.3662514642210335,43,2
134552,0.3361736146488766,39,2
134553,0.28859702596780573,50,2
134554,0.2659319344472626,51,3
134555,0.11101918335967488,65,3
134557,0.1687675687378003,37,2
134558,0.17903341446241572,59,3
134561,0.2360958819782557,90,4
134562,0.22469553603709716,58,3
134563,0.3174188013412221,63,3
134564,0.3160933881769709,74,3
134565,0.25039777911380545,73,3
134566,0.4129200503995299,67,3
134567,0.25487148480623734,62,3
134568,0.3592883206027959,65,3
134569,0.31430014162311337,67,3
