price,geometry,home_grid,pcount,ses,ses2,ses3
40727.0,"POLYGON ((116.5715284939999 39.91825974900001, 116.5715284939999 39.92051331099998, 116.574457366 39.92051331099998, 116.574457366 39.91825974900001, 116.5715284939999 39.91825974900001))",151047,159,11,1,2
59192.0,"POLYGON ((116.577386237 39.91825974900001, 116.577386237 39.92051331099998, 116.580315109 39.92051331099998, 116.580315109 39.91825974900001, 116.577386237 39.91825974900001))",151049,814,38,2,4
59192.0,"POLYGON ((116.580315109 39.91825974900001, 116.580315109 39.92051331099998, 116.583243981 39.92051331099998, 116.583243981 39.91825974900001, 116.580315109 39.91825974900001))",151050,1295,38,2,4
43832.0,"POLYGON ((116.583243981 39.91825974900001, 116.583243981 39.92051331099998, 116.586172852 39.92051331099998, 116.586172852 39.91825974900001, 116.583243981 39.91825974900001))",151051,625,15,1,2
56835.0,"POLYGON ((116.586172852 39.91825974900001, 116.586172852 39.92051331099998, 116.589101723 39.92051331099998, 116.589101723 39.91825974900001, 116.586172852 39.91825974900001))",151052,519,34,2,4
38737.0,"POLYGON ((116.641821406 39.91825974900001, 116.641821406 39.92051331099998, 116.644750276 39.92051331099998, 116.644750276 39.91825974900001, 116.641821406 39.91825974900001))",151071,458,9,1,1
37213.0,"POLYGON ((116.644750276 39.91825974900001, 116.644750276 39.92051331099998, 116.647679148 39.92051331099998, 116.647679148 39.91825974900001, 116.644750276 39.91825974900001))",151072,224,7,1,1
38341.0,"POLYGON ((116.647679148 39.91825974900001, 116.647679148 39.92051331099998, 116.65060802 39.92051331099998, 116.65060802 39.91825974900001, 116.647679148 39.91825974900001))",151073,254,9,1,1
54529.0,"POLYGON ((116.671110119 39.91825974900001, 116.671110119 39.92051331099998, 116.674038989 39.92051331099998, 116.674038989 39.91825974900001, 116.671110119 39.91825974900001))",151081,517,30,2,3
56985.0,"POLYGON ((116.676967861 39.91825974900001, 116.676967861 39.92051331099998, 116.679896733 39.92051331099998, 116.679896733 39.91825974900001, 116.676967861 39.91825974900001))",151083,105,35,2,4
48473.0,"POLYGON ((116.682825604 39.91825974900001, 116.682825604 39.92051331099998, 116.685754474 39.92051331099998, 116.685754474 39.91825974900001, 116.682825604 39.91825974900001))",151085,267,21,1,3
45705.0,"POLYGON ((116.688683345 39.91825974900001, 116.688683345 39.92051331099998, 116.6916122170001 39.92051331099998, 116.6916122170001 39.91825974900001, 116.688683345 39.91825974900001))",151087,85,17,1,2
45705.0,"POLYGON ((116.6916122170001 39.91825974900001, 116.6916122170001 39.92051331099998, 116.694541089 39.92051331099998, 116.694541089 39.91825974900001, 116.6916122170001 39.91825974900001))",151088,57,17,1,2
45992.0,"POLYGON ((116.694541089 39.91825974900001, 116.694541089 39.92051331099998, 116.69746996 39.92051331099998, 116.69746996 39.91825974900001, 116.694541089 39.91825974900001))",151089,39,18,1,2
45206.0,"POLYGON ((116.69746996 39.91825974900001, 116.69746996 39.92051331099998, 116.700398831 39.92051331099998, 116.700398831 39.91825974900001, 116.69746996 39.91825974900001))",151090,14,16,1,2
43278.0,"POLYGON ((116.179059746 39.92051331099998, 116.179059746 39.92276687399999, 116.181988616 39.92276687399999, 116.181988616 39.92051331099998, 116.179059746 39.92051331099998))",151627,349,14,1,2
37688.0,"POLYGON ((116.181988616 39.92051331099998, 116.181988616 39.92276687399999, 116.184917488 39.92276687399999, 116.184917488 39.92051331099998, 116.181988616 39.92051331099998))",151628,627,8,1,1
53298.0,"POLYGON ((116.184917488 39.92051331099998, 116.184917488 39.92276687399999, 116.18784636 39.92276687399999, 116.18784636 39.92051331099998, 116.184917488 39.92051331099998))",151629,703,28,2,3
44436.666666666664,"POLYGON ((116.18784636 39.92051331099998, 116.18784636 39.92276687399999, 116.190775231 39.92276687399999, 116.190775231 39.92051331099998, 116.18784636 39.92051331099998))",151630,616,15,1,2
50510.0,"POLYGON ((116.190775231 39.92051331099998, 116.190775231 39.92276687399999, 116.193704103 39.92276687399999, 116.193704103 39.92051331099998, 116.190775231 39.92051331099998))",151631,594,24,1,3
50510.0,"POLYGON ((116.193704103 39.92051331099998, 116.193704103 39.92276687399999, 116.196632974 39.92276687399999, 116.196632974 39.92051331099998, 116.193704103 39.92051331099998))",151632,657,24,1,3
69036.0,"POLYGON ((116.1995618460001 39.92051331099998, 116.1995618460001 39.92276687399999, 116.2024907160001 39.92276687399999, 116.2024907160001 39.92051331099998, 116.1995618460001 39.92051331099998))",151634,162,49,2,5
69036.0,"POLYGON ((116.2024907160001 39.92051331099998, 116.2024907160001 39.92276687399999, 116.2054195870001 39.92276687399999, 116.2054195870001 39.92051331099998, 116.2024907160001 39.92051331099998))",151635,224,49,2,5
103102.0,"POLYGON ((116.222992815 39.92051331099998, 116.222992815 39.92276687399999, 116.225921685 39.92276687399999, 116.225921685 39.92051331099998, 116.222992815 39.92051331099998))",151642,126,78,4,8
104457.0,"POLYGON ((116.231779429 39.92051331099998, 116.231779429 39.92276687399999, 116.2347083 39.92276687399999, 116.2347083 39.92051331099998, 116.231779429 39.92051331099998))",151645,419,79,4,8
100822.0,"POLYGON ((116.2347083 39.92051331099998, 116.2347083 39.92276687399999, 116.2376371719999 39.92276687399999, 116.2376371719999 39.92051331099998, 116.2347083 39.92051331099998))",151646,518,76,4,8
64357.0,"POLYGON ((116.240566042 39.92051331099998, 116.240566042 39.92276687399999, 116.2434949140001 39.92276687399999, 116.2434949140001 39.92051331099998, 116.240566042 39.92051331099998))",151648,279,44,2,5
64285.0,"POLYGON ((116.2434949140001 39.92051331099998, 116.2434949140001 39.92276687399999, 116.246423785 39.92276687399999, 116.246423785 39.92051331099998, 116.2434949140001 39.92051331099998))",151649,772,44,2,5
77478.5,"POLYGON ((116.246423785 39.92051331099998, 116.246423785 39.92276687399999, 116.249352656 39.92276687399999, 116.249352656 39.92051331099998, 116.246423785 39.92051331099998))",151650,560,57,3,6
80945.0,"POLYGON ((116.249352656 39.92051331099998, 116.249352656 39.92276687399999, 116.252281528 39.92276687399999, 116.252281528 39.92051331099998, 116.249352656 39.92051331099998))",151651,457,60,3,6
80945.0,"POLYGON ((116.252281528 39.92051331099998, 116.252281528 39.92276687399999, 116.255210398 39.92276687399999, 116.255210398 39.92051331099998, 116.252281528 39.92051331099998))",151652,735,60,3,6
91660.0,"POLYGON ((116.255210398 39.92051331099998, 116.255210398 39.92276687399999, 116.25813927 39.92276687399999, 116.25813927 39.92051331099998, 116.255210398 39.92051331099998))",151653,429,68,3,7
88818.5,"POLYGON ((116.25813927 39.92051331099998, 116.25813927 39.92276687399999, 116.261068142 39.92276687399999, 116.261068142 39.92051331099998, 116.25813927 39.92051331099998))",151654,124,66,3,7
85697.0,"POLYGON ((116.272783626 39.92051331099998, 116.272783626 39.92276687399999, 116.275712498 39.92276687399999, 116.275712498 39.92051331099998, 116.272783626 39.92051331099998))",151659,158,64,3,7
85697.0,"POLYGON ((116.275712498 39.92051331099998, 116.275712498 39.92276687399999, 116.278641369 39.92276687399999, 116.278641369 39.92051331099998, 116.275712498 39.92051331099998))",151660,317,64,3,7
88183.0,"POLYGON ((116.278641369 39.92051331099998, 116.278641369 39.92276687399999, 116.2815702410001 39.92276687399999, 116.2815702410001 39.92051331099998, 116.278641369 39.92051331099998))",151661,396,66,3,7
87834.0,"POLYGON ((116.2815702410001 39.92051331099998, 116.2815702410001 39.92276687399999, 116.2844991109999 39.92276687399999, 116.2844991109999 39.92051331099998, 116.2815702410001 39.92051331099998))",151662,1447,65,3,7
84179.0,"POLYGON ((116.2844991109999 39.92051331099998, 116.2844991109999 39.92276687399999, 116.287427983 39.92276687399999, 116.287427983 39.92051331099998, 116.2844991109999 39.92051331099998))",151663,384,63,3,7
97788.0,"POLYGON ((116.293285724 39.92051331099998, 116.293285724 39.92276687399999, 116.296214596 39.92276687399999, 116.296214596 39.92051331099998, 116.293285724 39.92051331099998))",151666,757,73,3,8
97788.0,"POLYGON ((116.296214596 39.92051331099998, 116.296214596 39.92276687399999, 116.299143467 39.92276687399999, 116.299143467 39.92051331099998, 116.296214596 39.92051331099998))",151667,471,73,3,8
89054.0,"POLYGON ((116.299143467 39.92051331099998, 116.299143467 39.92276687399999, 116.302072339 39.92276687399999, 116.302072339 39.92051331099998, 116.299143467 39.92051331099998))",151668,318,66,3,7
137530.0,"POLYGON ((116.305001211 39.92051331099998, 116.305001211 39.92276687399999, 116.307930082 39.92276687399999, 116.307930082 39.92051331099998, 116.305001211 39.92051331099998))",151670,311,94,4,10
99518.0,"POLYGON ((116.316716695 39.92051331099998, 116.316716695 39.92276687399999, 116.319645567 39.92276687399999, 116.319645567 39.92051331099998, 116.316716695 39.92051331099998))",151674,1148,75,3,8
99518.0,"POLYGON ((116.319645567 39.92051331099998, 116.319645567 39.92276687399999, 116.322574437 39.92276687399999, 116.322574437 39.92051331099998, 116.319645567 39.92051331099998))",151675,558,75,3,8
98620.0,"POLYGON ((116.3255033090001 39.92051331099998, 116.3255033090001 39.92276687399999, 116.32843218 39.92276687399999, 116.32843218 39.92051331099998, 116.3255033090001 39.92051331099998))",151677,171,74,3,8
155004.0,"POLYGON ((116.32843218 39.92051331099998, 116.32843218 39.92276687399999, 116.331361052 39.92276687399999, 116.331361052 39.92051331099998, 116.32843218 39.92051331099998))",151678,228,98,4,10
150066.0,"POLYGON ((116.331361052 39.92051331099998, 116.331361052 39.92276687399999, 116.334289924 39.92276687399999, 116.334289924 39.92051331099998, 116.331361052 39.92051331099998))",151679,720,97,4,10
120428.0,"POLYGON ((116.334289924 39.92051331099998, 116.334289924 39.92276687399999, 116.337218795 39.92276687399999, 116.337218795 39.92051331099998, 116.334289924 39.92051331099998))",151680,678,89,4,9
122030.5,"POLYGON ((116.337218795 39.92051331099998, 116.337218795 39.92276687399999, 116.340147665 39.92276687399999, 116.340147665 39.92051331099998, 116.337218795 39.92051331099998))",151681,628,89,4,9
137496.0,"POLYGON ((116.340147665 39.92051331099998, 116.340147665 39.92276687399999, 116.343076536 39.92276687399999, 116.343076536 39.92051331099998, 116.340147665 39.92051331099998))",151682,406,94,4,10
133484.0,"POLYGON ((116.343076536 39.92051331099998, 116.343076536 39.92276687399999, 116.346005408 39.92276687399999, 116.346005408 39.92051331099998, 116.343076536 39.92051331099998))",151683,384,93,4,10
120479.0,"POLYGON ((116.346005408 39.92051331099998, 116.346005408 39.92276687399999, 116.34893428 39.92276687399999, 116.34893428 39.92051331099998, 116.346005408 39.92051331099998))",151684,1109,89,4,9
164739.0,"POLYGON ((116.34893428 39.92051331099998, 116.34893428 39.92276687399999, 116.35186315 39.92276687399999, 116.35186315 39.92051331099998, 116.34893428 39.92051331099998))",151685,286,99,4,10
164739.0,"POLYGON ((116.35186315 39.92051331099998, 116.35186315 39.92276687399999, 116.354792022 39.92276687399999, 116.354792022 39.92051331099998, 116.35186315 39.92051331099998))",151686,283,99,4,10
154921.0,"POLYGON ((116.357720893 39.92051331099998, 116.357720893 39.92276687399999, 116.3606497649999 39.92276687399999, 116.3606497649999 39.92051331099998, 116.357720893 39.92051331099998))",151688,218,98,4,10
121889.0,"POLYGON ((116.3606497649999 39.92051331099998, 116.3606497649999 39.92276687399999, 116.3635786360001 39.92276687399999, 116.3635786360001 39.92051331099998, 116.3606497649999 39.92051331099998))",151689,267,89,4,9
154490.0,"POLYGON ((116.372365249 39.92051331099998, 116.372365249 39.92276687399999, 116.375294121 39.92276687399999, 116.375294121 39.92051331099998, 116.372365249 39.92051331099998))",151693,347,98,4,10
145678.0,"POLYGON ((116.395796219 39.92051331099998, 116.395796219 39.92276687399999, 116.398725091 39.92276687399999, 116.398725091 39.92051331099998, 116.395796219 39.92051331099998))",151701,208,96,4,10
142995.5,"POLYGON ((116.398725091 39.92051331099998, 116.398725091 39.92276687399999, 116.401653962 39.92276687399999, 116.401653962 39.92051331099998, 116.398725091 39.92051331099998))",151702,246,96,4,10
131975.66666666666,"POLYGON ((116.401653962 39.92051331099998, 116.401653962 39.92276687399999, 116.4045828340001 39.92276687399999, 116.4045828340001 39.92051331099998, 116.401653962 39.92051331099998))",151703,269,93,4,10
120800.5,"POLYGON ((116.4045828340001 39.92051331099998, 116.4045828340001 39.92276687399999, 116.4075117039999 39.92276687399999, 116.4075117039999 39.92051331099998, 116.4045828340001 39.92051331099998))",151704,565,89,4,9
116114.66666666667,"POLYGON ((116.4075117039999 39.92051331099998, 116.4075117039999 39.92276687399999, 116.4104405750001 39.92276687399999, 116.4104405750001 39.92051331099998, 116.4075117039999 39.92051331099998))",151705,402,87,4,9
136651.0,"POLYGON ((116.4104405750001 39.92051331099998, 116.4104405750001 39.92276687399999, 116.413369447 39.92276687399999, 116.413369447 39.92051331099998, 116.4104405750001 39.92051331099998))",151706,697,94,4,10
129155.0,"POLYGON ((116.413369447 39.92051331099998, 116.413369447 39.92276687399999, 116.416298318 39.92276687399999, 116.416298318 39.92051331099998, 116.413369447 39.92051331099998))",151707,157,92,4,10
123621.75,"POLYGON ((116.416298318 39.92051331099998, 116.416298318 39.92276687399999, 116.41922719 39.92276687399999, 116.41922719 39.92051331099998, 116.416298318 39.92051331099998))",151708,413,90,4,9
118694.5,"POLYGON ((116.41922719 39.92051331099998, 116.41922719 39.92276687399999, 116.422156062 39.92276687399999, 116.422156062 39.92051331099998, 116.41922719 39.92051331099998))",151709,524,88,4,9
115323.5,"POLYGON ((116.422156062 39.92051331099998, 116.422156062 39.92276687399999, 116.425084932 39.92276687399999, 116.425084932 39.92051331099998, 116.422156062 39.92051331099998))",151710,1485,86,4,9
103034.0,"POLYGON ((116.425084932 39.92051331099998, 116.425084932 39.92276687399999, 116.428013804 39.92276687399999, 116.428013804 39.92051331099998, 116.425084932 39.92051331099998))",151711,904,78,4,8
63049.0,"POLYGON ((116.433871545 39.92051331099998, 116.433871545 39.92276687399999, 116.436800417 39.92276687399999, 116.436800417 39.92051331099998, 116.433871545 39.92051331099998))",151714,872,43,2,5
106922.0,"POLYGON ((116.436800417 39.92051331099998, 116.436800417 39.92276687399999, 116.439729288 39.92276687399999, 116.439729288 39.92051331099998, 116.436800417 39.92051331099998))",151715,1211,81,4,9
87263.0,"POLYGON ((116.439729288 39.92051331099998, 116.439729288 39.92276687399999, 116.44265816 39.92276687399999, 116.44265816 39.92051331099998, 116.439729288 39.92051331099998))",151716,541,65,3,7
87263.0,"POLYGON ((116.44265816 39.92051331099998, 116.44265816 39.92276687399999, 116.4455870309999 39.92276687399999, 116.4455870309999 39.92051331099998, 116.44265816 39.92051331099998))",151717,708,65,3,7
102499.0,"POLYGON ((116.4455870309999 39.92051331099998, 116.4455870309999 39.92276687399999, 116.448515903 39.92276687399999, 116.448515903 39.92051331099998, 116.4455870309999 39.92051331099998))",151718,937,78,4,8
91999.0,"POLYGON ((116.451444774 39.92051331099998, 116.451444774 39.92276687399999, 116.454373644 39.92276687399999, 116.454373644 39.92051331099998, 116.451444774 39.92051331099998))",151720,363,68,3,7
70434.0,"POLYGON ((116.454373644 39.92051331099998, 116.454373644 39.92276687399999, 116.457302516 39.92276687399999, 116.457302516 39.92051331099998, 116.454373644 39.92051331099998))",151721,580,51,3,6
74965.0,"POLYGON ((116.457302516 39.92051331099998, 116.457302516 39.92276687399999, 116.460231386 39.92276687399999, 116.460231386 39.92051331099998, 116.457302516 39.92051331099998))",151722,652,55,3,6
63405.0,"POLYGON ((116.460231386 39.92051331099998, 116.460231386 39.92276687399999, 116.463160258 39.92276687399999, 116.463160258 39.92051331099998, 116.460231386 39.92051331099998))",151723,658,43,2,5
67164.0,"POLYGON ((116.463160258 39.92051331099998, 116.463160258 39.92276687399999, 116.46608913 39.92276687399999, 116.46608913 39.92051331099998, 116.463160258 39.92051331099998))",151724,781,47,2,5
63925.5,"POLYGON ((116.46608913 39.92051331099998, 116.46608913 39.92276687399999, 116.469018001 39.92276687399999, 116.469018001 39.92051331099998, 116.46608913 39.92051331099998))",151725,1484,44,2,5
71386.0,"POLYGON ((116.469018001 39.92051331099998, 116.469018001 39.92276687399999, 116.471946873 39.92276687399999, 116.471946873 39.92051331099998, 116.469018001 39.92051331099998))",151726,596,51,3,6
62837.0,"POLYGON ((116.474875744 39.92051331099998, 116.474875744 39.92276687399999, 116.477804614 39.92276687399999, 116.477804614 39.92051331099998, 116.474875744 39.92051331099998))",151728,1011,42,2,5
62064.0,"POLYGON ((116.477804614 39.92051331099998, 116.477804614 39.92276687399999, 116.480733486 39.92276687399999, 116.480733486 39.92051331099998, 116.477804614 39.92051331099998))",151729,1762,41,2,5
66140.0,"POLYGON ((116.480733486 39.92051331099998, 116.480733486 39.92276687399999, 116.483662357 39.92276687399999, 116.483662357 39.92051331099998, 116.480733486 39.92051331099998))",151730,753,46,2,5
55532.0,"POLYGON ((116.483662357 39.92051331099998, 116.483662357 39.92276687399999, 116.4865912290001 39.92276687399999, 116.4865912290001 39.92051331099998, 116.483662357 39.92051331099998))",151731,436,32,2,4
55532.0,"POLYGON ((116.4865912290001 39.92051331099998, 116.4865912290001 39.92276687399999, 116.4895200989999 39.92276687399999, 116.4895200989999 39.92051331099998, 116.4865912290001 39.92051331099998))",151732,327,32,2,4
58860.0,"POLYGON ((116.4895200989999 39.92051331099998, 116.4895200989999 39.92276687399999, 116.492448971 39.92276687399999, 116.492448971 39.92051331099998, 116.4895200989999 39.92051331099998))",151733,825,37,2,4
61264.0,"POLYGON ((116.492448971 39.92051331099998, 116.492448971 39.92276687399999, 116.495377843 39.92276687399999, 116.495377843 39.92051331099998, 116.492448971 39.92051331099998))",151734,856,40,2,4
57339.5,"POLYGON ((116.498306714 39.92051331099998, 116.498306714 39.92276687399999, 116.501235585 39.92276687399999, 116.501235585 39.92051331099998, 116.498306714 39.92051331099998))",151736,693,35,2,4
59844.0,"POLYGON ((116.51295107 39.92051331099998, 116.51295107 39.92276687399999, 116.515879942 39.92276687399999, 116.515879942 39.92051331099998, 116.51295107 39.92051331099998))",151741,397,39,2,4
83957.5,"POLYGON ((116.515879942 39.92051331099998, 116.515879942 39.92276687399999, 116.518808812 39.92276687399999, 116.518808812 39.92051331099998, 116.515879942 39.92051331099998))",151742,541,63,3,7
50784.0,"POLYGON ((116.521737684 39.92051331099998, 116.521737684 39.92276687399999, 116.524666555 39.92276687399999, 116.524666555 39.92051331099998, 116.521737684 39.92051331099998))",151744,644,25,1,3
90237.0,"POLYGON ((116.5275954259999 39.92051331099998, 116.5275954259999 39.92276687399999, 116.530524298 39.92276687399999, 116.530524298 39.92051331099998, 116.5275954259999 39.92051331099998))",151746,670,67,3,7
90237.0,"POLYGON ((116.530524298 39.92051331099998, 116.530524298 39.92276687399999, 116.5334531680001 39.92276687399999, 116.5334531680001 39.92051331099998, 116.530524298 39.92051331099998))",151747,227,67,3,7
51837.0,"POLYGON ((116.545168653 39.92051331099998, 116.545168653 39.92276687399999, 116.548097524 39.92276687399999, 116.548097524 39.92051331099998, 116.545168653 39.92051331099998))",151752,293,26,2,3
51792.0,"POLYGON ((116.548097524 39.92051331099998, 116.548097524 39.92276687399999, 116.551026396 39.92276687399999, 116.551026396 39.92051331099998, 116.548097524 39.92051331099998))",151753,282,26,2,3
52504.0,"POLYGON ((116.551026396 39.92051331099998, 116.551026396 39.92276687399999, 116.553955268 39.92276687399999, 116.553955268 39.92051331099998, 116.551026396 39.92051331099998))",151754,412,27,2,3
56268.0,"POLYGON ((116.556884139 39.92051331099998, 116.556884139 39.92276687399999, 116.559813011 39.92276687399999, 116.559813011 39.92051331099998, 116.556884139 39.92051331099998))",151756,819,33,2,4
51212.5,"POLYGON ((116.559813011 39.92051331099998, 116.559813011 39.92276687399999, 116.562741881 39.92276687399999, 116.562741881 39.92051331099998, 116.559813011 39.92051331099998))",151757,810,25,1,3
52685.0,"POLYGON ((116.562741881 39.92051331099998, 116.562741881 39.92276687399999, 116.5656707529999 39.92276687399999, 116.5656707529999 39.92051331099998, 116.562741881 39.92051331099998))",151758,699,28,2,3
52685.0,"POLYGON ((116.5656707529999 39.92051331099998, 116.5656707529999 39.92276687399999, 116.5685996239999 39.92276687399999, 116.5685996239999 39.92051331099998, 116.5656707529999 39.92051331099998))",151759,554,28,2,3
55127.0,"POLYGON ((116.580315109 39.92051331099998, 116.580315109 39.92276687399999, 116.583243981 39.92276687399999, 116.583243981 39.92051331099998, 116.580315109 39.92051331099998))",151764,1209,31,2,4
81525.0,"POLYGON ((116.583243981 39.92051331099998, 116.583243981 39.92276687399999, 116.586172852 39.92276687399999, 116.586172852 39.92051331099998, 116.583243981 39.92051331099998))",151765,726,61,3,7
81525.0,"POLYGON ((116.586172852 39.92051331099998, 116.586172852 39.92276687399999, 116.589101723 39.92276687399999, 116.589101723 39.92051331099998, 116.586172852 39.92051331099998))",151766,945,61,3,7
46967.0,"POLYGON ((116.603746079 39.92051331099998, 116.603746079 39.92276687399999, 116.60667495 39.92276687399999, 116.60667495 39.92051331099998, 116.603746079 39.92051331099998))",151772,485,19,1,2
36146.0,"POLYGON ((116.641821406 39.92051331099998, 116.641821406 39.92276687399999, 116.644750276 39.92276687399999, 116.644750276 39.92051331099998, 116.641821406 39.92051331099998))",151785,403,6,1,1
36146.0,"POLYGON ((116.644750276 39.92051331099998, 116.644750276 39.92276687399999, 116.647679148 39.92276687399999, 116.647679148 39.92051331099998, 116.644750276 39.92051331099998))",151786,305,6,1,1
45235.0,"POLYGON ((116.65060802 39.92051331099998, 116.65060802 39.92276687399999, 116.653536891 39.92276687399999, 116.653536891 39.92051331099998, 116.65060802 39.92051331099998))",151788,205,16,1,2
45235.0,"POLYGON ((116.653536891 39.92051331099998, 116.653536891 39.92276687399999, 116.656465763 39.92276687399999, 116.656465763 39.92051331099998, 116.653536891 39.92051331099998))",151789,81,16,1,2
43459.0,"POLYGON ((116.146842162 39.92276687399999, 116.146842162 39.92502043600001, 116.149771034 39.92502043600001, 116.149771034 39.92276687399999, 116.146842162 39.92276687399999))",152330,22,14,1,2
48500.0,"POLYGON ((116.152699905 39.92276687399999, 116.152699905 39.92502043600001, 116.155628775 39.92502043600001, 116.155628775 39.92276687399999, 116.152699905 39.92276687399999))",152332,247,21,1,3
48500.0,"POLYGON ((116.155628775 39.92276687399999, 116.155628775 39.92502043600001, 116.158557647 39.92502043600001, 116.158557647 39.92276687399999, 116.155628775 39.92276687399999))",152333,181,21,1,3
48161.0,"POLYGON ((116.158557647 39.92276687399999, 116.158557647 39.92502043600001, 116.1614865179999 39.92502043600001, 116.1614865179999 39.92276687399999, 116.158557647 39.92276687399999))",152334,524,21,1,3
48837.0,"POLYGON ((116.1614865179999 39.92276687399999, 116.1614865179999 39.92502043600001, 116.16441539 39.92502043600001, 116.16441539 39.92276687399999, 116.1614865179999 39.92276687399999))",152335,507,22,1,3
48837.0,"POLYGON ((116.16441539 39.92276687399999, 116.16441539 39.92502043600001, 116.167344261 39.92502043600001, 116.167344261 39.92276687399999, 116.16441539 39.92276687399999))",152336,918,22,1,3
60890.0,"POLYGON ((116.176130875 39.92276687399999, 116.176130875 39.92502043600001, 116.179059746 39.92502043600001, 116.179059746 39.92276687399999, 116.176130875 39.92276687399999))",152340,290,40,2,4
60890.0,"POLYGON ((116.179059746 39.92276687399999, 116.179059746 39.92502043600001, 116.181988616 39.92502043600001, 116.181988616 39.92276687399999, 116.179059746 39.92276687399999))",152341,497,40,2,4
51575.0,"POLYGON ((116.181988616 39.92276687399999, 116.181988616 39.92502043600001, 116.184917488 39.92502043600001, 116.184917488 39.92276687399999, 116.181988616 39.92276687399999))",152342,1336,26,2,3
51951.0,"POLYGON ((116.184917488 39.92276687399999, 116.184917488 39.92502043600001, 116.18784636 39.92502043600001, 116.18784636 39.92276687399999, 116.184917488 39.92276687399999))",152343,303,26,2,3
51951.0,"POLYGON ((116.18784636 39.92276687399999, 116.18784636 39.92502043600001, 116.190775231 39.92502043600001, 116.190775231 39.92276687399999, 116.18784636 39.92276687399999))",152344,226,26,2,3
80597.0,"POLYGON ((116.255210398 39.92276687399999, 116.255210398 39.92502043600001, 116.25813927 39.92502043600001, 116.25813927 39.92276687399999, 116.255210398 39.92276687399999))",152367,341,60,3,6
81366.0,"POLYGON ((116.25813927 39.92276687399999, 116.25813927 39.92502043600001, 116.261068142 39.92502043600001, 116.261068142 39.92276687399999, 116.25813927 39.92276687399999))",152368,622,61,3,7
84566.0,"POLYGON ((116.269854754 39.92276687399999, 116.269854754 39.92502043600001, 116.272783626 39.92502043600001, 116.272783626 39.92276687399999, 116.269854754 39.92276687399999))",152372,329,63,3,7
80175.0,"POLYGON ((116.272783626 39.92276687399999, 116.272783626 39.92502043600001, 116.275712498 39.92502043600001, 116.275712498 39.92276687399999, 116.272783626 39.92276687399999))",152373,853,60,3,6
80175.0,"POLYGON ((116.275712498 39.92276687399999, 116.275712498 39.92502043600001, 116.278641369 39.92502043600001, 116.278641369 39.92276687399999, 116.275712498 39.92276687399999))",152374,512,60,3,6
87199.0,"POLYGON ((116.2844991109999 39.92276687399999, 116.2844991109999 39.92502043600001, 116.287427983 39.92502043600001, 116.287427983 39.92276687399999, 116.2844991109999 39.92276687399999))",152377,329,65,3,7
103174.0,"POLYGON ((116.287427983 39.92276687399999, 116.287427983 39.92502043600001, 116.290356855 39.92502043600001, 116.290356855 39.92276687399999, 116.287427983 39.92276687399999))",152378,133,78,4,8
93427.0,"POLYGON ((116.293285724 39.92276687399999, 116.293285724 39.92502043600001, 116.296214596 39.92502043600001, 116.296214596 39.92276687399999, 116.293285724 39.92276687399999))",152380,670,69,3,7
97788.0,"POLYGON ((116.296214596 39.92276687399999, 116.296214596 39.92502043600001, 116.299143467 39.92502043600001, 116.299143467 39.92276687399999, 116.296214596 39.92276687399999))",152381,973,73,3,8
108290.33333333333,"POLYGON ((116.299143467 39.92276687399999, 116.299143467 39.92502043600001, 116.302072339 39.92502043600001, 116.302072339 39.92276687399999, 116.299143467 39.92276687399999))",152382,872,82,4,9
106284.0,"POLYGON ((116.302072339 39.92276687399999, 116.302072339 39.92502043600001, 116.305001211 39.92502043600001, 116.305001211 39.92276687399999, 116.302072339 39.92276687399999))",152383,630,81,4,9
115246.0,"POLYGON ((116.305001211 39.92276687399999, 116.305001211 39.92502043600001, 116.307930082 39.92502043600001, 116.307930082 39.92276687399999, 116.305001211 39.92276687399999))",152384,636,86,4,9
119099.0,"POLYGON ((116.307930082 39.92276687399999, 116.307930082 39.92502043600001, 116.310858954 39.92502043600001, 116.310858954 39.92276687399999, 116.307930082 39.92276687399999))",152385,851,88,4,9
122647.0,"POLYGON ((116.310858954 39.92276687399999, 116.310858954 39.92502043600001, 116.313787824 39.92502043600001, 116.313787824 39.92276687399999, 116.310858954 39.92276687399999))",152386,1214,89,4,9
109580.0,"POLYGON ((116.316716695 39.92276687399999, 116.316716695 39.92502043600001, 116.319645567 39.92502043600001, 116.319645567 39.92276687399999, 116.316716695 39.92276687399999))",152388,1306,83,4,9
109580.0,"POLYGON ((116.319645567 39.92276687399999, 116.319645567 39.92502043600001, 116.322574437 39.92502043600001, 116.322574437 39.92276687399999, 116.319645567 39.92276687399999))",152389,643,83,4,9
97692.0,"POLYGON ((116.322574437 39.92276687399999, 116.322574437 39.92502043600001, 116.3255033090001 39.92502043600001, 116.3255033090001 39.92276687399999, 116.322574437 39.92276687399999))",152390,365,73,3,8
89713.0,"POLYGON ((116.3255033090001 39.92276687399999, 116.3255033090001 39.92502043600001, 116.32843218 39.92502043600001, 116.32843218 39.92276687399999, 116.3255033090001 39.92276687399999))",152391,323,67,3,7
111152.75,"POLYGON ((116.32843218 39.92276687399999, 116.32843218 39.92502043600001, 116.331361052 39.92502043600001, 116.331361052 39.92276687399999, 116.32843218 39.92276687399999))",152392,713,84,4,9
